results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	count	count_change	count_label
390	diphenoxylate	3.59	3.02	4.24	3.8e-36	142	10961	31811	8821425	390	diphenoxylate	crohn s disease	1.63	0.52	3.85	0.24	5	1755	257	146772	390	diphenoxylate	crohn s disease	14.2	76	2.56	0.06	15.29	0.33	1	399	35	35699	390	diphenoxylate	crohn s disease	0	0	27.38	1	0	144	15	13987	390	diphenoxylate	crohn s disease	3.55	0.09	21.87	0.25	1	269	25	23907	390	diphenoxylate	crohn s disease	0.8	2.22554092849247	1.02	0.43	0	0.01	0.74	0	0.33	0.99	20	876	866
247	levallorphan tartrate	0	0	162.27	1	0	8	31953	8832378	247	levallorphan tartrate	crohn s disease	0	0	3141.72	1	0	2	262	148525	247	levallorphan tartrate	crohn s disease	14.2	76	0	0	4.5036e+15	1	0	1	36	36097	247	levallorphan tartrate	crohn s disease	0	0	Inf	1	0	0	15	14131	247	levallorphan tartrate	crohn s disease	0	0	4.5036e+15	1	0	1	26	24175	247	levallorphan tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
181	mercaptopurine	1.27	0.92	1.7	0.13	45	9826	31908	8822560	181	mercaptopurine	crohn s disease	1.81	0.95	3.16	0.057	13	4164	249	144363	181	mercaptopurine	crohn s disease	14.2	76	0	0	6.54	1	0	588	36	35510	181	mercaptopurine	crohn s disease	0	0	14.18	1	0	274	15	13857	181	mercaptopurine	crohn s disease	5.13	0.59	20.8	0.065	2	386	24	23790	181	mercaptopurine	crohn s disease	1.08	2.94467955106552	0.73	0.14	0	0.01	0.68	-0.01	0.33	0.98	20	876	866
988	mesalamine	1.02	0.85	1.22	0.82	122	33116	31831	8799270	988	mesalamine	crohn s disease	2.23	1.63	3.01	7.7e-07	56	16135	206	132392	988	mesalamine	crohn s disease	14.2	76	1.6	0.41	4.51	0.33	4	2621	32	33477	988	mesalamine	crohn s disease	3.07	0.56	11.41	0.098	3	1063	12	13068	988	mesalamine	crohn s disease	0.52	0.01	3.17	1	1	1731	25	22445	988	mesalamine	crohn s disease	0.31	1.36342511413218	0.53	0.56	0	0.01	0.72	-0.01	0.33	0.99	20	876	866
396	metronidazole	2.32	2.05	2.61	2.7e-35	284	34027	31669	8798359	396	metronidazole	crohn s disease	1.22	0.44	2.7	0.64	6	2800	256	145727	396	metronidazole	crohn s disease	14.2	76	0	0	7.72	1	0	499	36	35599	396	metronidazole	crohn s disease	0	0	18.09	1	0	216	15	13915	396	metronidazole	crohn s disease	0	0	11.54	1	0	317	26	23859	396	metronidazole	crohn s disease	-12.73	2.96095117009214e-06	465.71	0.98	0	0.01	0.71	0	0.33	1	20	876	866
59	niacinamide	1.87	1.09	3	0.018	17	2511	31936	8829875	59	niacinamide	crohn s disease	1.6	0.04	9.07	0.47	1	354	261	148173	59	niacinamide	crohn s disease	14.2	76	0	0	211.9	1	0	20	36	36078	59	niacinamide	crohn s disease	0	0	521.51	1	0	9	15	14122	59	niacinamide	crohn s disease	0	0	352.6	1	0	12	26	24164	59	niacinamide	crohn s disease	-9.73	5.94722940546415e-05	523.52	0.99	0	0.01	0.7	0	0.33	0.99	20	876	866
1006	olsalazine sodium	0	0	4.9	1	0	210	31953	8832176	1006	olsalazine sodium	crohn s disease	0	0	58.19	1	0	38	262	148489	1006	olsalazine sodium	crohn s disease	14.2	76	0	0	1576.52	1	0	4	36	36094	1006	olsalazine sodium	crohn s disease	0	0	4.5036e+15	1	0	1	15	14130	1006	olsalazine sodium	crohn s disease	0	0	2374.08	1	0	3	26	24173	1006	olsalazine sodium	crohn s disease	-8.76	0.000156884608586522	727.69	0.99	0	0.01	0.7	0	0.33	0.99	20	876	866
1454	rifaximin	1.41	0.87	2.16	0.12	21	4111	31932	8828275	1454	rifaximin	crohn s disease	1.59	0.04	8.99	0.47	1	357	261	148170	1454	rifaximin	crohn s disease	14.2	76	0	0	60.48	1	0	66	36	36032	1454	rifaximin	crohn s disease	0	0	154.71	1	0	27	15	14104	1454	rifaximin	crohn s disease	0	0	91.19	1	0	42	26	24134	1454	rifaximin	crohn s disease	-10.75	2.14454083165892e-05	476.16	0.98	0	0.01	0.69	0	0.33	0.99	20	876	866
769	technetium tc-99m albumin colloid kit	0	0	50.5	1	0	22	31953	8832364	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	628.68	1	0	5	262	148522	769	technetium tc-99m albumin colloid kit	crohn s disease	14.2	76	0	0	Inf	1	0	0	36	36098	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	15	14131	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	26	24176	769	technetium tc-99m albumin colloid kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
1051	technetium tc-99m teboroxime kit	0	0	162.27	1	0	8	31953	8832378	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	3141.72	1	0	2	262	148525	1051	technetium tc-99m teboroxime kit	crohn s disease	14.2	76	0	0	Inf	1	0	0	36	36098	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	15	14131	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	26	24176	1051	technetium tc-99m teboroxime kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
1506	tinidazole	9.91	4.48	19.12	5.9e-07	9	251	31944	8832135	1506	tinidazole	crohn s disease	0	0	122.17	1	0	19	262	148508	1506	tinidazole	crohn s disease	14.2	76	0	0	598.89	1	0	8	36	36090	1506	tinidazole	crohn s disease	0	0	Inf	1	0	0	15	14131	1506	tinidazole	crohn s disease	0	0	566.43	1	0	8	26	24168	1506	tinidazole	crohn s disease	-8.74	0.000160053887909543	514.44	0.99	0	0.01	0.7	0	0.33	0.99	20	876	866
144	tyrosine	1.64	0.92	2.72	0.065	15	2522	31938	8829864	144	tyrosine	crohn s disease	1.59	0.04	9.02	0.47	1	356	261	148171	144	tyrosine	crohn s disease	14.2	76	0	0	211.9	1	0	20	36	36078	144	tyrosine	crohn s disease	0	0	521.51	1	0	9	15	14122	144	tyrosine	crohn s disease	0	0	352.6	1	0	12	26	24164	144	tyrosine	crohn s disease	-9.73	5.94722940546415e-05	523.52	0.99	0	0.01	0.7	0	0.33	0.99	20	876	866
1941	vedolizumab	0.17	0.04	0.5	5.7e-05	3	4837	31950	8827549	1941	vedolizumab	crohn s disease	0.28	0.01	1.55	0.28	1	2033	261	146494	1941	vedolizumab	crohn s disease	14.2	76	0	0	2.9	0.64	0	1298	36	34800	1941	vedolizumab	crohn s disease	0	0	7.74	1	0	493	15	13638	1941	vedolizumab	crohn s disease	0	0	4.15	1	0	858	26	23318	1941	vedolizumab	crohn s disease	-13.77	1.0465620541204e-06	482.28	0.98	0	0.01	0.68	0	0.33	0.99	20	876	866
1463	conjugated estrogens/medroxyprogesterone acetate	0	0	8.35	1	0	124	31953	8832262	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	56.77	1	0	48	59	40698	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	1463	conjugated estrogens/medroxyprogesterone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
65	dienestrol	25.14	0.58	173.05	0.042	1	11	31952	8832375	65	dienestrol	hormone replacement therapy	0	0	1044.3	1	0	4	59	40742	65	dienestrol	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
914	estradiol	1.3	1.15	1.46	2.3e-05	282	60047	31671	8772339	914	estradiol	hormone replacement therapy	1.21	0.65	2.18	0.55	17	10201	42	30545	914	estradiol	hormone replacement therapy	45.2	60.7	Inf	0.05	Inf	0.32	1	519	0	1111	914	estradiol	hormone replacement therapy	0	0	Inf	1	0	2	0	1238	914	estradiol	hormone replacement therapy	0.6	0.01	11.56	1	1	1025	2	1232	914	estradiol	hormone replacement therapy	-0.5	0.606530659712633	1.23	0.68	-0.04	0.04	0.35	-17.16	2231.27	0.99	20	896	886
719	estradiol cypionate	0.7	0.02	3.94	1	1	393	31952	8831993	719	estradiol cypionate	hormone replacement therapy	0	0	24.92	1	0	107	59	40639	719	estradiol cypionate	hormone replacement therapy	45.2	60.7	0	0	7927.39	1	0	7	1	1623	719	estradiol cypionate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	719	estradiol cypionate	hormone replacement therapy	0	0	353.35	1	0	16	3	2241	719	estradiol cypionate	hormone replacement therapy	-16.93	4.44011707328001e-08	19530.81	1	-0.04	0.04	0.34	-16.97	2229.04	0.99	20	896	886
1458	estradiol hemihydrate	0	0	5.57	1	0	185	31953	8832201	1458	estradiol hemihydrate	hormone replacement therapy	0	0	76.57	1	0	36	59	40710	1458	estradiol hemihydrate	hormone replacement therapy	45.2	60.7	0	0	16384	1	0	2	1	1628	1458	estradiol hemihydrate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1458	estradiol hemihydrate	hormone replacement therapy	0	0	880.89	1	0	7	3	2250	1458	estradiol hemihydrate	hormone replacement therapy	-16.94	4.39593717022771e-08	29729.48	1	-0.04	0.04	0.34	-16.96	2229.1	0.99	20	896	886
207	estradiol valerate	0.6	0.07	2.16	0.78	2	926	31951	8831460	207	estradiol valerate	hormone replacement therapy	0	0	31.87	1	0	84	59	40662	207	estradiol valerate	hormone replacement therapy	45.2	60.7	0	0	15904.75	1	0	3	1	1627	207	estradiol valerate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	207	estradiol valerate	hormone replacement therapy	0	0	2529.55	1	0	3	3	2254	207	estradiol valerate	hormone replacement therapy	-17.16	3.52782221376972e-08	45850.64	1	-0.04	0.04	0.34	-16.96	2229.05	0.99	20	896	886
23	estrogens	1.13	1.01	1.26	0.025	337	82342	31616	8750044	23	estrogens	hormone replacement therapy	0.2	0.11	0.36	3e-09	19	28566	40	12180	23	estrogens	hormone replacement therapy	45.2	60.7	0	0	217.79	1	0	247	1	1383	23	estrogens	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	23	estrogens	hormone replacement therapy	1.21	0.02	23.33	1	1	659	2	1598	23	estrogens	hormone replacement therapy	0.38	1.46228458943422	1.24	0.76	-0.04	0.04	0.32	-16.85	2226.57	0.99	20	896	886
1343	estrogens synthetic a	1.62	0.59	3.54	0.2	6	1024	31947	8831362	1343	estrogens synthetic a	hormone replacement therapy	8.03	1.6	24.95	0.0073	3	270	56	40476	1343	estrogens synthetic a	hormone replacement therapy	45.2	60.7	0	0	15904.75	1	0	3	1	1627	1343	estrogens synthetic a	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1343	estrogens synthetic a	hormone replacement therapy	0	0	2529.55	1	0	3	3	2254	1343	estrogens synthetic a	hormone replacement therapy	-16.97	4.26601759260736e-08	45829.1	1	-0.04	0.04	0.34	-16.96	2229.11	0.99	20	896	886
1474	estrogens synthetic b	0	0	3.59	0.63	0	286	31953	8832100	1474	estrogens synthetic b	hormone replacement therapy	0	0	70.47	1	0	39	59	40707	1474	estrogens synthetic b	hormone replacement therapy	45.2	60.7	0	0	4.5036e+15	1	0	1	1	1629	1474	estrogens synthetic b	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1474	estrogens synthetic b	hormone replacement therapy	0	0	2529.55	1	0	3	3	2254	1474	estrogens synthetic b	hormone replacement therapy	-17.05	3.93803057370881e-08	45358.78	1	-0.04	0.04	0.34	-16.96	2229.05	0.99	20	896	886
461	estrogens, esterified	0.41	0.05	1.48	0.26	2	1352	31951	8831034	461	estrogens, esterified	hormone replacement therapy	0	0	4.49	1	0	579	59	40167	461	estrogens, esterified	hormone replacement therapy	45.2	60.7	0	0	12712.49	1	0	4	1	1626	461	estrogens, esterified	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	461	estrogens, esterified	hormone replacement therapy	0	0	294.83	1	0	19	3	2238	461	estrogens, esterified	hormone replacement therapy	-16.59	6.23813178392503e-08	18100.48	1	-0.04	0.04	0.35	-16.97	2229.59	0.99	20	896	886
17	estrone	0.97	0.2	2.86	1	3	851	31950	8831535	17	estrone	hormone replacement therapy	0	0	14.44	1	0	183	59	40563	17	estrone	hormone replacement therapy	45.2	60.7	0	0	4.5036e+15	1	0	1	1	1629	17	estrone	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	17	estrone	hormone replacement therapy	0	0	2529.55	1	0	3	3	2254	17	estrone	hormone replacement therapy	-16.71	5.53272656609796e-08	45631.31	1	-0.04	0.04	0.35	-16.96	2229.15	0.99	20	896	886
1684	estropipate	0.99	0.47	1.81	1	10	2806	31943	8829580	1684	estropipate	hormone replacement therapy	1.85	0.37	5.71	0.23	3	1145	56	39601	1684	estropipate	hormone replacement therapy	45.2	60.7	0	0	12712.49	1	0	4	1	1626	1684	estropipate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1684	estropipate	hormone replacement therapy	0	0	312.04	1	0	18	3	2239	1684	estropipate	hormone replacement therapy	-16.88	4.66776674366498e-08	18503.45	1	-0.04	0.04	0.35	-16.97	2229.2	0.99	20	896	886
476	ethynodiol diacetate	0	0	3.55	0.63	0	289	31953	8832097	476	ethynodiol diacetate	hormone replacement therapy	0	0	314.07	1	0	10	59	40736	476	ethynodiol diacetate	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	476	ethynodiol diacetate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	476	ethynodiol diacetate	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	476	ethynodiol diacetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
778	isosulfan blue	0	0	12.57	1	0	83	31953	8832303	778	isosulfan blue	hormone replacement therapy	0	0	3927.58	1	0	2	59	40744	778	isosulfan blue	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	778	isosulfan blue	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	778	isosulfan blue	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	778	isosulfan blue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
338	medroxyprogesterone acetate	0.68	0.58	0.8	8.7e-07	151	60923	31802	8771463	338	medroxyprogesterone acetate	hormone replacement therapy	0.01	0	0.06	5.2e-24	1	25578	58	15168	338	medroxyprogesterone acetate	hormone replacement therapy	45.2	60.7	0	0	1209.89	1	0	50	1	1580	338	medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	338	medroxyprogesterone acetate	hormone replacement therapy	0	0	44.52	1	0	117	3	2140	338	medroxyprogesterone acetate	hormone replacement therapy	-16.87	4.71467857934873e-08	7284.19	1	-0.04	0.04	0.36	-17.01	2230.63	0.99	20	896	886
277	mestranol	2.89	0.35	10.6	0.15	2	191	31951	8832195	277	mestranol	hormone replacement therapy	0	0	412.31	1	0	8	59	40738	277	mestranol	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	277	mestranol	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	277	mestranol	hormone replacement therapy	0	0	16384	1	0	1	3	2256	277	mestranol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
13	methyltestosterone	1.73	0.21	6.29	0.32	2	320	31951	8832066	13	methyltestosterone	hormone replacement therapy	0	0	48.44	1	0	56	59	40690	13	methyltestosterone	hormone replacement therapy	45.2	60.7	0	0	12712.49	1	0	4	1	1626	13	methyltestosterone	hormone replacement therapy	0	0	Inf	1	0	4	0	1236	13	methyltestosterone	hormone replacement therapy	0	0	1042.96	1	0	6	3	2251	13	methyltestosterone	hormone replacement therapy	-16.09	1.02849405615877e-07	23301.92	1	-0.04	0.04	0.35	-16.96	2228.16	0.99	20	896	886
367	norethindrone acetate	1	0.69	1.41	1	33	9122	31920	8823264	367	norethindrone acetate	hormone replacement therapy	0.78	0.09	2.96	1	2	1752	57	38994	367	norethindrone acetate	hormone replacement therapy	45.2	60.7	0	0	2509.04	1	0	24	1	1606	367	norethindrone acetate	hormone replacement therapy	0	0	Inf	1	0	1	0	1239	367	norethindrone acetate	hormone replacement therapy	0	0	106.45	1	0	51	3	2206	367	norethindrone acetate	hormone replacement therapy	-17.24	3.25659035267673e-08	10782.69	1	-0.04	0.04	0.33	-16.99	2226.53	0.99	20	896	886
195	progesterone	1.18	0.85	1.61	0.27	41	9568	31912	8822818	195	progesterone	hormone replacement therapy	0.96	0.11	3.65	1	2	1431	57	39315	195	progesterone	hormone replacement therapy	45.2	60.7	0	0	617.59	1	0	96	1	1534	195	progesterone	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	195	progesterone	hormone replacement therapy	0	0	25.84	1	0	194	3	2063	195	progesterone	hormone replacement therapy	-16.98	4.22357000833194e-08	5645.84	1	-0.04	0.04	0.35	-17.05	2230.24	0.99	20	896	886
533	quinestrol	0	0	83.53	1	0	14	31953	8832372	533	quinestrol	hormone replacement therapy	0	0	587.87	1	0	6	59	40740	533	quinestrol	hormone replacement therapy	45.2	60.7	0	0	Inf	1	0	0	1	1630	533	quinestrol	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	533	quinestrol	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	533	quinestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
821	calcium acetate	2	1.45	2.68	3.9e-05	44	6100	31909	8826286	821	calcium acetate	nuclear magnetic resonance imaging	7.73	1.65	30.51	0.0051	4	527	7	7131	821	calcium acetate	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	821	calcium acetate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	821	calcium acetate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	821	calcium acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
288	chlorothiazide sodium	0	0	3.92	1	0	262	31953	8832124	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	657.43	1	0	6	11	7652	288	chlorothiazide sodium	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	288	chlorothiazide sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1307	doxercalciferol	0.43	0.05	1.56	0.34	2	1284	31951	8831102	1307	doxercalciferol	nuclear magnetic resonance imaging	0	0	39.93	1	0	77	11	7581	1307	doxercalciferol	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1307	doxercalciferol	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1307	doxercalciferol	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	1307	doxercalciferol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1165	ferumoxsil	0	0	83.53	1	0	14	31953	8832372	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	353.68	1	0	10	11	7648	1165	ferumoxsil	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	1165	ferumoxsil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1453	gadobenate dimeglumine	0.25	0.07	0.64	0.00094	4	4426	31949	8827960	1453	gadobenate dimeglumine	nuclear magnetic resonance imaging	1.13	0.24	4.44	1	4	2577	7	5081	1453	gadobenate dimeglumine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1453	gadobenate dimeglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	59	0	198	1453	gadobenate dimeglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	96	0	465	1453	gadobenate dimeglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1970	gadobutrol	0	0	0.48	0.00084	0	2116	31953	8830270	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	5.16	1	0	550	11	7108	1970	gadobutrol	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	Inf	1	0	68	0	189	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	Inf	1	0	145	0	416	1970	gadobutrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1093	gadodiamide	0.3	0.11	0.66	0.00062	6	5437	31947	8826949	1093	gadodiamide	nuclear magnetic resonance imaging	1.5	0.32	5.92	0.51	4	2109	7	5549	1093	gadodiamide	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	2	0	255	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	11	0	550	1093	gadodiamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
986	gadopentetate dimeglumine	0.34	0.18	0.6	1.3e-05	12	9664	31941	8822722	986	gadopentetate dimeglumine	nuclear magnetic resonance imaging	1.88	0.45	11	0.54	8	4494	3	3164	986	gadopentetate dimeglumine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	986	gadopentetate dimeglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	10	0	247	986	gadopentetate dimeglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	45	0	516	986	gadopentetate dimeglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
2066	gadoterate meglumine	0	0	1.3	0.13	0	784	31953	8831602	2066	gadoterate meglumine	nuclear magnetic resonance imaging	0	0	7.54	1	0	386	11	7272	2066	gadoterate meglumine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	2066	gadoterate meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	59	0	198	2066	gadoterate meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	177	0	384	2066	gadoterate meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1094	gadoteridol	0.45	0.12	1.15	0.13	4	2470	31949	8829916	1094	gadoteridol	nuclear magnetic resonance imaging	2.09	0.45	8.23	0.27	4	1644	7	6014	1094	gadoteridol	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	Inf	1	0	21	0	236	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	Inf	1	0	13	0	548	1094	gadoteridol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1327	gadoversetamide	0.59	0.22	1.28	0.27	6	2824	31947	8829562	1327	gadoversetamide	nuclear magnetic resonance imaging	2.39	0.58	9.4	0.17	5	1981	6	5677	1327	gadoversetamide	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1327	gadoversetamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	1	0	256	1327	gadoversetamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	11	0	550	1327	gadoversetamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1597	gadoxetate disodium	0	0	4.06	1	0	253	31953	8832133	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	30.25	1	0	101	11	7557	1597	gadoxetate disodium	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	5	0	252	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	8	0	553	1597	gadoxetate disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
28	iophendylate	0	0	191.69	1	0	7	31953	8832379	28	iophendylate	nuclear magnetic resonance imaging	0	0	4100.82	1	0	2	11	7656	28	iophendylate	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	28	iophendylate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	28	iophendylate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	28	iophendylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1252	manganese chloride tetrahydrate	0	0	9226.34	1	0	1	31953	8832385	1252	manganese chloride tetrahydrate	nuclear magnetic resonance imaging	0	0	16384	1	0	1	11	7657	1252	manganese chloride tetrahydrate	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1252	manganese chloride tetrahydrate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1252	manganese chloride tetrahydrate	nuclear magnetic resonance imaging	0	0	Inf	1	0	1	0	560	1252	manganese chloride tetrahydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
626	meglumine	0	0	3.08	0.64	0	333	31953	8832053	626	meglumine	nuclear magnetic resonance imaging	0	0	56.56	1	0	55	11	7603	626	meglumine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	626	meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	626	meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	1	0	560	626	meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
1023	midodrine	0.97	0.52	1.66	1	13	3709	31940	8828677	1023	midodrine	nuclear magnetic resonance imaging	0	0	19.34	1	0	156	11	7502	1023	midodrine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1023	midodrine	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1023	midodrine	nuclear magnetic resonance imaging	0	0	Inf	1	0	1	0	560	1023	midodrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	916	906
