results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1341	pantoprazole sodium	1.64	1.39	1.93	1.6e-08	152	67182	12092	8784913	1341	pantoprazole sodium	hypertension	0.41	0.05	1.49	0.25	2	5742	272	318492	1341	pantoprazole sodium	hypertension	28.7	83.5	0	0	8.63	1	0	1059	28	64777	1341	pantoprazole sodium	hypertension	0	0	28	1	0	450	11	31519	1341	pantoprazole sodium	hypertension	0	0	10.74	1	0	716	21	39955	1341	pantoprazole sodium	hypertension	-12.85	2.6261281048763e-06	513.37	0.98	-0.03	0.01	0.01	-0.44	0.37	0.24
1342	cevimeline	0.48	0.01	2.69	0.73	1	1502	12243	8850593	1342	cevimeline	rheumatoid arthritis	0	0	52.25	1	0	365	92	463330	1342	cevimeline	rheumatoid arthritis	42.6	66.6	0	0	329.89	1	0	67	16	83877	1342	cevimeline	rheumatoid arthritis	0	0	Inf	1	0	9	0	25562	1342	cevimeline	rheumatoid arthritis	0	0	298.23	1	0	84	18	108873	1342	cevimeline	rheumatoid arthritis	-15.69	1.5343328343549e-07	13346.27	1	-0.02	0.02	0.31	-15.82	816.84	0.98
1343	estrogens synthetic a	4.95	1.98	10.24	0.00067	7	1023	12237	8851072	1343	estrogens synthetic a	hormone replacement therapy	0	0	18.87	1	0	273	31	40501	1343	estrogens synthetic a	hormone replacement therapy	34.3	60.9	0	0	4430.16	1	0	3	2	1988	1343	estrogens synthetic a	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1343	estrogens synthetic a	hormone replacement therapy	0	0	1716.89	1	0	3	4	2253	1343	estrogens synthetic a	hormone replacement therapy	-17.24	3.25659035267673e-08	45816.16	1	-0.04	0.03	0.21	-17.25	2221.13	0.99
1344	levobupivacaine	0	0	8.38	1	0	320	12244	8851775	1344	levobupivacaine	anaesthesia	0	0	Inf	1	0	51	0	6613	1344	levobupivacaine	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1344	levobupivacaine	anaesthesia	0	0	Inf	1	0	2	0	386	1344	levobupivacaine	anaesthesia	0	0	Inf	1	0	7	0	488	1344	levobupivacaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1345	celecoxib	1.24	1.05	1.45	0.012	150	87791	12094	8764304	1345	celecoxib	rheumatoid arthritis	1.45	0.39	3.84	0.37	4	14117	88	449578	1345	celecoxib	rheumatoid arthritis	42.6	66.6	0	0	10.93	1	0	1947	16	81997	1345	celecoxib	rheumatoid arthritis	0	0	Inf	1	0	581	0	24990	1345	celecoxib	rheumatoid arthritis	0	0	9.07	1	0	2667	18	106290	1345	celecoxib	rheumatoid arthritis	-15.58	1.71274209577538e-07	2227.01	0.99	-0.02	0.02	0.32	-15.82	814.12	0.98
1346	almotriptan malate	0	0	4.22	1	0	634	12244	8851461	1346	almotriptan malate	migraine	0	0	9.14	1	0	291	60	41681	1346	almotriptan malate	migraine	33.6	55.7	0	0	261.43	1	0	19	5	4301	1346	almotriptan malate	migraine	0	0	2295.44	1	0	3	2	1076	1346	almotriptan malate	migraine	0	0	225.29	1	0	37	5	7424	1346	almotriptan malate	migraine	-12.31	4.50645384894425e-06	1690.9	0.99	-0.01	0.02	0.72	1.01	0.84	0.23
1347	frovatriptan succinate	1.93	0.23	6.98	0.28	2	751	12242	8851344	1347	frovatriptan succinate	migraine	0	0	8.1	1	0	328	60	41644	1347	frovatriptan succinate	migraine	33.6	55.7	0	0	180.73	1	0	27	5	4293	1347	frovatriptan succinate	migraine	0	0	1633.59	1	0	4	2	1075	1347	frovatriptan succinate	migraine	0	0	225.29	1	0	37	5	7424	1347	frovatriptan succinate	migraine	-12.39	4.15998121219741e-06	1670.01	0.99	-0.01	0.02	0.71	1.01	0.84	0.23
1348	amprenavir	1.45	0.04	8.09	0.5	1	500	12243	8851595	1348	amprenavir	hiv infection	0	0	7.49	1	0	361	82	58448	1348	amprenavir	hiv infection	28.6	51.6	0	0	208.81	1	0	11	11	5030	1348	amprenavir	hiv infection	0	0	268.57	1	0	10	11	5803	1348	amprenavir	hiv infection	0	0	1776.31	1	0	11	2	3466	1348	amprenavir	hiv infection	-10.79	2.06045218288883e-05	850.09	0.99	-0.01	0.02	0.42	1.31	0.78	0.09
1350	oxcarbazepine	3.54	2.84	4.36	5.8e-23	89	18270	12155	8833825	1350	oxcarbazepine	epilepsy	0.69	0.25	1.55	0.48	6	3150	118	42792	1350	oxcarbazepine	epilepsy	21.6	83.3	2.26	0.25	9.59	0.24	2	275	17	5280	1350	oxcarbazepine	epilepsy	0	0	5.36	1	0	208	13	3372	1350	oxcarbazepine	epilepsy	4.6	0.47	23.23	0.092	2	218	8	4012	1350	oxcarbazepine	epilepsy	0.63	1.87761057926434	0.75	0.4	0.01	0.01	0.12	0.42	0.42	0.32
1351	eletriptan	0.69	0.23	1.62	0.57	5	5202	12239	8846893	1351	eletriptan	migraine	0.26	0.01	1.5	0.27	1	2576	59	39396	1351	eletriptan	migraine	33.6	55.7	0	0	14.69	1	0	300	5	4020	1351	eletriptan	migraine	0	0	96.52	1	0	57	2	1022	1351	eletriptan	migraine	0	0	15.49	1	0	492	5	6969	1351	eletriptan	migraine	-14.45	5.30206120182429e-07	1238.2	0.99	-0.01	0.02	0.74	0.99	0.84	0.24
1352	insulin lispro protamine recombinant	0	0	0.89	0.026	0	3004	12244	8849091	1352	insulin lispro protamine recombinant	diabetes mellitus	0	0	7.2	1	0	1300	98	243827	1352	insulin lispro protamine recombinant	diabetes mellitus	36	71.2	0	0	3910.25	1	0	3	24	42151	1352	insulin lispro protamine recombinant	diabetes mellitus	0	0	6669.35	1	0	3	14	29867	1352	insulin lispro protamine recombinant	diabetes mellitus	0	0	Inf	1	0	0	15	28468	1352	insulin lispro protamine recombinant	diabetes mellitus	-8.33	0.000241172044878559	838.18	0.99	-0.05	0.01	0	-0.1	0.37	0.79
1353	cyclosporine	0.51	0.36	0.69	4.1e-06	38	54148	12206	8797947	1353	cyclosporine	renal transplant	0.53	0.06	2.58	0.53	2	6381	9	15331	1353	cyclosporine	renal transplant	53	66.6	0	0	Inf	1	0	185	0	1126	1353	cyclosporine	renal transplant	0	0	245.68	1	0	312	1	1972	1353	cyclosporine	renal transplant	6.82	0.09	534.39	0.24	1	193	1	1319	1353	cyclosporine	renal transplant	1.06	2.88637098926796	1.25	0.4	0.02	0.04	0.57	-1.14	1.23	0.35
1354	rifapentine	0	0	32.85	1	0	83	12244	8852012	1354	rifapentine	latent tuberculosis	0	0	Inf	1	0	39	0	467	1354	rifapentine	latent tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	1354	rifapentine	latent tuberculosis	0	0	Inf	1	0	11	0	85	1354	rifapentine	latent tuberculosis	0	0	Inf	1	0	4	0	78	1354	rifapentine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1355	petrolatum, white	0	0	63.31	1	0	44	12244	8852051	1355	petrolatum, white	dermatitis diaper	0	0	Inf	1	0	8	0	196	1355	petrolatum, white	dermatitis diaper	NA	NA	0	0	Inf	1	0	0	0	0	1355	petrolatum, white	dermatitis diaper	0	0	Inf	1	0	0	0	15	1355	petrolatum, white	dermatitis diaper	0	0	Inf	1	0	0	0	3	1355	petrolatum, white	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1356	zinc oxide	5.79	2.32	11.99	0.00027	7	874	12237	8851221	1356	zinc oxide	hypertension	0	0	46.22	1	0	97	274	324137	1356	zinc oxide	hypertension	28.7	83.5	0	0	323.64	1	0	30	28	65806	1356	zinc oxide	hypertension	0	0	682.35	1	0	20	11	31949	1356	zinc oxide	hypertension	0	0	428.6	1	0	20	21	40651	1356	zinc oxide	hypertension	-9.63	6.5727049820433e-05	611.27	0.99	-0.03	0.01	0.01	-0.43	0.37	0.25
1357	temozolomide	0.47	0.17	1.02	0.067	6	9295	12238	8842800	1357	temozolomide	glioblastoma multiforme	1.16	0.01	91.39	1	1	2085	1	2428	1357	temozolomide	glioblastoma multiforme	NA	NA	0	0	Inf	1	0	0	0	0	1357	temozolomide	glioblastoma multiforme	0	0	Inf	1	0	93	0	121	1357	temozolomide	glioblastoma multiforme	0	0	Inf	1	0	72	0	57	1357	temozolomide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1358	levetiracetam	2.77	2.39	3.19	9.3e-34	194	51132	12050	8800963	1358	levetiracetam	epilepsy	2.2	1.51	3.18	2.4e-05	55	12235	69	33707	1358	levetiracetam	epilepsy	21.6	83.3	3.17	1.15	9.52	0.015	12	1949	7	3606	1358	levetiracetam	epilepsy	3.11	0.89	12.1	0.044	8	1216	5	2364	1358	levetiracetam	epilepsy	1.93	0.44	8.39	0.32	5	1445	5	2785	1358	levetiracetam	epilepsy	0.88	2.41089970641721	0.42	0.04	0.01	0.01	0.19	0.42	0.42	0.32
1359	zanamivir	0	0	0.74	0.012	0	3582	12244	8848513	1359	zanamivir	influenza	0	0	0.59	0.0046	0	2196	23	7435	1359	zanamivir	influenza	4.7	64.2	0	0	9.25	1	0	93	6	998	1359	zanamivir	influenza	0	0	18.23	1	0	54	4	637	1359	zanamivir	influenza	0	0	24.32	1	0	55	4	866	1359	zanamivir	influenza	-15.4	2.05052457561193e-07	1672.53	0.99	-0.02	0.01	0.11	0.16	0.72	0.82
1360	dexmedetomidine	0	0	1.95	0.27	0	1370	12244	8850725	1360	dexmedetomidine	sedation	0	0	10.66	1	0	411	6	5142	1360	dexmedetomidine	sedation	46.5	84.1	0	0	20.5	1	0	57	3	475	1360	dexmedetomidine	sedation	0	0	331.49	1	0	57	1	486	1360	dexmedetomidine	sedation	0	0	16.01	1	0	59	3	384	1360	dexmedetomidine	sedation	-16.17	9.49419675401656e-08	2444.53	0.99	0.06	0.03	0.07	-1.26	1.16	0.28
1361	rofecoxib	1.19	0.99	1.42	0.053	128	77894	12116	8774201	1361	rofecoxib	arthritis	0.41	0.17	0.87	0.013	8	15587	52	41448	1361	rofecoxib	arthritis	42.6	56.6	0	0	702.72	1	0	3	7	1835	1361	rofecoxib	arthritis	0	0	Inf	1	0	0	8	2547	1361	rofecoxib	arthritis	0	0	4.5036e+15	1	0	6	1	7320	1361	rofecoxib	arthritis	-8.79	0.000152247967685297	1580.24	1	-0.05	0.02	0	3.14	1.06	0
1362	piperonyl butoxide	0	0	15.23	1	0	177	12244	8851918	1362	piperonyl butoxide	lice infestation	0	0	Inf	1	0	135	0	602	1362	piperonyl butoxide	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	1362	piperonyl butoxide	lice infestation	0	0	Inf	1	0	0	0	24	1362	piperonyl butoxide	lice infestation	0	0	Inf	1	0	1	0	103	1362	piperonyl butoxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1363	pyrethrins	0	0	15.58	1	0	173	12244	8851922	1363	pyrethrins	lice infestation	0	0	Inf	1	0	132	0	605	1363	pyrethrins	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	1363	pyrethrins	lice infestation	0	0	Inf	1	0	0	0	24	1363	pyrethrins	lice infestation	0	0	Inf	1	0	0	0	104	1363	pyrethrins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1364	bexarotene	2.28	0.28	8.26	0.22	2	635	12242	8851460	1364	bexarotene	mycosis fungoides	0	0	Inf	1	0	300	0	1697	1364	bexarotene	mycosis fungoides	NA	NA	0	0	Inf	1	0	0	0	0	1364	bexarotene	mycosis fungoides	0	0	Inf	1	0	59	0	496	1364	bexarotene	mycosis fungoides	0	0	Inf	1	0	51	0	427	1364	bexarotene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1365	ganirelix acetate	0	0	7.45	1	0	360	12244	8851735	1365	ganirelix acetate	in vitro fertilisation	0	0	Inf	1	0	124	0	1004	1365	ganirelix acetate	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1365	ganirelix acetate	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1365	ganirelix acetate	in vitro fertilisation	0	0	Inf	1	0	13	0	177	1365	ganirelix acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1366	ziconotide acetate	15.04	10.17	21.45	1.3e-25	31	1494	12213	8850601	1366	ziconotide acetate	pain	4.53	2.32	8.02	2.5e-05	12	707	732	195502	1366	ziconotide acetate	pain	24	81.6	8.39	1.67	25.97	0.0064	3	210	65	38198	1366	ziconotide acetate	pain	7.25	0.84	28.54	0.034	2	102	42	15535	1366	ziconotide acetate	pain	7.19	0.18	43.74	0.13	1	115	33	27298	1366	ziconotide acetate	pain	2.02	7.53832493366192	0.59	0	-0.03	0.01	0	0.83	0.23	0
1367	perflutren	0	0	1.24	0.13	0	2152	12244	8849943	1367	perflutren	echocardiogram	0	0	Inf	1	0	814	0	143	1367	perflutren	echocardiogram	NA	NA	0	0	Inf	1	0	0	0	0	1367	perflutren	echocardiogram	0	0	Inf	1	0	105	0	16	1367	perflutren	echocardiogram	0	0	Inf	1	0	69	0	8	1367	perflutren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1368	ketotifen fumarate	0	0	1.75	0.28	0	1526	12244	8850569	1368	ketotifen fumarate	eye pruritus	0	0	Inf	1	0	365	0	1793	1368	ketotifen fumarate	eye pruritus	NA	NA	0	0	Inf	1	0	0	0	0	1368	ketotifen fumarate	eye pruritus	0	0	Inf	1	0	8	0	179	1368	ketotifen fumarate	eye pruritus	0	0	Inf	1	0	35	0	403	1368	ketotifen fumarate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1369	rosiglitazone maleate	0.22	0.16	0.29	1.3e-41	46	149302	12198	8702793	1369	rosiglitazone maleate	diabetes mellitus	0.09	0.03	0.2	8.9e-16	6	103991	92	141136	1369	rosiglitazone maleate	diabetes mellitus	36	71.2	0.11	0.01	0.44	0.00012	2	19317	22	22837	1369	rosiglitazone maleate	diabetes mellitus	0	0	0.36	0.00022	0	13585	14	16285	1369	rosiglitazone maleate	diabetes mellitus	0.28	0.03	1.23	0.1	2	10147	13	18321	1369	rosiglitazone maleate	diabetes mellitus	-2.22	0.108609108824958	0.74	0	-0.05	0.01	0	0.04	0.37	0.91
1370	pioglitazone	0.79	0.59	1.05	0.11	50	45571	12194	8806524	1370	pioglitazone	type 2 diabetes mellitus	0.76	0.2	2.1	0.81	4	15838	42	126436	1370	pioglitazone	type 2 diabetes mellitus	45.5	81.7	0	0	13.93	1	0	1189	9	32654	1370	pioglitazone	type 2 diabetes mellitus	0	0	29.78	1	0	873	4	17144	1370	pioglitazone	type 2 diabetes mellitus	0	0	28.28	1	0	519	7	21102	1370	pioglitazone	type 2 diabetes mellitus	-14.3	6.16011626132053e-07	1278.64	0.99	-0.02	0.02	0.18	-0.34	0.63	0.59
1371	proguanil	4.66	2.54	7.83	3.6e-06	14	2176	12230	8849919	1371	proguanil	malaria prophylaxis	0.09	0.04	0.18	9.1e-21	10	1221	105	1210	1371	proguanil	malaria prophylaxis	16	47.9	0.35	0.01	4.57	0.62	1	55	3	58	1371	proguanil	malaria prophylaxis	0.44	0.01	5.7	0.63	1	34	3	44	1371	proguanil	malaria prophylaxis	0	0	1.19	0.038	0	68	4	51	1371	proguanil	malaria prophylaxis	-1.92	0.14660696213035	1.08	0.08	-0.04	0.03	0.11	0.42	0.75	0.57
1372	pemirolast potassium	18.08	0.45	106.75	0.055	1	40	12243	8852055	1372	pemirolast potassium	asthma	0	0	478.05	1	0	7	152	103259	1372	pemirolast potassium	asthma	12.5	65	0	0	Inf	1	0	0	31	13027	1372	pemirolast potassium	asthma	0	0	Inf	1	0	0	15	6390	1372	pemirolast potassium	asthma	0	0	Inf	1	0	0	20	15000	1372	pemirolast potassium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1373	insulin glargine recombinant	0.37	0.27	0.49	4.2e-17	51	99130	12193	8752965	1373	insulin glargine recombinant	type 2 diabetes mellitus	0.57	0.18	1.45	0.33	5	24924	41	117350	1373	insulin glargine recombinant	type 2 diabetes mellitus	45.5	81.7	0	0	1.68	0.13	0	7847	9	25996	1373	insulin glargine recombinant	type 2 diabetes mellitus	0	0	6.05	0.59	0	3609	4	14408	1373	insulin glargine recombinant	type 2 diabetes mellitus	0	0	2.17	0.21	0	5242	7	16379	1373	insulin glargine recombinant	type 2 diabetes mellitus	-15.55	1.76490285808479e-07	840.27	0.99	-0.02	0.02	0.27	-0.41	0.63	0.51
1374	sirolimus	0.53	0.23	1.04	0.07	8	10971	12236	8841124	1374	sirolimus	prophylaxis against transplant rejection	Inf	0.04	Inf	0.39	1	3855	0	6062	1374	sirolimus	prophylaxis against transplant rejection	NA	NA	0	0	Inf	1	0	0	0	0	1374	sirolimus	prophylaxis against transplant rejection	0	0	Inf	1	0	113	0	756	1374	sirolimus	prophylaxis against transplant rejection	0	0	Inf	1	0	105	0	469	1374	sirolimus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1377	moxifloxacin	1.95	1.52	2.47	3.1e-07	71	26345	12173	8825750	1377	moxifloxacin	pneumonia	2.97	1.48	5.65	0.0013	14	2085	36	15925	1377	moxifloxacin	pneumonia	28.6	69.5	0	0	5.28	1	0	119	11	1555	1377	moxifloxacin	pneumonia	0	0	51.09	1	0	75	3	1566	1377	moxifloxacin	pneumonia	0	0	6.72	1	0	111	10	1648	1377	moxifloxacin	pneumonia	-15.13	2.6861142994065e-07	1274.2	0.99	-0.01	0.01	0.2	-1.16	0.66	0.08
1378	oseltamivir phosphate	2.02	1.4	2.81	0.00016	35	12558	12209	8839537	1378	oseltamivir phosphate	influenza	24.31	3.93	999.04	1.3e-06	22	4575	1	5056	1378	oseltamivir phosphate	influenza	4.7	64.2	Inf	1	Inf	0.034	6	589	0	502	1378	oseltamivir phosphate	influenza	Inf	0.63	Inf	0.12	4	353	0	338	1378	oseltamivir phosphate	influenza	Inf	0.59	Inf	0.13	4	486	0	435	1378	oseltamivir phosphate	influenza	17.73	50123474.0382288	1719.15	0.99	-0.01	0.01	0.32	0.22	0.72	0.76
1379	sodium phosphate, dibasic anhydrous	0	0	7.66	1	0	350	12244	8851745	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	31.37	1	0	171	5	4883	1379	sodium phosphate, dibasic anhydrous	colonoscopy	NA	NA	0	0	Inf	1	0	0	0	0	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	Inf	1	0	0	0	517	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	Inf	1	0	0	0	1033	1379	sodium phosphate, dibasic anhydrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1380	sodium phosphate, monobasic, monohydrate	0	0	3.67	0.63	0	729	12244	8851366	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	13.24	1	0	386	5	4668	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	NA	NA	0	0	Inf	1	0	0	0	0	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	Inf	1	0	4	0	513	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	Inf	1	0	6	0	1027	1380	sodium phosphate, monobasic, monohydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1381	drospirenone	0.64	0.5	0.81	7.7e-05	70	78969	12174	8773126	1381	drospirenone	contraception	1.53	0.92	2.43	0.076	22	18746	106	137761	1381	drospirenone	contraception	18.7	52	0	0	12.38	1	0	891	11	27649	1381	drospirenone	contraception	0	0	Inf	1	0	0	0	22	1381	drospirenone	contraception	0	0	8.75	1	0	953	15	29876	1381	drospirenone	contraception	-14.03	8.0695333147137e-07	941.33	0.99	0.04	0.03	0.21	-13.92	6084.52	1
1382	pegvisomant	0	0	1.79	0.28	0	1489	12244	8850606	1382	pegvisomant	acromegaly	0	0	21.14	1	0	1037	2	4114	1382	pegvisomant	acromegaly	42.7	42.7	0	0	Inf	1	0	0	0	0	1382	pegvisomant	acromegaly	0	0	Inf	1	0	123	0	326	1382	pegvisomant	acromegaly	0	0	14.1	1	0	228	2	601	1382	pegvisomant	acromegaly	-17.27	3.16034356235229e-08	3829.47	1	-0.06	0.05	0.21	-17.37	3430.44	1
1383	alosetron	2.56	0.53	7.49	0.12	3	849	12241	8851246	1383	alosetron	irritable bowel syndrome	0	0	5.66	1	0	472	15	9541	1383	alosetron	irritable bowel syndrome	53	53	0	0	Inf	1	0	0	0	0	1383	alosetron	irritable bowel syndrome	0	0	Inf	1	0	2	0	513	1383	alosetron	irritable bowel syndrome	0	0	5996.08	1	0	11	1	1865	1383	alosetron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1384	hydroquinone	0	0	4.75	1	0	563	12244	8851532	1384	hydroquinone	therapeutic skin care topical	0	0	426.49	1	0	112	1	1232	1384	hydroquinone	therapeutic skin care topical	NA	NA	0	0	Inf	1	0	0	0	0	1384	hydroquinone	therapeutic skin care topical	0	0	Inf	1	0	9	0	123	1384	hydroquinone	therapeutic skin care topical	0	0	Inf	1	0	71	0	462	1384	hydroquinone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1386	levothyroxine sodium	1.36	1.22	1.5	3.4e-08	372	199916	11872	8652179	1386	levothyroxine sodium	hypothyroidism	0.77	0.45	1.3	0.31	35	35062	29	22250	1386	levothyroxine sodium	hypothyroidism	31.4	76.1	0.3	0.03	1.46	0.13	2	4849	9	6603	1386	levothyroxine sodium	hypothyroidism	0	0	75.54	1	0	922	1	1787	1386	levothyroxine sodium	hypothyroidism	0.27	0.03	1.26	0.083	2	5160	10	6925	1386	levothyroxine sodium	hypothyroidism	-1.35	0.259240260645892	0.77	0.08	-0.03	0.01	0.01	-1.21	1.05	0.25
1387	verteporfin	0	0	1.53	0.19	0	1749	12244	8850346	1387	verteporfin	macular degeneration	0	0	21.65	1	0	806	3	7204	1387	verteporfin	macular degeneration	NA	NA	0	0	Inf	1	0	0	0	0	1387	verteporfin	macular degeneration	0	0	Inf	1	0	3	0	180	1387	verteporfin	macular degeneration	0	0	Inf	1	0	9	0	379	1387	verteporfin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1388	linezolid	1.91	1.27	2.76	0.0015	28	10612	12216	8841483	1388	linezolid	tuberculosis	0	0	75.27	1	0	272	2	3843	1388	linezolid	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	1388	linezolid	tuberculosis	0	0	Inf	1	0	87	0	542	1388	linezolid	tuberculosis	0	0	Inf	1	0	30	0	483	1388	linezolid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1389	iron sucrose	0	0	0.68	0.0084	0	3941	12244	8848154	1389	iron sucrose	anaemia	0	0	175.5	1	0	586	2	19290	1389	iron sucrose	anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1389	iron sucrose	anaemia	0	0	Inf	1	0	42	0	1830	1389	iron sucrose	anaemia	0	0	Inf	1	0	58	0	2732	1389	iron sucrose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1391	colesevelam	0.96	0.44	1.83	1	9	6754	12235	8845341	1391	colesevelam	blood cholesterol increased	4.41	1.4	10.64	0.0067	5	940	115	95424	1391	colesevelam	blood cholesterol increased	43.8	71	0	0	25.62	1	0	121	17	12621	1391	colesevelam	blood cholesterol increased	0	0	86.78	1	0	55	7	6720	1391	colesevelam	blood cholesterol increased	0	0	17.07	1	0	143	21	12564	1391	colesevelam	blood cholesterol increased	-12.88	2.54851428990341e-06	754.15	0.99	-0.04	0.01	0	-0.44	0.44	0.32
1392	telithromycin	0.31	0.04	1.11	0.077	2	4723	12242	8847372	1392	telithromycin	sinusitis	0.42	0.05	1.57	0.33	2	1064	63	13933	1392	telithromycin	sinusitis	31	68.7	0	0	11592.81	1	0	1	5	1814	1392	telithromycin	sinusitis	0	0	16384	1	0	1	1	752	1392	telithromycin	sinusitis	0	0	Inf	1	0	0	6	1881	1392	telithromycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1393	choriogonadotropin alfa	0	0	9.62	1	0	279	12244	8851816	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	Inf	1	0	58	0	1070	1393	choriogonadotropin alfa	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	Inf	1	0	1	0	0	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	Inf	1	0	2	0	188	1393	choriogonadotropin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1394	esomeprazole magnesium	1.15	1.01	1.32	0.035	229	143868	12015	8708227	1394	esomeprazole magnesium	gastrooesophageal reflux disease	0.82	0.54	1.21	0.35	35	23599	102	56260	1394	esomeprazole magnesium	gastrooesophageal reflux disease	21.7	71.6	0.87	0.25	2.42	1	5	3968	18	12361	1394	esomeprazole magnesium	gastrooesophageal reflux disease	0.42	0.01	2.95	0.7	1	1586	10	6638	1394	esomeprazole magnesium	gastrooesophageal reflux disease	1.75	0.52	5.31	0.26	6	3770	10	10983	1394	esomeprazole magnesium	gastrooesophageal reflux disease	0.23	1.25860000992948	0.44	0.6	-0.03	0.01	0	0.2	0.39	0.61
1395	gemifloxacin mesylate	1.59	0.33	4.67	0.44	3	1361	12241	8850734	1395	gemifloxacin mesylate	respiratory tract infection bacterial	Inf	0.02	Inf	1	3	1069	0	55	1395	gemifloxacin mesylate	respiratory tract infection bacterial	NA	NA	0	0	Inf	1	0	0	0	0	1395	gemifloxacin mesylate	respiratory tract infection bacterial	0	0	Inf	1	0	0	0	4	1395	gemifloxacin mesylate	respiratory tract infection bacterial	0	0	Inf	1	0	0	0	16	1395	gemifloxacin mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1396	alpha-tocopherol acetate	0	0	110.56	1	0	26	12244	8852069	1396	alpha-tocopherol acetate	parenteral nutrition	0	0	Inf	1	0	6	0	737	1396	alpha-tocopherol acetate	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	1396	alpha-tocopherol acetate	parenteral nutrition	0	0	Inf	1	0	0	0	64	1396	alpha-tocopherol acetate	parenteral nutrition	0	0	Inf	1	0	0	0	78	1396	alpha-tocopherol acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
