results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1150	anagrelide	0.7	0.44	1.06	0.1030926	22	1547	176489	8686281	1150	anagrelide	essential thrombocythaemia	0.23	0.06	0.7	0.003787879	4	608	21	744	1150	anagrelide	essential thrombocythaemia	52.3	88	0.15	0	1.09	0.0552318	1	108	10	162	1150	anagrelide	essential thrombocythaemia	0.28	0.01	2.42	0.422659	1	53	6	89	1150	anagrelide	essential thrombocythaemia	0	0	0.95	0.04294931	0	85	7	113	1150	anagrelide	essential thrombocythaemia	-2.19	0.111916748617329	1.05	0.03643828	0.01	0.02	0.7384084	0.25	0.55	0.6533293	83548
1151	adapalene	0.58	0.36	0.89	0.008864378	21	1788	176490	8686040	1151	adapalene	acne	0.21	0.11	0.37	5.020974e-12	12	981	1849	31938	1151	adapalene	acne	14	47.8	0.11	0	0.61	0.002827398	1	237	110	2784	1151	adapalene	acne	0	0	1.06	0.0721296	0	71	54	1034	1151	adapalene	acne	0.14	0	0.81	0.01874043	1	232	70	2255	1151	adapalene	acne	-2.41	0.0898152945722476	1.01	0.01656968	0	0.01	0.5008755	0.48	0.19	0.01108526	837178
1152	iodixanol	0.85	0.27	2.01	1	5	289	176506	8687539	1152	iodixanol	computerised tomogram	0	0	15.53	1	0	48	27	4914	1152	iodixanol	computerised tomogram	47.2	69.5	0	0	Inf	1	0	0	0	234	1152	iodixanol	computerised tomogram	0	0	Inf	1	0	3	0	215	1152	iodixanol	computerised tomogram	0	0	622.37	1	0	3	2	298	1152	iodixanol	computerised tomogram	-16.65	5.87485126992524e-08	17926.07	0.999259	0.01	0.04	0.8523601	-17.54	3253.8	0.9956978	85218
1153	nisoldipine	2.23	1.68	2.89	9.154626e-08	59	1305	176452	8686523	1153	nisoldipine	hypertension	1.02	0.46	1.96	0.8644259	9	323	8626	315550	1153	nisoldipine	hypertension	43.8	83	0	0	5.32	1	0	25	1791	59815	1153	nisoldipine	hypertension	0	0	17.02	1	0	13	606	31361	1153	nisoldipine	hypertension	0	0	9.32	1	0	13	1385	39294	1153	nisoldipine	hypertension	-9.95	4.7727633936802e-05	104.12	0.9238681	-0.01	0	1.277761e-17	-0.61	0.05	2.185432e-35	8726728
1154	metformin	1	0.97	1.03	0.920186	5121	252447	171390	8435381	1154	metformin	diabetes mellitus	2.44	2.26	2.63	8.701949e-113	1250	60809	1529	181637	1154	metformin	diabetes mellitus	39.7	79.6	2.53	2.16	2.97	2.937546e-30	328	15069	305	35464	1154	metformin	diabetes mellitus	2.8	2.13	3.67	4.055101e-14	117	8173	110	21484	1154	metformin	diabetes mellitus	2.23	1.86	2.69	7.886352e-18	241	8758	237	19247	1154	metformin	diabetes mellitus	0.88	2.41089970641721	0.08	1.097163e-30	-0.01	0	0.0004360176	-0.77	0.08	3.310271e-21	8583678
1155	famciclovir	4.23	3.7	4.82	5.341381e-73	249	2898	176262	8684930	1155	famciclovir	herpes zoster	0.76	0.24	1.85	0.6860465	5	507	113	8740	1155	famciclovir	herpes zoster	39	86.9	0	0	1.76	0.2646726	0	73	42	1366	1155	famciclovir	herpes zoster	0	0	8.77	1	0	28	11	583	1155	famciclovir	herpes zoster	0	0	1.51	0.1651479	0	68	38	979	1155	famciclovir	herpes zoster	-15.08	2.82383432452839e-07	657.6	0.9817044	-0.02	0.01	0.0184457	-0.69	0.35	0.04528178	817078
1156	imiglucerase	1.27	1.03	1.55	0.02523471	98	3809	176413	8684019	1156	imiglucerase	gaucher s disease	0.72	0.46	1.13	0.1235404	92	3544	29	799	1156	imiglucerase	gaucher s disease	14	77	0.65	0.27	1.51	0.3187698	13	351	14	244	1156	imiglucerase	gaucher s disease	0.49	0.12	1.82	0.242523	5	199	7	135	1156	imiglucerase	gaucher s disease	0.48	0.18	1.28	0.1066663	10	292	11	155	1156	imiglucerase	gaucher s disease	-0.7	0.49658530379141	0.36	0.05008999	0.01	0.01	0.2195631	-0.34	0.37	0.3658724	88148
1157	technetium tc-99m tetrofosmin kit	0.77	0.16	2.29	1	3	191	176508	8687637	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	1.86	0.05	11.46	0.4256838	1	70	33	4301	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	19.8	80.8	15.47	0.32	146.53	0.07670062	1	23	5	1790	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	22.46	0.4	303.88	0.06058824	1	12	3	824	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	145.14	1	0	13	4	1159	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	2.46	11.7048115399809	1.1	0.02546933	-0.01	0.02	0.6853186	0.33	0.71	0.6472988	820168
1158	follitropin alfa/beta	0.57	0.34	0.91	0.01423962	18	1547	176493	8686281	1158	follitropin alfa/beta	in vitro fertilisation	0.88	0.08	6.14	1	2	408	4	714	1158	follitropin alfa/beta	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	75	0	115	1158	follitropin alfa/beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1159	losartan potassium	1.88	1.79	1.96	3.289018e-140	2021	53285	174490	8634543	1159	losartan potassium	hypertension	1.51	1.38	1.65	9.405735e-19	570	14126	8065	301747	1159	losartan potassium	hypertension	43.8	83	1.65	1.32	2.05	1.725177e-05	92	1900	1699	57940	1159	losartan potassium	hypertension	1.51	0.94	2.3	0.06801742	23	801	583	30573	1159	losartan potassium	hypertension	1.56	1.21	1.98	0.0005312556	75	1391	1310	37916	1159	losartan potassium	hypertension	0.44	1.55270721851134	0.11	3.44073e-05	-0.01	0	1.15204e-17	-0.61	0.05	8.950703e-35	8726728
1160	vinorelbine tartrate	2.77	2.45	3.12	3.054945e-48	288	5122	176223	8682706	1160	vinorelbine tartrate	breast cancer	2.95	2.44	3.55	1.85026e-24	135	968	3030	64095	1160	vinorelbine tartrate	breast cancer	43	80	2.03	0.84	4.21	0.07008824	8	87	438	9651	1160	vinorelbine tartrate	breast cancer	0	0	167.16	1	0	2	4	110	1160	vinorelbine tartrate	breast cancer	2.36	1.14	4.43	0.01716391	11	109	484	11316	1160	vinorelbine tartrate	breast cancer	0.91	2.48432253338482	0.32	0.004370623	0.01	0	5.462256e-05	-0.22	0.51	0.666121	8120368
1161	cysteamine bitartrate	0.23	0.03	0.84	0.02178635	2	425	176509	8687403	1161	cysteamine bitartrate	cystinosis	0.08	0.01	0.39	0.0001897608	2	305	10	124	1161	cysteamine bitartrate	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	52	0	5	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	74	0	8	1161	cysteamine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	tizanidine	2.11	1.96	2.26	4.304831e-79	829	19413	175682	8668415	1162	tizanidine	multiple sclerosis	1.41	1.14	1.71	0.001346725	102	4327	7161	427112	1162	tizanidine	multiple sclerosis	29	68.7	1.63	1.1	2.33	0.01162367	32	1088	1032	57244	1162	tizanidine	multiple sclerosis	1.48	0.47	3.55	0.3996516	5	230	204	13845	1162	tizanidine	multiple sclerosis	1.77	1.19	2.55	0.003687486	31	947	946	51143	1162	tizanidine	multiple sclerosis	0.53	1.69893230861855	0.17	0.002274868	0	0	0.0419708	-0.23	0.08	0.002648251	8673518
1163	lansoprazole	1.82	1.76	1.89	3.281188e-196	3102	84364	173409	8603464	1163	lansoprazole	hypertension	1.33	1.17	1.5	1.319739e-05	275	7638	8360	308235	1163	lansoprazole	hypertension	43.8	83	0.85	0.59	1.19	0.3831421	36	1404	1755	58436	1163	lansoprazole	hypertension	0.41	0.15	0.9	0.020763	6	749	600	30625	1163	lansoprazole	hypertension	1	0.67	1.43	1	31	884	1354	38423	1163	lansoprazole	hypertension	-0.18	0.835270211411272	0.17	0.277766	-0.01	0	1.698242e-17	-0.61	0.05	2.230991e-35	8726728
1164	dorzolamide	1.17	1.01	1.35	0.03276281	198	8326	176313	8679502	1164	dorzolamide	glaucoma	0.74	0.51	1.05	0.09732128	37	2693	295	15929	1164	dorzolamide	glaucoma	52.7	84.8	1.12	0.53	2.16	0.7309823	11	445	63	2843	1164	dorzolamide	glaucoma	0.95	0.23	2.82	1	4	231	22	1201	1164	dorzolamide	glaucoma	0.99	0.4	2.12	1	8	377	51	2377	1164	dorzolamide	glaucoma	-0.06	0.941764533584249	0.32	0.8379049	-0.02	0.01	0.01053728	-0.17	0.24	0.4788846	842718
1165	ferumoxsil	0	0	14.84	1	0	14	176511	8687814	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	6.46	1	0	10	496	7163	1165	ferumoxsil	nuclear magnetic resonance imaging	29.3	61.7	0	0	Inf	1	0	0	19	446	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	4	253	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	19	542	1165	ferumoxsil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1166	stavudine	0.38	0.29	0.49	3.64754e-18	59	7615	176452	8680213	1166	stavudine	hiv infection	0.7	0.51	0.95	0.01810825	47	5344	660	52840	1166	stavudine	hiv infection	31.4	64.3	0.61	0.12	1.85	0.6347211	3	249	129	6535	1166	stavudine	hiv infection	1.06	0.28	2.82	0.7921433	4	179	117	5524	1166	stavudine	hiv infection	0	0	2.07	0.2553967	0	230	27	3222	1166	stavudine	hiv infection	-0.27	0.763379494336853	0.51	0.5942303	0.01	0.01	0.0585717	0.89	0.22	4.884194e-05	893038
1167	mirtazapine	1.36	1.28	1.45	7.323397e-22	1086	39246	175425	8648582	1167	mirtazapine	depression	1.02	0.89	1.15	0.7941071	258	10862	4476	191560	1167	mirtazapine	depression	29.8	76	1.02	0.73	1.4	0.8723798	43	1310	854	26646	1167	mirtazapine	depression	1.27	0.72	2.11	0.322394	17	790	171	10106	1167	mirtazapine	depression	0.88	0.58	1.28	0.585651	29	1019	782	24225	1167	mirtazapine	depression	-0.03	0.970445533548508	0.15	0.8275611	0.01	0	3.563995e-05	-0.61	0.08	6.761329e-14	8371398
1168	ferumoxides	0	0	74.55	1	0	4	176511	8687824	1168	ferumoxides	thrombosis prophylaxis	0	0	678.42	1	0	2	335	42765	1168	ferumoxides	thrombosis prophylaxis	32	85.1	0	0	1232.02	1	0	2	79	17645	1168	ferumoxides	thrombosis prophylaxis	0	0	1294.29	1	0	2	44	10700	1168	ferumoxides	thrombosis prophylaxis	0	0	Inf	1	0	0	45	9141	1168	ferumoxides	thrombosis prophylaxis	-7.63	0.000485660858340389	378.59	0.9839186	-0.03	0.01	1.520156e-05	-0.17	0.21	0.4155835	8199328
1169	arbutamine	0	0	74.55	1	0	4	176511	8687824	1169	arbutamine	non-hodgkin s lymphoma	0	0	200.54	1	0	4	90	11774	1169	arbutamine	non-hodgkin s lymphoma	54.1	81.9	0	0	Inf	1	0	0	21	1257	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	14	1054	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	11	821	1169	arbutamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	vigabatrin	0.17	0.11	0.24	3.487528e-40	28	8287	176483	8679541	1170	vigabatrin	infantile spasms	Inf	0	Inf	1	1	3730	0	304	1170	vigabatrin	infantile spasms	NA	NA	0	0	Inf	1	0	0	0	0	1170	vigabatrin	infantile spasms	0	0	Inf	1	0	533	0	43	1170	vigabatrin	infantile spasms	0	0	Inf	1	0	480	0	30	1170	vigabatrin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1171	azelaic acid	0.49	0.26	0.84	0.007288519	13	1302	176498	8686526	1171	azelaic acid	rosacea	0.16	0.02	0.61	0.001339304	2	518	75	3146	1171	azelaic acid	rosacea	41.4	72	0.45	0.01	2.98	0.709268	1	100	16	725	1171	azelaic acid	rosacea	0	0	18.44	1	0	39	3	290	1171	azelaic acid	rosacea	0.4	0.01	2.58	0.717414	1	119	17	802	1171	azelaic acid	rosacea	-1.08	0.339595525644939	1.03	0.2931124	0.03	0.02	0.03204738	-0.87	0.63	0.1691848	812718
1172	danaparoid sodium	0.05	0	0.27	4.023702e-08	1	1034	176510	8686794	1172	danaparoid sodium	prophylaxis	0	0	1.52	0.1830122	0	128	1980	102722	1172	danaparoid sodium	prophylaxis	21.8	81	0	0	39.97	1	0	7	420	24097	1172	danaparoid sodium	prophylaxis	0	0	41.71	1	0	11	132	13667	1172	danaparoid sodium	prophylaxis	0	0	13.85	1	0	13	338	14209	1172	danaparoid sodium	prophylaxis	-10.72	2.20985182323137e-05	178.1	0.9519905	-0.01	0	0.006414628	-0.88	0.1	1.345153e-17	8283708
1173	timolol	1.16	1	1.34	0.04039613	198	8388	176313	8679440	1173	timolol	glaucoma	0.72	0.48	1.04	0.07898671	31	2344	301	16278	1173	timolol	glaucoma	52.7	84.8	0.69	0.28	1.45	0.4086128	8	492	66	2796	1173	timolol	glaucoma	1.45	0.47	3.78	0.43183	6	246	20	1186	1173	timolol	glaucoma	0.57	0.18	1.43	0.3377342	5	384	54	2370	1173	timolol	glaucoma	-0.17	0.843664816596384	0.33	0.5940502	-0.02	0.01	0.01046925	-0.16	0.24	0.4892576	842718
1174	epoprostenol sodium	0.72	0.62	0.84	7.614235e-06	180	12228	176331	8675600	1174	epoprostenol sodium	pulmonary arterial hypertension	1.79	1.45	2.21	1.772314e-07	107	6976	681	79621	1174	epoprostenol sodium	pulmonary arterial hypertension	33.5	80.2	1.62	1.22	2.12	0.0007794257	64	2816	362	25764	1174	epoprostenol sodium	pulmonary arterial hypertension	2.93	1.76	4.72	3.340054e-05	23	697	90	8003	1174	epoprostenol sodium	pulmonary arterial hypertension	1.38	0.99	1.88	0.04242181	48	2617	313	23557	1174	epoprostenol sodium	pulmonary arterial hypertension	0.5	1.64872127070013	0.13	0.0001698191	0	0	0.4770422	-0.05	0.11	0.6522627	8353488
1175	docetaxel	1.51	1.42	1.6	4.902662e-38	1142	37257	175369	8650571	1175	docetaxel	breast cancer	0.8	0.71	0.89	4.65062e-05	372	9307	2793	55756	1175	docetaxel	breast cancer	43	80	0.46	0.3	0.68	2.406191e-05	28	1229	418	8509	1175	docetaxel	breast cancer	4.87	0.08	70.77	0.2515487	1	7	3	105	1175	docetaxel	breast cancer	0.49	0.34	0.7	2.394835e-05	34	1483	461	9942	1175	docetaxel	breast cancer	-0.6	0.548811636094027	0.18	0.0007798067	0.01	0	0.0007628565	-0.23	0.51	0.6479493	8120368
1176	fosphenytoin sodium	0	0	0.25	5.526296e-07	0	740	176511	8687088	1176	fosphenytoin sodium	convulsion	0	0	1.66	0.1789452	0	169	331	24761	1176	fosphenytoin sodium	convulsion	26.2	68	0	0	64.26	1	0	4	9	341	1176	fosphenytoin sodium	convulsion	0	0	88.84	1	0	4	5	236	1176	fosphenytoin sodium	convulsion	0	0	61.31	1	0	6	6	348	1176	fosphenytoin sodium	convulsion	-13.27	1.72548911973592e-06	1236.69	0.9914386	0.02	0.01	0.2524682	0.24	0.61	0.6932568	86058
1177	porfimer sodium	0.16	0	0.88	0.02462278	1	314	176510	8687514	1177	porfimer sodium	prophylaxis	0	0	17.05	1	0	13	1980	102837	1177	porfimer sodium	prophylaxis	21.8	81	0	0	18.89	1	0	13	420	24091	1177	porfimer sodium	prophylaxis	0	0	46.7	1	0	10	132	13668	1177	porfimer sodium	prophylaxis	0	0	102.21	1	0	3	338	14219	1177	porfimer sodium	prophylaxis	-10.19	3.7543886597474e-05	242.16	0.9664229	-0.01	0	0.007272873	-0.88	0.1	1.381829e-17	8283708
1178	hydrocortisone probutate	1.54	0.18	5.79	0.3793199	2	64	176509	8687764	1178	hydrocortisone probutate	rash	0	0	11.35	1	0	19	122	6378	1178	hydrocortisone probutate	rash	37.1	78.1	0	0	Inf	1	0	0	37	1340	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	9	829	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	34	1110	1178	hydrocortisone probutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1179	etoposide phosphate	0	0	0.29	5.565313e-06	0	637	176511	8687191	1179	etoposide phosphate	hodgkin s disease	0	0	6.84	1	0	36	75	4646	1179	etoposide phosphate	hodgkin s disease	20.5	57.6	0	0	2031.63	1	0	1	10	537	1179	etoposide phosphate	hodgkin s disease	0	0	3766	1	0	1	5	512	1179	etoposide phosphate	hodgkin s disease	0	0	329.77	1	0	2	7	403	1179	etoposide phosphate	hodgkin s disease	-12.8	2.7607725720372e-06	1381.42	0.9926045	-0.03	0.02	0.05763225	-0.5	0.59	0.4011087	89308
1180	nalmefene	0	0	4.02	1	0	47	176511	8687781	1180	nalmefene	anaesthesia	0	0	187.66	1	0	8	22	6634	1180	nalmefene	anaesthesia	49.8	75.1	0	0	Inf	1	0	0	2	415	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	0	388	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	4	491	1180	nalmefene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1181	ganciclovir	0.49	0.35	0.66	3.814946e-07	42	4211	176469	8683617	1181	ganciclovir	prophylaxis	0.18	0.02	0.64	0.001999968	2	583	1978	102267	1181	ganciclovir	prophylaxis	21.8	81	0	0	2.2	0.4195173	0	98	420	24006	1181	ganciclovir	prophylaxis	0	0	5.49	1	0	72	132	13606	1181	ganciclovir	prophylaxis	0	0	3.37	0.6300016	0	48	338	14174	1181	ganciclovir	prophylaxis	-12.47	3.84014665764072e-06	216	0.953969	-0.01	0	0.005763053	-0.88	0.1	1.62877e-17	8283708
1182	zileuton	1.28	0.7	2.17	0.3566256	14	537	176497	8687291	1182	zileuton	asthma	1.74	0.86	3.17	0.07235322	11	277	2302	100828	1182	zileuton	asthma	22.1	77.5	2.55	0.5	8.12	0.1254051	3	36	543	16648	1182	zileuton	asthma	0	0	41.99	1	0	5	163	6237	1182	zileuton	asthma	3.07	0.6	9.87	0.08508611	3	32	444	14541	1182	zileuton	asthma	1	2.71828182845905	0.6	0.09621227	0	0	0.4074998	-0.15	0.09	0.1009757	8214258
1183	rimexolone	1.56	0.5	3.71	0.2638814	5	158	176506	8687670	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	28.77	1	0	23	287	47177	1183	rimexolone	attention deficit/hyperactivity disorder	9.1	66.1	0	0	Inf	1	0	0	53	7485	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	29	6262	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	33	3766	1183	rimexolone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	sevoflurane	0.04	0.01	0.09	1.013669e-41	4	5514	176507	8682314	1184	sevoflurane	anaesthesia	0.17	0	1.09	0.06506549	1	1425	21	5217	1184	sevoflurane	anaesthesia	49.8	75.1	0	0	27.45	1	0	68	2	347	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	69	0	319	1184	sevoflurane	anaesthesia	0	0	7.45	1	0	84	4	407	1184	sevoflurane	anaesthesia	-17.21	3.35576829414501e-08	3447.41	0.9960164	0.04	0.03	0.174703	-17.82	2301.78	0.9938245	88838
1185	acarbose	0.85	0.62	1.14	0.324306	44	2548	176467	8685280	1185	acarbose	diabetes mellitus	0.8	0.29	1.76	0.85196	6	650	2773	241796	1185	acarbose	diabetes mellitus	39.7	79.6	0.67	0.02	3.82	1	1	119	632	50414	1185	acarbose	diabetes mellitus	1.41	0.04	8.11	0.5122124	1	93	226	29564	1185	acarbose	diabetes mellitus	0	0	3.85	1	0	58	478	27947	1185	acarbose	diabetes mellitus	-0.49	0.612626394184416	1	0.6282226	-0.01	0	0.0003557288	-0.8	0.08	3.436577e-23	8583678
1186	tinzaparin sodium	0.56	0.4	0.75	2.884474e-05	44	3883	176467	8683945	1186	tinzaparin sodium	prophylaxis	0	0	0.51	0.001778286	0	380	1980	102470	1186	tinzaparin sodium	prophylaxis	21.8	81	0	0	1.96	0.2693813	0	110	420	23994	1186	tinzaparin sodium	prophylaxis	0	0	7.54	1	0	53	132	13625	1186	tinzaparin sodium	prophylaxis	0	0	2.58	0.4065117	0	62	338	14160	1186	tinzaparin sodium	prophylaxis	-12.47	3.84014665764072e-06	221.02	0.9550236	-0.01	0	0.007624827	-0.88	0.1	1.253641e-17	8283708
1187	valacyclovir	1.36	1.26	1.46	2.722523e-15	754	27359	175757	8660469	1187	valacyclovir	herpes zoster	0.3	0.18	0.48	1.220308e-08	24	4238	94	5009	1187	valacyclovir	herpes zoster	39	86.9	0.65	0.26	1.45	0.3737025	8	382	34	1057	1187	valacyclovir	herpes zoster	0.56	0.06	2.76	0.7362783	2	173	9	438	1187	valacyclovir	herpes zoster	0.61	0.23	1.44	0.3493409	7	282	31	765	1187	valacyclovir	herpes zoster	-0.52	0.594520547970194	0.37	0.1655875	-0.02	0.01	0.0144726	-0.68	0.35	0.05133182	817078
1188	brimonidine tartrate	0.87	0.75	1.01	0.06513905	192	10808	176319	8677020	1188	brimonidine tartrate	glaucoma	0.65	0.46	0.9	0.007751264	42	3397	290	15225	1188	brimonidine tartrate	glaucoma	52.7	84.8	0.61	0.29	1.18	0.1559994	11	730	63	2558	1188	brimonidine tartrate	glaucoma	1.02	0.33	2.67	1	6	325	20	1107	1188	brimonidine tartrate	glaucoma	0.41	0.14	0.95	0.03602959	6	601	53	2153	1188	brimonidine tartrate	glaucoma	-0.54	0.58274825237399	0.31	0.08556013	-0.02	0.01	0.01114934	-0.17	0.24	0.4800264	842718
1189	ibutilide fumarate	0	0	7.5	1	0	26	176511	8687802	1189	ibutilide fumarate	atrial fibrillation	0	0	23.92	1	0	14	1398	110805	1189	ibutilide fumarate	atrial fibrillation	52	88	0	0	Inf	1	0	0	267	35143	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	138	21991	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	161	17866	1189	ibutilide fumarate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	glimepiride	0.88	0.82	0.94	0.0002492852	801	44832	175710	8642996	1190	glimepiride	diabetes mellitus	1.61	1.39	1.85	3.242955e-10	219	12242	2560	230204	1190	glimepiride	diabetes mellitus	39.7	79.6	1.43	1.02	1.95	0.02735304	44	2513	589	48020	1190	glimepiride	diabetes mellitus	1.38	0.77	2.29	0.2285795	16	1549	211	28108	1190	glimepiride	diabetes mellitus	1.4	0.95	2	0.07280443	33	1410	445	26595	1190	glimepiride	diabetes mellitus	0.36	1.43332941456034	0.15	0.01534297	-0.01	0	0.000212415	-0.8	0.08	3.013287e-23	8583678
1191	toremifene citrate	2.07	1.23	3.27	0.004213465	19	452	176492	8687376	1191	toremifene citrate	breast cancer	0	0	0.29	9.067352e-06	0	260	3165	64803	1191	toremifene citrate	breast cancer	43	80	0	0	2.76	0.6453912	0	31	446	9707	1191	toremifene citrate	breast cancer	0	0	Inf	1	0	0	4	112	1191	toremifene citrate	breast cancer	0	0	2.17	0.4167546	0	41	495	11384	1191	toremifene citrate	breast cancer	-12.46	3.87874077317772e-06	226.78	0.9561722	0.01	0	7.832139e-05	-0.21	0.51	0.6759195	8120368
1192	bicalutamide	1.59	1.41	1.78	6.367155e-14	311	9642	176200	8678186	1192	bicalutamide	prostate cancer	1.37	1.15	1.62	0.0003384879	170	4968	1002	40055	1192	bicalutamide	prostate cancer	57.1	87.6	1.32	0.92	1.85	0.1252525	39	910	376	11563	1192	bicalutamide	prostate cancer	1.31	0.93	1.82	0.09831087	42	1020	417	13311	1192	bicalutamide	prostate cancer	0	0	Inf	1	0	0	3	48	1192	bicalutamide	prostate cancer	0.27	1.30996445073325	0.17	0.1013336	-0.01	0	5.018137e-05	-0.6	0.6	0.3177202	8148418
1193	topiramate	1.06	1	1.13	0.04650734	1058	48936	175453	8638892	1193	topiramate	epilepsy	0.82	0.55	1.2	0.3743553	30	4693	318	41025	1193	topiramate	epilepsy	19.6	70.4	0.77	0.2	2.09	0.8163215	4	397	60	4570	1193	topiramate	epilepsy	1	0.11	4.09	1	2	298	22	3271	1193	topiramate	epilepsy	0.99	0.26	2.74	1	4	353	44	3839	1193	topiramate	epilepsy	0.27	1.30996445073325	0.44	0.5428437	0.02	0.01	0.0001058131	-0.54	0.25	0.03042392	878338
1194	diltiazem malate	0	0	0.97	0.03648606	0	189	176511	8687639	1194	diltiazem malate	hypertension	0	0	5.58	1	0	26	8635	315847	1194	diltiazem malate	hypertension	43.8	83	0	0	Inf	1	0	0	1791	59840	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	606	31374	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	1385	39307	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	gemcitabine	0.73	0.67	0.8	2.269839e-13	495	33402	176016	8654426	1195	gemcitabine	non-small cell lung cancer	1.04	0.7	1.5	0.8511303	34	4310	224	29532	1195	gemcitabine	non-small cell lung cancer	48.3	80.9	4.34	1.33	11.11	0.00854323	5	117	50	5085	1195	gemcitabine	non-small cell lung cancer	7.42	2.19	20	0.001096318	5	69	32	3282	1195	gemcitabine	non-small cell lung cancer	2.06	0.05	13.12	0.3972949	1	56	24	2774	1195	gemcitabine	non-small cell lung cancer	1.64	5.15516951223468	0.44	0.0001827122	0	0.01	0.835328	0.22	0.26	0.400557	862438
1196	amlexanox	0	0	9.45	1	0	21	176511	8687807	1196	amlexanox	stomatitis	0	0	93.8	1	0	4	29	1741	1196	amlexanox	stomatitis	56.2	69	0	0	Inf	1	0	0	8	153	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	5	180	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	6	246	1196	amlexanox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
