results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1191	toremifene citrate	0	0	2.13	0.4275063	0	471	32604	8831264	1191	toremifene citrate	breast cancer	0	0	6.01	1	0	260	163	67805	1191	toremifene citrate	breast cancer	33.5	78.1	0	0	39.69	1	0	35	32	10812	1191	toremifene citrate	breast cancer	0	0	Inf	1	0	0	0	116	1191	toremifene citrate	breast cancer	0	0	33.49	1	0	41	35	11844	1191	toremifene citrate	breast cancer	-12.69	3.08178987968946e-06	1015.48	0.9900325	-0.02	0.01	0.1310918	-12.73	602.64	0.9831526	8120368
1192	bicalutamide	0.49	0.29	0.78	0.001149963	18	9935	32586	8821800	1192	bicalutamide	prostate cancer	1.31	0.57	2.67	0.4257816	9	5129	55	41002	1192	bicalutamide	prostate cancer	58.1	88.5	0	0	2.55	0.3953091	0	958	20	12021	1192	bicalutamide	prostate cancer	0.56	0.01	3.47	1	1	1061	23	13705	1192	bicalutamide	prostate cancer	0	0	Inf	1	0	0	0	51	1192	bicalutamide	prostate cancer	-0.58	0.559898366565402	1.02	0.5723681	0	0.02	0.9901128	12.18	913.35	0.9893623	8148418
1193	topiramate	4.11	3.81	4.42	3.915112e-208	734	49260	31870	8782475	1193	topiramate	epilepsy	1.55	1.21	1.98	0.0005506276	80	4643	454	40889	1193	topiramate	epilepsy	9.6	83	1.99	0.86	4.1	0.05901167	9	493	55	6008	1193	topiramate	epilepsy	0.76	0.09	3.01	1	2	298	29	3264	1193	topiramate	epilepsy	2.14	0.8	4.92	0.08754923	7	350	36	3847	1193	topiramate	epilepsy	0.48	1.61607440219289	0.36	0.1872526	0	0	0.3264477	-0.16	0.24	0.4906579	878338
1194	diltiazem malate	0	0	5.34	1	0	189	32604	8831546	1194	diltiazem malate	hypertension	0	0	41.61	1	0	26	1186	323296	1194	diltiazem malate	hypertension	42	82.9	0	0	Inf	1	0	0	237	61921	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	102	31878	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	166	40526	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	gemcitabine	0.18	0.12	0.28	7.58016e-29	23	33874	32581	8797861	1195	gemcitabine	non-small cell lung cancer	3.05	0.69	10.92	0.07300133	4	4340	9	29747	1195	gemcitabine	non-small cell lung cancer	44.1	68	0	0	Inf	1	0	76	0	3140	1195	gemcitabine	non-small cell lung cancer	Inf	1.15	Inf	0.02184179	1	73	0	3314	1195	gemcitabine	non-small cell lung cancer	0	0	1858.85	1	0	57	1	2797	1195	gemcitabine	non-small cell lung cancer	3.99	54.0548893633266	1.45	0.005976414	-0.05	0.04	0.285054	-0.19	1.42	0.893088	862438
1196	amlexanox	0	0	52.05	1	0	21	32604	8831714	1196	amlexanox	stomatitis	0	0	2722.28	1	0	4	2	1768	1196	amlexanox	stomatitis	NA	NA	0	0	Inf	1	0	0	0	0	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	0	185	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	0	252	1196	amlexanox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	calfactant	0	0	10.96	1	0	93	32604	8831642	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	24	0	230	1197	calfactant	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	0	0	19	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	2	0	10	1197	calfactant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	butenafine	3.5	1.5	6.94	0.002570895	8	619	32596	8831116	1198	butenafine	hypertension	0	0	20.48	1	0	51	1186	323271	1198	butenafine	hypertension	42	82.9	0	0	643.15	1	0	3	237	61918	1198	butenafine	hypertension	0	0	Inf	1	0	0	102	31878	1198	butenafine	hypertension	0	0	592.26	1	0	3	166	40523	1198	butenafine	hypertension	-7.91	0.000367054580595098	309	0.9795883	-0.02	0	3.002535e-06	-0.26	0.13	0.03735827	8726728
1199	trandolapril	0.41	0.16	0.84	0.01046885	7	4675	32597	8827060	1199	trandolapril	hypertension	0.21	0.01	1.15	0.1027194	1	1319	1185	322003	1199	trandolapril	hypertension	42	82.9	1.81	0.05	10.31	0.4278734	1	145	236	61776	1199	trandolapril	hypertension	0	0	17.43	1	0	69	102	31809	1199	trandolapril	hypertension	2.66	0.07	15.42	0.3165446	1	92	165	40434	1199	trandolapril	hypertension	0.5	1.64872127070013	1.01	0.6162452	-0.02	0	3.013596e-06	-0.26	0.13	0.03751638	8726728
1201	ropivacaine	0.49	0.13	1.26	0.2126738	4	2201	32600	8829534	1201	ropivacaine	anaesthesia	3.4	0.08	26.66	0.2809358	1	268	7	6388	1201	ropivacaine	anaesthesia	47	47	0	0	Inf	1	0	0	0	0	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	13	0	375	1201	ropivacaine	anaesthesia	0	0	724.91	1	0	25	1	469	1201	ropivacaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	anastrozole	1.1	0.87	1.37	0.3771881	80	19674	32524	8812061	1202	anastrozole	breast cancer	2.29	1.55	3.32	4.091311e-05	38	7984	125	60081	1202	anastrozole	breast cancer	33.5	78.1	1.35	0.26	4.38	0.4939192	3	770	29	10077	1202	anastrozole	breast cancer	0	0	Inf	1	0	5	0	111	1202	anastrozole	breast cancer	1.19	0.23	3.8	0.7405465	3	871	32	11014	1202	anastrozole	breast cancer	0.26	1.29693008666577	0.61	0.6671944	-0.02	0.01	0.1217951	-12.71	602.31	0.983158	8120368
1203	zafirlukast	2.29	1.37	3.58	0.001271204	19	2252	32585	8829483	1203	zafirlukast	asthma	0.71	0.14	2.08	0.8047445	3	768	565	102082	1203	zafirlukast	asthma	7	65.8	0	0	11.36	1	0	69	69	13905	1203	zafirlukast	asthma	0	0	52.33	1	0	17	31	6357	1203	zafirlukast	asthma	0	0	13.65	1	0	87	49	14884	1203	zafirlukast	asthma	-11.49	1.02319027318752e-05	382.8	0.9760506	-0.04	0.01	2.004618e-14	0.11	0.24	0.6449566	8214258
1204	cisatracurium besylate	0.85	0.17	2.48	1	3	960	32601	8830775	1204	cisatracurium besylate	anaesthesia	0	0	23.67	1	0	162	8	6494	1204	cisatracurium besylate	anaesthesia	47	47	0	0	Inf	1	0	0	0	0	1204	cisatracurium besylate	anaesthesia	0	0	Inf	1	0	5	0	383	1204	cisatracurium besylate	anaesthesia	0	0	5814.96	1	0	3	1	491	1204	cisatracurium besylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	ranitidine bismuth citrate	0	0	43.07	1	0	25	32604	8831710	1205	ranitidine bismuth citrate	rash	0	0	918.63	1	0	3	18	6498	1205	ranitidine bismuth citrate	rash	32.4	62.8	0	0	Inf	1	0	0	4	753	1205	ranitidine bismuth citrate	rash	0	0	9281	1	0	3	1	834	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	0	5	1139	1205	ranitidine bismuth citrate	rash	-9.78	5.65717960473339e-05	1385.38	0.9943664	0	0.02	0.8529645	-1.3	1.1	0.2375715	819828
1206	alendronate sodium	0.95	0.85	1.07	0.4438875	301	85406	32303	8746329	1206	alendronate sodium	osteoporosis	1.95	1.57	2.42	1.299215e-09	138	36707	249	129394	1206	alendronate sodium	osteoporosis	52.1	86.5	1.07	0.28	2.86	0.7904059	4	1302	73	25336	1206	alendronate sodium	osteoporosis	0	0	98.34	1	0	153	2	2811	1206	alendronate sodium	osteoporosis	0.97	0.26	2.6	1	4	1336	81	26334	1206	alendronate sodium	osteoporosis	-0.08	0.923116346386636	0.51	0.8689691	-0.02	0.01	0.012065	-1.58	0.72	0.02708117	8307218
1207	insulin lispro recombinant	0.67	0.57	0.77	1.68661e-08	173	70102	32431	8761633	1207	insulin lispro recombinant	diabetes mellitus	1.33	0.93	1.84	0.09477854	41	19677	354	225153	1207	insulin lispro recombinant	diabetes mellitus	43.9	81.6	1.11	0.4	2.54	0.8222251	6	3292	78	47685	1207	insulin lispro recombinant	diabetes mellitus	0.66	0.08	2.54	0.7685707	2	1832	46	28004	1207	insulin lispro recombinant	diabetes mellitus	1.09	0.28	3.02	0.7844888	4	2276	42	26161	1207	insulin lispro recombinant	diabetes mellitus	-0.11	0.895834135296528	0.42	0.7896879	-0.01	0.01	0.4803655	-0.01	0.21	0.9656691	8583678
1208	lamivudine	0.75	0.61	0.9	0.002126984	107	38688	32497	8793047	1208	lamivudine	hiv infection	0.82	0.6	1.12	0.2320681	66	23277	122	35426	1208	lamivudine	hiv infection	14.8	58.7	0.44	0.13	1.16	0.1180696	5	2219	27	5283	1208	lamivudine	hiv infection	1.18	0.47	2.69	0.6808118	9	1545	21	4249	1208	lamivudine	hiv infection	0	0	1.26	0.05597771	0	1235	7	2237	1208	lamivudine	hiv infection	-0.26	0.771051585803566	0.39	0.5079577	-0.02	0.01	0.1660819	1.04	0.43	0.0150801	893038
1209	samarium sm-153 lexidronam pentasodium	0	0	4.82	1	0	209	32604	8831526	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	37.71	1	0	53	38	18974	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	45.9	73.9	0	0	16384	1	0	1	4	2460	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	4.5036e+15	1	0	1	2	1969	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	Inf	1	0	0	5	1854	1209	samarium sm-153 lexidronam pentasodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	irinotecan	0.09	0.04	0.18	6.406658e-27	8	23356	32596	8808379	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	4415	0	7974	1210	irinotecan	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	479	0	878	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	293	0	659	1210	irinotecan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	sodium phenylbutyrate	0	0	4.82	1	0	209	32604	8831526	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	4.8	0.5863863	0	39	5	165	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	9	53	0	0	172.25	1	0	21	1	92	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	10.02	1	0	12	3	45	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	196.35	1	0	20	1	100	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	-16.92	4.48474099173973e-08	2963.94	0.9954444	0.02	0.02	0.4434832	2.11	1.21	0.08025876	81818
1212	betaine	0.72	0.02	4.03	1	1	377	32603	8831358	1212	betaine	homocystinuria	0	0	Inf	1	0	114	0	6	1212	betaine	homocystinuria	NA	NA	0	0	Inf	1	0	0	0	0	1212	betaine	homocystinuria	0	0	Inf	1	0	21	0	1	1212	betaine	homocystinuria	0	0	Inf	1	0	24	0	1	1212	betaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	tamsulosin	1.04	0.91	1.2	0.5451338	208	54022	32396	8777713	1213	tamsulosin	hypertension	0.24	0.08	0.55	8.110196e-05	5	5676	1181	317646	1213	tamsulosin	hypertension	42	82.9	0.37	0.05	1.37	0.1849919	2	1375	235	60546	1213	tamsulosin	hypertension	0.39	0.05	1.46	0.2445228	2	1543	100	30335	1213	tamsulosin	hypertension	0	0	32.23	1	0	30	166	40496	1213	tamsulosin	hypertension	-0.82	0.440431654505999	0.72	0.2496184	-0.02	0	4.689612e-06	-0.24	0.13	0.06013008	8726728
1214	pancrelipase\>	0.67	0.44	0.99	0.04758821	25	10053	32579	8821682	1214	pancrelipase\>	cystic fibrosis	0.98	0.18	3.63	1	3	2039	12	7976	1214	pancrelipase\>	cystic fibrosis	10.6	57.2	1.54	0.03	29.54	0.5708591	1	946	2	2906	1214	pancrelipase\>	cystic fibrosis	Inf	0.07	Inf	0.2754954	1	569	0	1499	1214	pancrelipase\>	cystic fibrosis	1.19	0.02	14.8	1	1	534	3	1900	1214	pancrelipase\>	cystic fibrosis	0.83	2.29331874026418	0.93	0.3730696	0	0.03	0.8719283	-1.28	1.12	0.2544624	845078
1215	lipase	0.62	0.38	0.94	0.02482021	21	9222	32583	8822513	1215	lipase	cystic fibrosis	1.02	0.19	3.8	1	3	1966	12	8049	1215	lipase	cystic fibrosis	10.6	57.2	1.57	0.03	30.21	0.5637341	1	930	2	2922	1215	lipase	cystic fibrosis	Inf	0.07	Inf	0.2721121	1	562	0	1506	1215	lipase	cystic fibrosis	1.21	0.02	15.13	1	1	525	3	1909	1215	lipase	cystic fibrosis	0.85	2.33964685192599	0.93	0.3605504	0.01	0.03	0.8657451	-1.28	1.12	0.2537075	845078
1217	loteprednol etabonate	0.49	0.13	1.26	0.213071	4	2206	32600	8829529	1217	loteprednol etabonate	dry eye	0	0	9.98	1	0	394	13	11935	1217	loteprednol etabonate	dry eye	38.8	76	0	0	17.89	1	0	104	7	2647	1217	loteprednol etabonate	dry eye	0	0	Inf	1	0	20	0	704	1217	loteprednol etabonate	dry eye	0	0	13.56	1	0	121	9	3200	1217	loteprednol etabonate	dry eye	-16.5	6.82560337633487e-08	3953.42	0.9966703	-0.02	0.02	0.4202588	-16.67	1773.94	0.9925015	840548
1218	urea c-13	0	0	667.75	1	0	3	32604	8831732	1218	urea c-13	helicobacter test	0	0	Inf	1	0	2	0	4	1218	urea c-13	helicobacter test	NA	NA	0	0	Inf	1	0	0	0	0	1218	urea c-13	helicobacter test	0	0	Inf	1	0	0	0	0	1218	urea c-13	helicobacter test	0	0	Inf	1	0	1	0	1	1218	urea c-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	talc	0	0	22.62	1	0	46	32604	8831689	1219	talc	constipation	0	0	2817.33	1	0	2	84	42931	1219	talc	constipation	1.6	81.9	0	0	2091.16	1	0	2	29	10911	1219	talc	constipation	0	0	9108.04	1	0	1	21	5717	1219	talc	constipation	0	0	16384	1	0	1	12	7659	1219	talc	constipation	-8.56	0.000191619293640457	619.81	0.988983	-0.04	0.01	1.188706e-11	0.9	0.36	0.01293281	8134248
1220	olanzapine	2.93	2.71	3.17	1.636815e-117	646	60436	31958	8771299	1220	olanzapine	schizophrenia	1.67	1.26	2.19	0.0002609994	72	9340	237	51390	1220	olanzapine	schizophrenia	19	75.3	1.88	0.94	3.53	0.05787473	14	1238	41	6813	1220	olanzapine	schizophrenia	3.18	1.51	6.43	0.001154379	14	838	24	4568	1220	olanzapine	schizophrenia	0.25	0.01	1.58	0.2380629	1	518	22	2902	1220	olanzapine	schizophrenia	0.59	1.80398841539786	0.3	0.0498934	0	0.01	0.8141519	0.03	0.27	0.8991691	888878
1221	valproate sodium	3.2	2.69	3.78	1.052633e-30	140	11892	32464	8819843	1221	valproate sodium	epilepsy	1.36	0.94	1.93	0.08568927	35	2226	499	43306	1221	valproate sodium	epilepsy	9.6	83	0	0	3.29	0.6310664	0	117	64	6384	1221	valproate sodium	epilepsy	0	0	6.77	1	0	67	31	3495	1221	valproate sodium	epilepsy	1.33	0.03	8.04	0.53758	1	74	42	4123	1221	valproate sodium	epilepsy	-0.28	0.755783741455725	1.01	0.7831032	0	0	0.4300498	-0.16	0.24	0.4898076	878338
1222	latanoprost	0.46	0.33	0.62	1.943278e-08	41	24095	32563	8807640	1222	latanoprost	glaucoma	0.54	0.23	1.18	0.1114636	10	8667	22	10255	1222	latanoprost	glaucoma	54.3	80.1	0.13	0	0.87	0.02077563	1	1113	12	1710	1222	latanoprost	glaucoma	0.29	0.01	2.43	0.4328099	1	526	6	925	1222	latanoprost	glaucoma	0.21	0	1.62	0.1528254	1	1145	7	1660	1222	latanoprost	glaucoma	-1.36	0.256660776953556	0.76	0.07298254	-0.03	0.01	0.03574242	0.49	0.52	0.3420938	842718
1223	riluzole	0.97	0.2	2.83	1	3	842	32601	8830893	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	334	0	113	1223	riluzole	amyotrophic lateral sclerosis	NA	NA	0	0	Inf	1	0	0	0	0	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	19	0	11	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	21	0	5	1223	riluzole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	tazarotene	0.73	0.09	2.63	1	2	747	32602	8830988	1224	tazarotene	acne	0.34	0.01	1.94	0.3782787	1	258	385	34136	1224	tazarotene	acne	15.6	49.1	0	0	14.37	1	0	31	27	2880	1224	tazarotene	acne	0	0	27.3	1	0	14	14	1131	1224	tazarotene	acne	0	0	29.87	1	0	22	17	2519	1224	tazarotene	acne	-12.84	2.65252113111474e-06	655.72	0.9843784	0	0.01	0.8219184	0.62	0.37	0.09268015	837178
1225	simethicone	0.36	0.16	0.71	0.0009061705	8	6025	32596	8825710	1225	simethicone	diarrhoea	0	0	0.65	0.0077877	0	2179	42	15344	1225	simethicone	diarrhoea	29.5	78	0	0	2.3	0.3719806	0	934	8	3665	1225	simethicone	diarrhoea	0	0	24.47	1	0	424	2	1945	1225	simethicone	diarrhoea	0	0	1.38	0.1244468	0	1067	9	2890	1225	simethicone	diarrhoea	-16.4	7.54345834984426e-08	1231.2	0.9893722	-0.02	0.01	0.2733608	-1.13	0.78	0.1480824	863378
1226	balsalazide disodium	0.66	0.14	1.92	0.6390192	3	1238	32601	8830497	1226	balsalazide disodium	colitis ulcerative	0	0	5.38	1	0	481	56	37846	1226	balsalazide disodium	colitis ulcerative	29.8	66.2	0	0	41.19	1	0	55	17	9083	1226	balsalazide disodium	colitis ulcerative	0	0	72.14	1	0	36	11	6260	1226	balsalazide disodium	colitis ulcerative	0	0	82.05	1	0	46	10	8216	1226	balsalazide disodium	colitis ulcerative	-12.08	5.67182285902797e-06	716.62	0.9865497	0.01	0.01	0.2929349	0.35	0.44	0.4272753	8145798
1228	glatiramer acetate	0.77	0.61	0.95	0.0134666	86	30305	32518	8801430	1228	glatiramer acetate	multiple sclerosis	0.99	0.76	1.27	1	65	21816	1251	415570	1228	glatiramer acetate	multiple sclerosis	26	67.2	1	0.58	1.63	1	18	4874	203	55087	1228	glatiramer acetate	multiple sclerosis	0.41	0.05	1.57	0.3249257	2	1112	57	13113	1228	glatiramer acetate	multiple sclerosis	1.32	0.78	2.1	0.2336305	20	4363	169	48515	1228	glatiramer acetate	multiple sclerosis	0.09	1.09417428370521	0.22	0.7027511	-0.01	0	0.01017617	0.14	0.15	0.3345349	8673518
1229	dolasetron mesylate	2.38	1.36	3.88	0.001639111	16	1818	32588	8829917	1229	dolasetron mesylate	premedication	0	0	10.32	1	0	244	44	28571	1229	dolasetron mesylate	premedication	18.8	71.1	0	0	Inf	1	0	0	9	5180	1229	dolasetron mesylate	premedication	0	0	Inf	1	0	0	6	2843	1229	dolasetron mesylate	premedication	0	0	Inf	1	0	0	5	4103	1229	dolasetron mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230	fexofenadine	1.55	1.37	1.75	1.221358e-11	274	47936	32330	8783799	1230	fexofenadine	hypersensitivity	0.72	0.5	1.01	0.05795322	40	5910	277	29487	1230	fexofenadine	hypersensitivity	6.6	69.1	0.62	0.22	1.44	0.3678415	6	1079	59	6585	1230	fexofenadine	hypersensitivity	0.44	0.01	2.94	0.7092002	1	409	14	2546	1230	fexofenadine	hypersensitivity	0.62	0.22	1.44	0.3634524	6	1131	52	6028	1230	fexofenadine	hypersensitivity	-0.47	0.625002268282701	0.4	0.2380376	-0.02	0.01	5.663277e-05	-0.59	0.29	0.04527756	8101878
1231	sumatriptan	1.9	1.63	2.21	2.923131e-14	172	24555	32432	8807180	1231	sumatriptan	migraine	0.36	0.26	0.49	3.761918e-13	46	12002	317	29667	1231	sumatriptan	migraine	24	62.8	0.45	0.19	0.91	0.02425586	9	1641	60	4888	1231	sumatriptan	migraine	0	0	7.1	0.5750733	0	275	3	803	1231	sumatriptan	migraine	0.41	0.18	0.83	0.009789891	9	1865	65	5527	1231	sumatriptan	migraine	-0.93	0.394553710371601	0.36	0.008822564	0	0.01	0.8458262	-1.28	0.59	0.03006589	885478
1232	saquinavir mesylate	1.69	0.68	3.49	0.2077499	7	1124	32597	8830611	1232	saquinavir mesylate	hiv infection	2.41	0.77	5.75	0.06271933	5	659	183	58044	1232	saquinavir mesylate	hiv infection	14.8	58.7	0	0	22.07	1	0	43	32	7459	1232	saquinavir mesylate	hiv infection	0	0	26.63	1	0	30	30	5764	1232	saquinavir mesylate	hiv infection	0	0	114.94	1	0	22	7	3450	1232	saquinavir mesylate	hiv infection	-12.04	5.90329434098699e-06	538.99	0.9821759	-0.01	0.01	0.1803719	1.06	0.43	0.01336732	893038
1233	penciclovir	5.78	2.1	12.75	0.0007570761	6	281	32598	8831454	1233	penciclovir	oral herpes	0	0	4857.37	1	0	40	1	5390	1233	penciclovir	oral herpes	NA	NA	0	0	Inf	1	0	0	0	0	1233	penciclovir	oral herpes	0	0	Inf	1	0	2	0	435	1233	penciclovir	oral herpes	0	0	Inf	1	0	10	0	1342	1233	penciclovir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1234	remifentanil	0.08	0	0.47	0.0002004533	1	3242	32603	8828493	1234	remifentanil	induction of anaesthesia	0	0	8.39	1	0	826	3	2858	1234	remifentanil	induction of anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1234	remifentanil	induction of anaesthesia	0	0	Inf	1	0	89	0	213	1234	remifentanil	induction of anaesthesia	0	0	Inf	1	0	87	0	268	1234	remifentanil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1235	sibutramine	3.08	1.9	4.73	1.039361e-05	21	1846	32583	8829889	1235	sibutramine	obesity	1.5	0.29	4.96	0.4595764	3	352	25	4407	1235	sibutramine	obesity	31	63	0	0	328.38	1	0	2	11	648	1235	sibutramine	obesity	0	0	Inf	1	0	0	1	170	1235	sibutramine	obesity	0	0	149.96	1	0	3	12	698	1235	sibutramine	obesity	-12.48	3.80193655996962e-06	1385.27	0.9928093	0	0.02	0.9244342	-1.07	1.04	0.3048994	88848
1236	levofloxacin	1.57	1.4	1.76	1.158811e-13	313	54084	32291	8777651	1236	levofloxacin	prophylaxis	1.31	0.56	2.62	0.4108673	8	2256	277	102289	1236	levofloxacin	prophylaxis	26.7	79	0	0	2.29	0.413682	0	541	69	22530	1236	levofloxacin	prophylaxis	0	0	3.22	0.6319395	0	374	43	13393	1236	levofloxacin	prophylaxis	0	0	5.75	1	0	277	35	14248	1236	levofloxacin	prophylaxis	-13.72	1.10022043806069e-06	421.05	0.9740116	0	0.01	0.8622808	0.27	0.23	0.2364839	8283708
1237	nevirapine	1.05	0.77	1.41	0.7018679	45	11611	32559	8820124	1237	nevirapine	hiv infection	1.16	0.73	1.77	0.4949049	25	6872	163	51831	1237	nevirapine	hiv infection	14.8	58.7	0	0	1.8	0.2642026	0	478	32	7024	1237	nevirapine	hiv infection	0	0	2.19	0.4126218	0	329	30	5465	1237	nevirapine	hiv infection	0	0	7.98	1	0	279	7	3193	1237	nevirapine	hiv infection	-15.06	2.88087956189741e-07	709.37	0.9830656	-0.02	0.01	0.160428	1.04	0.43	0.01543665	893038
1238	cidofovir	0	0	1.65	0.1824879	0	606	32604	8831129	1238	cidofovir	hiv infection	0	0	13.79	1	0	86	188	58617	1238	cidofovir	hiv infection	14.8	58.7	0	0	Inf	1	0	0	32	7502	1238	cidofovir	hiv infection	0	0	Inf	1	0	0	30	5794	1238	cidofovir	hiv infection	0	0	Inf	1	0	0	7	3472	1238	cidofovir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1239	quetiapine fumarate	2.96	2.77	3.15	6.677741e-176	966	90259	31638	8741476	1239	quetiapine fumarate	depression	0.79	0.68	0.9	0.0004249914	224	15735	3396	187801	1239	quetiapine fumarate	depression	19	72.9	1.35	0.91	1.95	0.1137619	32	1187	571	28698	1239	quetiapine fumarate	depression	1.39	0.68	2.57	0.2758353	11	429	193	10451	1239	quetiapine fumarate	depression	1.47	0.93	2.21	0.08300017	25	946	444	24640	1239	quetiapine fumarate	depression	0.34	1.40494759056359	0.17	0.05324962	-0.02	0	4.151641e-20	-0.01	0.08	0.8759149	8371398
1240	tiagabine	8.3	6.11	11.03	5.699979e-28	49	1601	32555	8830134	1240	tiagabine	epilepsy	13.06	6.44	24.28	8.154854e-10	12	80	522	45452	1240	tiagabine	epilepsy	9.6	83	0	0	112.49	1	0	5	64	6496	1240	tiagabine	epilepsy	0	0	129.26	1	0	5	31	3557	1240	tiagabine	epilepsy	0	0	3592.94	1	0	1	43	4196	1240	tiagabine	epilepsy	-10.89	1.86437423315168e-05	593.84	0.9853659	0	0	0.4234731	-0.16	0.24	0.492807	878338
1242	ropinirole	1.7	1.42	2.03	2.705151e-08	129	20544	32475	8811191	1242	ropinirole	parkinson s disease	1.15	0.73	1.75	0.5063233	27	4281	134	24354	1242	ropinirole	parkinson s disease	58.8	83.4	1.25	0.14	5.2	0.6766953	2	452	19	5355	1242	ropinirole	parkinson s disease	1	0.02	6.83	1	1	323	12	3894	1242	ropinirole	parkinson s disease	1.01	0.02	7.02	1	1	253	11	2817	1242	ropinirole	parkinson s disease	0.01	1.01005016708417	0.74	0.9856678	0	0.02	0.9416127	-0.24	0.4	0.5560068	873128
1243	ritonavir	0.76	0.63	0.91	0.00194487	122	43424	32482	8788311	1243	ritonavir	hiv infection	0.89	0.66	1.2	0.4648871	85	28246	103	30457	1243	ritonavir	hiv infection	14.8	58.7	1.35	0.62	2.87	0.4627468	14	2747	18	4755	1243	ritonavir	hiv infection	1.21	0.52	2.69	0.6957326	11	1870	19	3924	1243	ritonavir	hiv infection	0.99	0.14	5.87	1	3	1496	4	1976	1243	ritonavir	hiv infection	0.14	1.15027379885723	0.34	0.6722059	-0.01	0.01	0.1869703	1.08	0.43	0.01242747	893038
