results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1183	rimexolone	0	0	7.11	1	0	163	28442	8835734	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	21.95	1	0	23	375	47089	1183	rimexolone	attention deficit/hyperactivity disorder	8	63.3	0	0	Inf	1	0	0	77	7990	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	33	6258	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	59	3740	1183	rimexolone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	sevoflurane	1.41	0.91	2.09	0.094	25	5493	28417	8830404	1184	sevoflurane	anaesthesia	8.19	3.71	19.41	1.1e-08	22	1404	10	5228	1184	sevoflurane	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	69	0	319	1184	sevoflurane	anaesthesia	0	0	190.26	1	0	84	1	410	1184	sevoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	acarbose	1.08	0.49	2.06	0.73	9	2583	28433	8833314	1185	acarbose	diabetes mellitus	1.79	0.22	6.52	0.31	2	654	418	244151	1185	acarbose	diabetes mellitus	42.2	83.1	0	0	19.79	1	0	132	77	52514	1185	acarbose	diabetes mellitus	0	0	89.81	1	0	94	15	29775	1185	acarbose	diabetes mellitus	0	0	26.51	1	0	58	72	28353	1185	acarbose	diabetes mellitus	-11.85	7.13855630669085e-06	511.68	0.98	0	0.01	0.79	-1.62	0.28	0
1186	tinzaparin sodium	0.08	0	0.44	9.6e-05	1	3926	28441	8831971	1186	tinzaparin sodium	prophylaxis	0	0	4.86	1	0	380	211	104239	1186	tinzaparin sodium	prophylaxis	19.5	73.3	0	0	36.38	1	0	83	27	20204	1186	tinzaparin sodium	prophylaxis	0	0	156	1	0	53	8	13749	1186	tinzaparin sodium	prophylaxis	0	0	41.71	1	0	62	23	14475	1186	tinzaparin sodium	prophylaxis	-11.65	8.71905236227387e-06	596.36	0.98	-0.02	0.01	0.02	-0.96	0.41	0.02
1187	valacyclovir	1.15	0.94	1.4	0.15	104	28009	28338	8807888	1187	valacyclovir	herpes zoster	0.17	0.02	0.74	0.0098	2	4260	14	5089	1187	valacyclovir	herpes zoster	41.1	60.9	0	0	Inf	1	0	106	0	264	1187	valacyclovir	herpes zoster	Inf	0.07	Inf	0.28	1	174	0	447	1187	valacyclovir	herpes zoster	0	0	107.24	1	0	289	1	795	1187	valacyclovir	herpes zoster	1.02	2.7731947639643	1.42	0.47	-0.05	0.03	0.16	0.6	1.42	0.67
1188	brimonidine tartrate	0.42	0.24	0.7	0.00019	15	10985	28427	8824912	1188	brimonidine tartrate	glaucoma	0.17	0	1.06	0.047	1	3438	26	15489	1188	brimonidine tartrate	glaucoma	55.6	79.9	0	0	3.94	0.59	0	582	5	2093	1188	brimonidine tartrate	glaucoma	0	0	18.14	1	0	331	2	1125	1188	brimonidine tartrate	glaucoma	0	0	3.97	0.59	0	607	5	2201	1188	brimonidine tartrate	glaucoma	-16.39	7.61927136665264e-08	1568.96	0.99	-0.01	0.02	0.59	-0.25	0.84	0.76
1189	ibutilide fumarate	0	0	47.4	1	0	26	28442	8835871	1189	ibutilide fumarate	atrial fibrillation	0	0	377.65	1	0	14	92	112111	1189	ibutilide fumarate	atrial fibrillation	48.3	83.1	0	0	Inf	1	0	0	18	31159	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	13	22116	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	9	18018	1189	ibutilide fumarate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	glimepiride	0.67	0.55	0.82	3.9e-05	99	45534	28343	8790363	1190	glimepiride	diabetes mellitus	1.23	0.8	1.84	0.32	26	12435	394	232370	1190	glimepiride	diabetes mellitus	42.2	83.1	0.49	0.06	1.83	0.44	2	2725	75	49921	1190	glimepiride	diabetes mellitus	1.29	0.03	8.51	0.55	1	1564	14	28305	1190	glimepiride	diabetes mellitus	0.26	0.01	1.52	0.27	1	1442	71	26969	1190	glimepiride	diabetes mellitus	-0.83	0.436049286321536	0.72	0.24	0	0.01	0.75	-1.62	0.28	0
1191	toremifene citrate	0	0	2.44	0.41	0	471	28442	8835426	1191	toremifene citrate	breast cancer	0	0	7.51	1	0	260	131	67837	1191	toremifene citrate	breast cancer	43.9	68.8	0	0	47.43	1	0	21	32	7504	1191	toremifene citrate	breast cancer	0	0	Inf	1	0	0	0	116	1191	toremifene citrate	breast cancer	0	0	32.5	1	0	41	36	11843	1191	toremifene citrate	breast cancer	-12.68	3.11276238289864e-06	1011.76	0.99	-0.03	0.01	0.02	-12.75	598.59	0.98
1192	bicalutamide	0.59	0.36	0.93	0.021	19	9934	28423	8825963	1192	bicalutamide	prostate cancer	3.7	1.99	6.63	2.8e-05	18	5120	39	41018	1192	bicalutamide	prostate cancer	62.4	91.3	0	0	13.88	1	0	931	5	11826	1192	bicalutamide	prostate cancer	0	0	8.98	1	0	1062	7	13721	1192	bicalutamide	prostate cancer	0	0	Inf	1	0	0	0	51	1192	bicalutamide	prostate cancer	-14.98	3.12081957293257e-07	1478	0.99	0.01	0.04	0.79	14.92	6743.79	1
1193	topiramate	2.46	2.22	2.72	1.9e-53	390	49604	28052	8786293	1193	topiramate	epilepsy	1.25	0.69	2.12	0.38	16	4707	112	41231	1193	topiramate	epilepsy	23.1	63.2	1.01	0.12	4.15	1	2	333	22	3714	1193	topiramate	epilepsy	0	0	4.38	0.62	0	300	11	3282	1193	topiramate	epilepsy	2.34	0.43	8.44	0.17	3	354	14	3869	1193	topiramate	epilepsy	0.34	1.40494759056359	0.62	0.58	0.01	0.01	0.5	-0.27	0.39	0.48
1194	diltiazem malate	3.32	0.4	12.17	0.12	2	187	28440	8835710	1194	diltiazem malate	hypertension	23.52	2.69	94.93	0.0038	2	24	1146	323336	1194	diltiazem malate	hypertension	37	82.3	0	0	Inf	1	0	0	159	63084	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	48	31932	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	130	40562	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	gemcitabine	0.1	0.05	0.18	6e-33	11	33886	28431	8802011	1195	gemcitabine	non-small cell lung cancer	0.62	0.01	4.29	1	1	4343	11	29745	1195	gemcitabine	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1195	gemcitabine	non-small cell lung cancer	0	0	Inf	1	0	74	0	3314	1195	gemcitabine	non-small cell lung cancer	0	0	Inf	1	0	57	0	2798	1195	gemcitabine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1196	amlexanox	0	0	59.67	1	0	21	28442	8835876	1196	amlexanox	stomatitis	0	0	13592.51	1	0	4	1	1769	1196	amlexanox	stomatitis	NA	NA	0	0	Inf	1	0	0	0	0	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	0	185	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	0	252	1196	amlexanox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	calfactant	0	0	12.58	1	0	93	28442	8835804	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	24	0	230	1197	calfactant	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	0	0	19	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	2	0	10	1197	calfactant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	butenafine	0	0	1.83	0.28	0	627	28442	8835270	1198	butenafine	hypertension	0	0	21.15	1	0	51	1148	323309	1198	butenafine	hypertension	37	82.3	0	0	965.45	1	0	3	159	63081	1198	butenafine	hypertension	0	0	Inf	1	0	0	48	31932	1198	butenafine	hypertension	0	0	751.95	1	0	3	130	40559	1198	butenafine	hypertension	-7.62	0.000490541831112951	308.95	0.98	-0.02	0	0	-0.78	0.17	0
1199	trandolapril	0.86	0.46	1.48	0.7	13	4669	28429	8831228	1199	trandolapril	hypertension	0.64	0.13	1.88	0.64	3	1317	1145	322043	1199	trandolapril	hypertension	37	82.3	0	0	10.25	1	0	146	159	62938	1199	trandolapril	hypertension	0	0	37.84	1	0	69	48	31863	1199	trandolapril	hypertension	0	0	12.77	1	0	93	130	40469	1199	trandolapril	hypertension	-11.56	9.54016287307923e-06	306.94	0.97	-0.02	0	0	-0.78	0.17	0
1201	ropivacaine	0.28	0.03	1.02	0.057	2	2203	28440	8833694	1201	ropivacaine	anaesthesia	0	0	2.91	0.64	0	269	32	6363	1201	ropivacaine	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	13	0	375	1201	ropivacaine	anaesthesia	0	0	724.91	1	0	25	1	469	1201	ropivacaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	anastrozole	1.34	1.07	1.66	0.0096	85	19669	28357	8816228	1202	anastrozole	breast cancer	1.95	1.23	3.01	0.0038	27	7995	104	60102	1202	anastrozole	breast cancer	43.9	68.8	3.89	1.41	9.31	0.0048	7	505	25	7020	1202	anastrozole	breast cancer	0	0	Inf	1	0	5	0	111	1202	anastrozole	breast cancer	3.07	1.13	7.18	0.014	7	867	29	11017	1202	anastrozole	breast cancer	1.28	3.59663972556928	0.43	0	-0.03	0.01	0.01	-12.69	592.15	0.98
1203	zafirlukast	1.93	1.05	3.24	0.023	14	2257	28428	8833640	1203	zafirlukast	asthma	0.44	0.05	1.62	0.34	2	769	598	102049	1203	zafirlukast	asthma	12	75.3	1.71	0.04	9.97	0.45	1	94	108	17370	1203	zafirlukast	asthma	0	0	62.95	1	0	17	26	6362	1203	zafirlukast	asthma	1.82	0.04	10.63	0.43	1	86	95	14838	1203	zafirlukast	asthma	0.58	1.78603843075007	1.01	0.57	-0.02	0	0	-0.54	0.22	0.02
1204	cisatracurium besylate	0	0	1.19	0.083	0	963	28442	8834934	1204	cisatracurium besylate	anaesthesia	0	0	4.93	1	0	162	32	6470	1204	cisatracurium besylate	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	1204	cisatracurium besylate	anaesthesia	0	0	Inf	1	0	5	0	383	1204	cisatracurium besylate	anaesthesia	0	0	5814.96	1	0	3	1	491	1204	cisatracurium besylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	ranitidine bismuth citrate	0	0	49.44	1	0	25	28442	8835872	1205	ranitidine bismuth citrate	rash	0	0	802.47	1	0	3	20	6496	1205	ranitidine bismuth citrate	rash	55.8	81.4	0	0	11215.28	1	0	3	1	1045	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	3	0	835	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	0	3	1141	1205	ranitidine bismuth citrate	rash	-0.48	0.618783391806141	45951.44	1	0.06	0.04	0.17	-17.59	2607.57	0.99
1206	alendronate sodium	2.14	1.97	2.33	6.6e-59	581	85126	27861	8750771	1206	alendronate sodium	osteoporosis	6.49	5.49	7.69	2.3e-114	402	36443	220	129423	1206	alendronate sodium	osteoporosis	34	85.1	0.76	0.09	2.9	1	2	1375	50	26169	1206	alendronate sodium	osteoporosis	0	0	44.63	1	0	153	3	2810	1206	alendronate sodium	osteoporosis	0.73	0.09	2.77	1	2	1338	54	26361	1206	alendronate sodium	osteoporosis	-0.41	0.663650250136319	0.72	0.57	-0.02	0.01	0.01	-0.77	0.6	0.19
1207	insulin lispro recombinant	0.85	0.73	0.98	0.021	191	70084	28251	8765813	1207	insulin lispro recombinant	diabetes mellitus	1.48	1.07	2	0.015	48	19670	372	225135	1207	insulin lispro recombinant	diabetes mellitus	42.2	83.1	3.8	2.04	6.67	2.9e-05	16	3403	61	49243	1207	insulin lispro recombinant	diabetes mellitus	1.09	0.03	7.19	0.61	1	1833	14	28036	1207	insulin lispro recombinant	diabetes mellitus	3.57	1.94	6.26	4.1e-05	17	2263	55	26148	1207	insulin lispro recombinant	diabetes mellitus	1.15	3.15819290968977	0.27	0	0	0.01	0.77	-1.58	0.28	0
1208	lamivudine	0.15	0.09	0.24	8.8e-32	19	38776	28423	8797121	1208	lamivudine	hiv infection	0.26	0.11	0.54	3.4e-05	9	23334	52	35496	1208	lamivudine	hiv infection	24	57.2	0.75	0.13	2.9	0.77	3	1980	10	4925	1208	lamivudine	hiv infection	0.82	0.15	3.21	1	3	1551	10	4260	1208	lamivudine	hiv infection	0	0	4.4	0.56	0	1235	3	2241	1208	lamivudine	hiv infection	-0.61	0.5433508690745	0.65	0.34	-0.02	0.02	0.19	1.07	0.65	0.1
1209	samarium sm-153 lexidronam pentasodium	4.52	0.93	13.41	0.03	3	206	28439	8835691	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	36.73	1	0	53	39	18973	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	43.1	68.3	0	0	14142.89	1	0	1	4	1861	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	4.5036e+15	1	0	1	2	1969	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	Inf	1	0	0	5	1854	1209	samarium sm-153 lexidronam pentasodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	irinotecan	0.13	0.06	0.24	1e-20	10	23354	28432	8812543	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	4415	0	7974	1210	irinotecan	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	479	0	878	1210	irinotecan	colorectal cancer metastatic	0	0	Inf	1	0	293	0	659	1210	irinotecan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	sodium phenylbutyrate	1.49	0.04	8.41	0.49	1	208	28441	8835689	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	Inf	1	0	39	0	170	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	NA	NA	0	0	Inf	1	0	0	0	0	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	Inf	1	0	12	0	48	1211	sodium phenylbutyrate	ornithine transcarbamoylase deficiency	0	0	Inf	1	0	20	0	101	1211	sodium phenylbutyrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	betaine	0	0	3.05	0.64	0	378	28442	8835519	1212	betaine	homocystinuria	0	0	Inf	1	0	114	0	6	1212	betaine	homocystinuria	NA	NA	0	0	Inf	1	0	0	0	0	1212	betaine	homocystinuria	0	0	Inf	1	0	21	0	1	1212	betaine	homocystinuria	0	0	Inf	1	0	24	0	1	1212	betaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	tamsulosin	0.66	0.55	0.8	3.3e-06	116	54114	28326	8781783	1213	tamsulosin	hypertension	0.34	0.14	0.71	0.0014	7	5674	1141	317686	1213	tamsulosin	hypertension	37	82.3	0.28	0.01	1.61	0.27	1	1373	158	61711	1213	tamsulosin	hypertension	0.42	0.01	2.45	0.73	1	1544	47	30388	1213	tamsulosin	hypertension	0	0	41.33	1	0	30	130	40532	1213	tamsulosin	hypertension	-0.75	0.472366552741015	1.01	0.46	-0.02	0	0	-0.75	0.17	0
1214	pancrelipase\>	0.74	0.47	1.1	0.16	24	10054	28418	8825843	1214	pancrelipase\>	cystic fibrosis	1.96	0.43	7.32	0.28	4	2038	8	7980	1214	pancrelipase\>	cystic fibrosis	22.1	44	0.88	0.02	8.93	1	1	407	4	1434	1214	pancrelipase\>	cystic fibrosis	0	0	Inf	1	0	570	0	1499	1214	pancrelipase\>	cystic fibrosis	1.78	0.16	12.47	0.62	2	533	4	1899	1214	pancrelipase\>	cystic fibrosis	0.64	1.89648087930495	0.88	0.47	0.01	0.03	0.65	-17.59	1736.32	0.99
1215	lipase	0.64	0.38	1	0.052	19	9224	28423	8826673	1215	lipase	cystic fibrosis	2.05	0.45	7.66	0.27	4	1965	8	8053	1215	lipase	cystic fibrosis	22.1	44	0.91	0.02	9.19	1	1	398	4	1443	1215	lipase	cystic fibrosis	0	0	Inf	1	0	563	0	1506	1215	lipase	cystic fibrosis	1.82	0.16	12.74	0.62	2	524	4	1908	1215	lipase	cystic fibrosis	0.66	1.93479233440203	0.88	0.45	0.01	0.03	0.64	-17.59	1735.68	0.99
1217	loteprednol etabonate	0.85	0.31	1.84	0.85	6	2204	28436	8833693	1217	loteprednol etabonate	dry eye	1.69	0.04	10.73	0.46	1	393	18	11930	1217	loteprednol etabonate	dry eye	36.5	76.9	0	0	18	1	0	108	7	2767	1217	loteprednol etabonate	dry eye	0	0	Inf	1	0	20	0	704	1217	loteprednol etabonate	dry eye	0	0	13.56	1	0	121	9	3200	1217	loteprednol etabonate	dry eye	-16.48	6.96348971102798e-08	3928.59	1	-0.03	0.02	0.12	-16.69	1751.35	0.99
1218	urea c-13	0	0	744.01	1	0	3	28442	8835894	1218	urea c-13	helicobacter test	0	0	Inf	1	0	2	0	4	1218	urea c-13	helicobacter test	NA	NA	0	0	Inf	1	0	0	0	0	1218	urea c-13	helicobacter test	0	0	Inf	1	0	0	0	0	1218	urea c-13	helicobacter test	0	0	Inf	1	0	1	0	1	1218	urea c-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	talc	0	0	25.95	1	0	46	28442	8835851	1219	talc	constipation	0	0	2552.9	1	0	2	92	42923	1219	talc	constipation	11.3	80.1	0	0	2005.53	1	0	2	28	10118	1219	talc	constipation	0	0	12074.76	1	0	1	15	5723	1219	talc	constipation	0	0	13780.38	1	0	1	17	7654	1219	talc	constipation	-8.66	0.000173384306903506	624.11	0.99	-0.03	0.01	0	0.21	0.36	0.55
1220	olanzapine	2.78	2.55	3.03	3.9e-90	536	60546	27906	8775351	1220	olanzapine	schizophrenia	1.06	0.73	1.51	0.72	38	9374	196	51431	1220	olanzapine	schizophrenia	20.5	68	0.72	0.18	2.06	0.81	4	1182	30	6404	1220	olanzapine	schizophrenia	2.16	0.69	5.92	0.12	6	846	15	4577	1220	olanzapine	schizophrenia	0	0	1.28	0.095	0	519	18	2906	1220	olanzapine	schizophrenia	0.01	1.01005016708417	0.44	0.98	-0.02	0.01	0.09	-0.36	0.32	0.27
1221	valproate sodium	0.8	0.54	1.14	0.26	31	12001	28411	8823896	1221	valproate sodium	epilepsy	0.62	0.17	1.64	0.53	4	2257	124	43681	1221	valproate sodium	epilepsy	23.1	63.2	0	0	11.35	1	0	60	24	3987	1221	valproate sodium	epilepsy	0	0	21.38	1	0	67	11	3515	1221	valproate sodium	epilepsy	0	0	13.69	1	0	75	17	4148	1221	valproate sodium	epilepsy	-13.92	9.00784307805218e-07	900.51	0.99	0	0.01	0.56	-0.27	0.39	0.48
1222	latanoprost	0.62	0.46	0.82	4e-04	48	24088	28394	8811809	1222	latanoprost	glaucoma	0.81	0.34	1.87	0.7	11	8666	16	10261	1222	latanoprost	glaucoma	55.6	79.9	1.03	0.09	9.02	1	2	1050	3	1625	1222	latanoprost	glaucoma	0	0	9.41	0.54	0	527	2	929	1222	latanoprost	glaucoma	2.18	0.25	26.2	0.4	3	1143	2	1665	1222	latanoprost	glaucoma	0.17	1.18530485132037	0.77	0.83	-0.01	0.02	0.57	-0.26	0.84	0.76
1223	riluzole	1.48	0.4	3.8	0.35	4	841	28438	8835056	1223	riluzole	amyotrophic lateral sclerosis	Inf	0.01	Inf	1	1	333	0	113	1223	riluzole	amyotrophic lateral sclerosis	NA	NA	0	0	Inf	1	0	0	0	0	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	19	0	11	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	21	0	5	1223	riluzole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	tazarotene	0	0	1.53	0.19	0	749	28442	8835148	1224	tazarotene	acne	0	0	0.73	0.011	0	259	667	33854	1224	tazarotene	acne	14	40.3	0	0	14.58	1	0	28	29	2831	1224	tazarotene	acne	0	0	52.51	1	0	14	8	1137	1224	tazarotene	acne	0	0	18.8	1	0	22	26	2510	1224	tazarotene	acne	-12.85	2.6261281048763e-06	657.68	0.98	-0.01	0.01	0.57	-0.43	0.41	0.3
1225	simethicone	0.52	0.25	0.95	0.03	10	6023	28432	8829874	1225	simethicone	diarrhoea	0	0	0.66	0.0075	0	2179	41	15345	1225	simethicone	diarrhoea	45.5	69	0	0	2.22	0.39	0	424	10	2097	1225	simethicone	diarrhoea	0	0	11.12	1	0	424	3	1944	1225	simethicone	diarrhoea	0	0	1.38	0.12	0	1067	9	2890	1225	simethicone	diarrhoea	-16.47	7.03347394611271e-08	1237.99	0.99	-0.02	0.01	0.25	-0.73	0.67	0.28
1226	balsalazide disodium	6.39	4.12	9.48	1.2e-12	25	1216	28417	8834681	1226	balsalazide disodium	colitis ulcerative	0	0	6.91	1	0	481	44	37858	1226	balsalazide disodium	colitis ulcerative	18.8	71	0	0	45.59	1	0	72	16	12377	1226	balsalazide disodium	colitis ulcerative	0	0	270.49	1	0	36	4	6267	1226	balsalazide disodium	colitis ulcerative	0	0	51.49	1	0	46	15	8211	1226	balsalazide disodium	colitis ulcerative	-11.9	6.79040480737947e-06	710.71	0.99	0	0.01	0.98	-1.05	0.56	0.06
1228	glatiramer acetate	1.27	1.06	1.52	0.0094	124	30267	28318	8805630	1228	glatiramer acetate	multiple sclerosis	1.23	0.97	1.55	0.074	79	21802	1223	415598	1228	glatiramer acetate	multiple sclerosis	27	66	0.68	0.36	1.19	0.22	13	4727	214	52919	1228	glatiramer acetate	multiple sclerosis	2.45	0.83	6.03	0.051	6	1108	29	13141	1228	glatiramer acetate	multiple sclerosis	0.52	0.25	0.98	0.038	10	4373	212	48472	1228	glatiramer acetate	multiple sclerosis	-0.31	0.733446956224289	0.26	0.23	-0.02	0	0	-0.55	0.18	0
1229	dolasetron mesylate	1.36	0.59	2.69	0.4	8	1826	28434	8834071	1229	dolasetron mesylate	premedication	0	0	6.38	1	0	244	70	28545	1229	dolasetron mesylate	premedication	28.4	73.1	0	0	Inf	1	0	0	18	5084	1229	dolasetron mesylate	premedication	0	0	Inf	1	0	0	3	2846	1229	dolasetron mesylate	premedication	0	0	Inf	1	0	0	17	4091	1229	dolasetron mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230	fexofenadine	1.78	1.58	2.01	3.1e-18	274	47936	28168	8787961	1230	fexofenadine	hypersensitivity	1.43	1.02	1.96	0.033	51	5899	179	29585	1230	fexofenadine	hypersensitivity	21.6	67.5	0.79	0.24	2.02	0.83	5	893	40	5673	1230	fexofenadine	hypersensitivity	0	0	3.17	0.62	0	410	9	2551	1230	fexofenadine	hypersensitivity	0.89	0.31	2.14	1	6	1131	36	6044	1230	fexofenadine	hypersensitivity	-0.25	0.778800783071405	0.44	0.57	-0.02	0.01	0	-0.75	0.37	0.04
1231	sumatriptan	2.29	1.96	2.65	2.6e-22	180	24547	28262	8811350	1231	sumatriptan	migraine	0.96	0.74	1.23	0.76	89	11959	231	29753	1231	sumatriptan	migraine	20	63.6	1.06	0.54	1.95	0.88	15	1720	43	5208	1231	sumatriptan	migraine	1.96	0.16	17.19	0.61	2	273	3	803	1231	sumatriptan	migraine	1.14	0.62	2.01	0.67	18	1856	47	5545	1231	sumatriptan	migraine	0.23	1.25860000992948	0.27	0.38	-0.02	0.01	0.01	-0.67	0.47	0.15
1232	saquinavir mesylate	0	0	1.01	0.058	0	1131	28442	8834766	1232	saquinavir mesylate	hiv infection	0	0	5.48	1	0	664	61	58166	1232	saquinavir mesylate	hiv infection	24	57.2	0	0	55.67	1	0	42	13	6863	1232	saquinavir mesylate	hiv infection	0	0	66.52	1	0	30	13	5781	1232	saquinavir mesylate	hiv infection	0	0	390.98	1	0	22	3	3454	1232	saquinavir mesylate	hiv infection	-12.22	4.93084591221916e-06	884.76	0.99	-0.02	0.02	0.22	1.11	0.65	0.09
1233	penciclovir	7.77	3.09	16.22	4.7e-05	7	280	28435	8835617	1233	penciclovir	oral herpes	0	0	81.42	1	0	40	8	5383	1233	penciclovir	oral herpes	48.8	48.8	0	0	Inf	1	0	0	0	0	1233	penciclovir	oral herpes	0	0	7489.91	1	0	2	1	434	1233	penciclovir	oral herpes	0	0	Inf	1	0	10	0	1342	1233	penciclovir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1234	remifentanil	0.1	0	0.53	0.00083	1	3242	28441	8832655	1234	remifentanil	induction of anaesthesia	0	0	5.25	0.58	0	826	4	2857	1234	remifentanil	induction of anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1234	remifentanil	induction of anaesthesia	0	0	Inf	1	0	89	0	213	1234	remifentanil	induction of anaesthesia	0	0	Inf	1	0	87	0	268	1234	remifentanil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1235	sibutramine	3.37	2.05	5.21	4.8e-06	20	1847	28422	8834050	1235	sibutramine	obesity	0.41	0.01	2.51	0.73	1	354	30	4402	1235	sibutramine	obesity	37.5	64.4	0	0	261.68	1	0	2	13	616	1235	sibutramine	obesity	0	0	Inf	1	0	0	1	170	1235	sibutramine	obesity	0	0	127.06	1	0	3	14	696	1235	sibutramine	obesity	-12.6	3.37201523413918e-06	1384.25	0.99	0.01	0.02	0.74	-1.23	1.04	0.24
1236	levofloxacin	2.07	1.86	2.3	2.3e-34	358	54039	28084	8781858	1236	levofloxacin	prophylaxis	0.88	0.24	2.28	1	4	2260	207	102359	1236	levofloxacin	prophylaxis	19.5	73.3	1.66	0.04	10.16	0.46	1	459	26	19828	1236	levofloxacin	prophylaxis	5.14	0.11	40.23	0.2	1	373	7	13429	1236	levofloxacin	prophylaxis	0	0	9.01	1	0	277	23	14260	1236	levofloxacin	prophylaxis	0.44	1.55270721851134	1.02	0.67	-0.02	0.01	0.01	-0.96	0.41	0.02
1237	nevirapine	0.48	0.28	0.76	0.00072	18	11638	28424	8824259	1237	nevirapine	hiv infection	1.48	0.67	2.95	0.23	10	6887	51	51943	1237	nevirapine	hiv infection	24	57.2	0	0	4.84	1	0	440	13	6465	1237	nevirapine	hiv infection	0	0	5.49	1	0	329	13	5482	1237	nevirapine	hiv infection	0	0	27.81	1	0	279	3	3197	1237	nevirapine	hiv infection	-15.23	2.43049672722445e-07	1165.89	0.99	-0.02	0.02	0.21	1.08	0.65	0.1
