results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1109	felbamate	0.26	0.07	0.66	0.00161522	4	757	177545	8686033	1109	felbamate	epilepsy	0.67	0.08	2.48	1	2	210	638	45216	1109	felbamate	epilepsy	13.6	68.1	1.75	0.04	10.69	0.443747	1	35	86	5279	1109	felbamate	epilepsy	3.39	0.08	21.7	0.2672888	1	26	40	3526	1109	felbamate	epilepsy	0	0	10.78	1	0	28	56	4156	1109	felbamate	epilepsy	0.43	1.53725752354828	1.02	0.6703198	0	0	0.5571653	-0.15	0.21	0.4721259	878338
1110	lodoxamide tromethamine	2.57	0.3	9.96	0.1908907	2	38	177547	8686752	1110	lodoxamide tromethamine	asthma	0	0	16.71	1	0	9	3044	100365	1110	lodoxamide tromethamine	asthma	9	76	0	0	Inf	1	0	0	540	17516	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	147	6258	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	458	14562	1110	lodoxamide tromethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	terbinafine	1.61	1.43	1.8	5.340621e-15	324	9872	177225	8676918	1111	terbinafine	onychomycosis	3.86	1.98	8.27	9.988383e-06	49	2148	11	1864	1111	terbinafine	onychomycosis	33.9	68.2	7.28	1.6	67.69	0.004528892	12	231	2	281	1111	terbinafine	onychomycosis	12.83	1.69	573.29	0.003122214	8	142	1	229	1111	terbinafine	onychomycosis	3.94	0.64	41.88	0.1169907	5	182	2	288	1111	terbinafine	onychomycosis	1.79	5.98945246638311	0.65	0.005789118	-0.03	0.01	0.05462628	0.53	0.51	0.3023412	88578
1112	pentosan polysulfate sodium	2.35	1.93	2.84	4.727421e-15	112	2332	177437	8684458	1112	pentosan polysulfate sodium	cystitis interstitial	1.09	0.61	2.03	0.8877647	38	947	19	518	1112	pentosan polysulfate sodium	cystitis interstitial	31	74.9	0.19	0.03	0.8	0.01206863	3	155	9	89	1112	pentosan polysulfate sodium	cystitis interstitial	Inf	0.01	Inf	1	1	28	0	8	1112	pentosan polysulfate sodium	cystitis interstitial	0.16	0.03	0.62	0.003150177	3	173	11	100	1112	pentosan polysulfate sodium	cystitis interstitial	-1.64	0.193980042290892	0.6	0.006306893	-0.02	0.02	0.3197742	-0.19	1.07	0.8567663	83248
1113	zalcitabine	0.51	0.1	1.49	0.2979192	3	290	177546	8686500	1113	zalcitabine	hiv infection	1.68	0.34	5.01	0.2690295	3	209	497	58182	1113	zalcitabine	hiv infection	25	64	0	0	10.24	1	0	25	120	7616	1113	zalcitabine	hiv infection	0	0	10.52	1	0	23	96	5705	1113	zalcitabine	hiv infection	0	0	96.36	1	0	5	40	3434	1113	zalcitabine	hiv infection	-12.43	3.99686601575135e-06	452.98	0.978108	0	0.01	0.7950299	0.38	0.2	0.05195531	893038
1114	cisapride monohydrate	6.15	5.03	7.45	1.211411e-49	117	932	177432	8685858	1114	cisapride monohydrate	gastrooesophageal reflux disease	3.71	2.54	5.29	3.18597e-10	36	254	2932	76774	1114	cisapride monohydrate	gastrooesophageal reflux disease	22.4	77.2	0	0	10.16	1	0	16	478	18681	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	80.99	1	0	4	152	8079	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	9.85	1	0	16	380	14373	1114	cisapride monohydrate	gastrooesophageal reflux disease	-11.25	1.30072976540676e-05	194.51	0.953893	-0.02	0	4.976943e-24	-0.35	0.1	0.0003596136	8230048
1115	dexrazoxane	2.77	1.83	4.02	2.700359e-06	29	513	177520	8686277	1115	dexrazoxane	burkitt s lymphoma	0	0	155.37	1	0	34	2	978	1115	dexrazoxane	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	75	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1115	dexrazoxane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	rocuronium bromide	2.42	2.03	2.86	1.680217e-19	141	2854	177408	8683936	1116	rocuronium bromide	anaesthesia	0.49	0.06	1.86	0.4348943	2	435	58	6169	1116	rocuronium bromide	anaesthesia	23	71.2	0	0	5.82	1	0	47	9	522	1116	rocuronium bromide	anaesthesia	0	0	347.11	1	0	39	1	348	1116	rocuronium bromide	anaesthesia	1.57	0.03	11.98	0.5016784	1	32	9	453	1116	rocuronium bromide	anaesthesia	0.29	1.33642748802547	1.06	0.7839604	0	0.01	0.9058301	-2.09	1.05	0.04676577	88838
1117	levocabastine	4.96	3.31	7.18	3.795014e-12	31	306	177518	8686484	1117	levocabastine	prophylaxis	24.27	11.14	48.75	1.27879e-11	11	37	1268	103514	1117	levocabastine	prophylaxis	23.9	79.7	5.74	0.14	36.17	0.1672367	1	20	206	23640	1117	levocabastine	prophylaxis	0	0	75.89	1	0	10	82	13718	1117	levocabastine	prophylaxis	9.79	0.22	69.49	0.1063349	1	10	147	14402	1117	levocabastine	prophylaxis	1.77	5.8708533613826	1.03	0.08498168	-0.01	0	0.02642589	-0.52	0.14	0.0001647387	8283708
1118	iopromide	0.61	0.47	0.78	3.256076e-05	63	5054	177486	8681736	1118	iopromide	computerised tomogram	0.47	0.21	0.93	0.02513772	10	1381	55	3543	1118	iopromide	computerised tomogram	27.5	85	0	0	2779.36	1	0	6	1	446	1118	iopromide	computerised tomogram	0	0	248.39	1	0	5	2	211	1118	iopromide	computerised tomogram	0	0	2788.29	1	0	4	1	298	1118	iopromide	computerised tomogram	-13.66	1.16825427038899e-06	2140.42	0.9949062	0.01	0.03	0.6590988	1.03	1.23	0.403552	85218
1119	amifostine	2.39	1.73	3.24	5.200963e-07	44	900	177505	8685890	1119	amifostine	radiotherapy	0.32	0.1	0.87	0.01695815	7	316	13	185	1119	amifostine	radiotherapy	NA	NA	0	0	Inf	1	0	0	0	0	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	15	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	19	1119	amifostine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	cladribine	0.23	0.08	0.5	7.995468e-06	6	1269	177543	8685521	1121	cladribine	chronic lymphocytic leukaemia	4.31	0.51	16.43	0.08322255	2	144	70	21715	1121	cladribine	chronic lymphocytic leukaemia	50.7	85	0	0	374.29	1	0	4	31	7438	1121	cladribine	chronic lymphocytic leukaemia	0	0	1132.01	1	0	2	25	5385	1121	cladribine	chronic lymphocytic leukaemia	0	0	507.86	1	0	4	10	2995	1121	cladribine	chronic lymphocytic leukaemia	-10.31	3.3298440297091e-05	591.05	0.9860817	-0.02	0.01	0.1854127	0.31	0.38	0.4061768	884218
1122	sodium fluoride	1.23	0.82	1.78	0.2532152	29	1153	177520	8685637	1122	sodium fluoride	pain	9.28	3.96	20.15	1.088259e-06	10	24	8459	188460	1122	sodium fluoride	pain	23	79	3.01	0.07	20.75	0.3003548	1	11	1087	36006	1122	sodium fluoride	pain	0	0	63.84	1	0	4	364	15313	1122	sodium fluoride	pain	3.45	0.08	24.95	0.2718655	1	9	856	26581	1122	sodium fluoride	pain	0.91	2.48432253338482	1.05	0.3830187	-0.02	0	1.104954e-37	-0.28	0.06	8.446687e-06	8431288
1123	triclosan	0.07	0	0.41	4.094754e-05	1	668	177548	8686122	1123	triclosan	prostate cancer	0	0	71.67	1	0	7	444	45744	1123	triclosan	prostate cancer	56.9	87.4	0	0	Inf	1	0	0	102	12804	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	114	14676	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	0	51	1123	triclosan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	budesonide	1.25	1.2	1.31	3.785803e-21	1926	75287	175623	8611503	1124	budesonide	asthma	0.79	0.71	0.87	2.53214e-06	436	17618	2608	82756	1124	budesonide	asthma	9	76	1.41	1.16	1.71	0.0005452737	156	3918	384	13598	1124	budesonide	asthma	0.97	0.63	1.45	0.9204949	32	1397	115	4861	1124	budesonide	asthma	1.53	1.24	1.88	8.154857e-05	134	3099	324	11463	1124	budesonide	asthma	0.35	1.41906754859326	0.09	0.0001948068	-0.02	0	4.346721e-27	-0.41	0.1	2.742456e-05	8214258
1125	gabapentin	2.3	2.24	2.36	0	6910	150310	170639	8536480	1125	gabapentin	pain	1.72	1.62	1.83	1.632747e-60	1289	17814	7180	170670	1125	gabapentin	pain	23	79	1.36	1.15	1.6	0.0002786469	186	4741	902	31276	1125	gabapentin	pain	1.81	1.37	2.36	2.810178e-05	71	1810	293	13507	1125	gabapentin	pain	1.11	0.9	1.35	0.3011789	121	3433	736	23157	1125	gabapentin	pain	0.29	1.33642748802547	0.08	0.0002850529	-0.02	0	3.278576e-38	-0.28	0.06	1.11064e-05	8431288
1126	salmeterol xinafoate	1.74	1.67	1.81	4.450258e-142	2615	74175	174934	8612615	1126	salmeterol xinafoate	asthma	0.86	0.79	0.94	0.001164729	607	22495	2437	77879	1126	salmeterol xinafoate	asthma	9	76	1.08	0.87	1.34	0.4433115	114	3467	426	14049	1126	salmeterol xinafoate	asthma	0.91	0.56	1.41	0.7468356	25	1155	122	5103	1126	salmeterol xinafoate	asthma	1.09	0.86	1.37	0.4714654	95	2820	363	11742	1126	salmeterol xinafoate	asthma	0.11	1.11627807045887	0.1	0.293413	-0.02	0	7.800713e-27	-0.4	0.1	3.212735e-05	8214258
1127	granisetron	1.61	1.46	1.76	5.717781e-21	466	14194	177083	8672596	1127	granisetron	prophylaxis	0.46	0.24	0.79	0.002594634	13	2260	1266	101291	1127	granisetron	prophylaxis	23.9	79.7	0.55	0.07	2.04	0.5910986	2	409	205	23251	1127	granisetron	prophylaxis	0.6	0.01	3.46	1	1	277	81	13451	1127	granisetron	prophylaxis	1.65	0.44	4.38	0.3149448	4	238	144	14174	1127	granisetron	prophylaxis	0.16	1.17351087099181	0.46	0.7317146	-0.01	0	0.02657174	-0.52	0.14	0.0001595403	8283708
1128	spirapril	0	0	8.51	1	0	23	177549	8686767	1128	spirapril	rheumatoid arthritis	0	0	79.05	1	0	8	3410	460369	1128	spirapril	rheumatoid arthritis	33	75	0	0	Inf	1	0	0	1060	113938	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	180	25391	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	1011	107964	1128	spirapril	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	lamotrigine	1.65	1.58	1.72	1.011153e-107	2371	70833	175178	8615957	1129	lamotrigine	epilepsy	1.11	0.93	1.32	0.2416293	183	12057	457	33369	1129	lamotrigine	epilepsy	13.6	68.1	1	0.59	1.64	1	23	1406	64	3908	1129	lamotrigine	epilepsy	1.58	0.71	3.27	0.2256471	11	668	30	2884	1129	lamotrigine	epilepsy	1.07	0.56	1.96	0.8799548	16	1140	40	3044	1129	lamotrigine	epilepsy	0.23	1.25860000992948	0.23	0.3229845	0	0	0.5400451	-0.13	0.21	0.5364346	878338
1130	fluvoxamine maleate	3.17	2.79	3.59	7.217939e-55	267	4123	177282	8682667	1130	fluvoxamine maleate	depression	1.18	0.95	1.46	0.1318155	94	1068	14277	191717	1130	fluvoxamine maleate	depression	21	73.3	0.86	0.23	2.31	1	4	64	2058	28278	1130	fluvoxamine maleate	depression	2.47	0.47	8.35	0.1429258	3	20	634	10427	1130	fluvoxamine maleate	depression	0.56	0.07	2.13	0.5823518	2	52	1669	24332	1130	fluvoxamine maleate	depression	0.03	1.03045453395352	0.46	0.9566373	-0.01	0	1.771119e-33	-0.14	0.05	0.003805778	8371398
1131	halofantrine	0	0	9.4	1	0	21	177549	8686769	1131	halofantrine	malaria	0	0	9.42	1	0	13	25	673	1131	halofantrine	malaria	25	45.3	0	0	Inf	1	0	0	1	51	1131	halofantrine	malaria	0	0	Inf	1	0	0	1	45	1131	halofantrine	malaria	0	0	Inf	1	0	0	3	45	1131	halofantrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	technetium tc-99m bicisate kit	0	0	21.83	1	0	10	177549	8686780	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	7416.7	1	0	1	21	4516	1132	technetium tc-99m bicisate kit	cerebral infarction	49.8	69.9	0	0	Inf	1	0	0	5	215	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	2	457	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	5	307	1132	technetium tc-99m bicisate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	atovaquone	1.41	1.16	1.7	0.0004827984	117	4060	177432	8682730	1133	atovaquone	hiv infection	0.28	0.01	1.56	0.2767475	1	419	499	57972	1133	atovaquone	hiv infection	25	64	0	0	7.15	1	0	35	120	7606	1133	atovaquone	hiv infection	0	0	5.99	1	0	39	96	5689	1133	atovaquone	hiv infection	0	0	75.08	1	0	6	40	3433	1133	atovaquone	hiv infection	-12.45	3.91772276602433e-06	357.35	0.9722032	0	0.01	0.7816566	0.38	0.2	0.049958	893038
1134	fluvastatin sodium	2.19	1.9	2.5	1.705751e-24	223	4989	177326	8681801	1134	fluvastatin sodium	hypertension	1.59	1.02	2.36	0.03016881	25	727	6870	316886	1134	fluvastatin sodium	hypertension	38	82.9	0.91	0.02	5.24	1	1	70	980	62339	1134	fluvastatin sodium	hypertension	0	0	7.13	1	0	50	341	31589	1134	fluvastatin sodium	hypertension	1.75	0.04	10.54	0.4435787	1	30	761	39900	1134	fluvastatin sodium	hypertension	-0.17	0.843664816596384	1.01	0.865751	-0.02	0	8.011713e-37	-0.59	0.07	1.752941e-19	8726728
1135	paclitaxel	1.2	1.13	1.27	1.009584e-09	1207	49216	176342	8637574	1135	paclitaxel	breast cancer	1.7	1.49	1.93	9.427715e-15	310	9243	1136	57539	1135	paclitaxel	breast cancer	40	78	1.46	0.89	2.33	0.111877	23	1332	104	8815	1135	paclitaxel	breast cancer	0	0	Inf	1	0	9	0	107	1135	paclitaxel	breast cancer	1.47	0.92	2.27	0.08187072	26	1537	118	10239	1135	paclitaxel	breast cancer	0.38	1.46228458943422	0.22	0.0830287	0	0.01	0.9650515	-13.14	367.05	0.9714495	8120368
1136	risperidone	1.3	1.25	1.36	8.427799e-32	2234	84237	175315	8602553	1136	risperidone	schizophrenia	1.46	1.29	1.64	9.575714e-10	393	11549	1122	47975	1136	risperidone	schizophrenia	20.1	64.1	1.63	1.25	2.12	0.0002803054	90	1491	204	5523	1136	risperidone	schizophrenia	1.74	1.26	2.4	0.0007478517	64	1248	118	4014	1136	risperidone	schizophrenia	1.31	0.86	1.94	0.1720713	36	650	112	2645	1136	risperidone	schizophrenia	0.4	1.49182469764127	0.12	0.001228361	-0.01	0	1.571e-05	-0.33	0.11	0.003618216	888878
1137	calcipotriene	0.79	0.53	1.12	0.197143	31	1930	177518	8684860	1137	calcipotriene	psoriasis	1.59	0.86	2.69	0.08881041	14	1201	1176	160490	1137	calcipotriene	psoriasis	25	74.8	0.86	0.1	3.15	1	2	268	377	43257	1137	calcipotriene	psoriasis	1.02	0.03	5.84	0.6288346	1	141	148	21203	1137	calcipotriene	psoriasis	1.23	0.15	4.57	0.6793325	2	162	272	27181	1137	calcipotriene	psoriasis	0.15	1.16183424272828	0.58	0.802666	0	0	0.7045734	-0.36	0.1	0.0003984063	8491108
1138	tramadol	2	1.94	2.07	9.80370999999998e-310	3813	94295	173736	8592495	1138	tramadol	pain	1.26	1.17	1.35	3.01898e-10	934	16891	7535	171593	1138	tramadol	pain	23	79	1.58	1.34	1.86	1.082484e-07	184	4108	904	31909	1138	tramadol	pain	2.04	1.54	2.68	9.152453e-07	69	1573	295	13744	1138	tramadol	pain	1.37	1.13	1.66	0.00154348	133	3140	724	23450	1138	tramadol	pain	0.47	1.59999419321736	0.08	2.49764e-09	-0.02	0	1.436074e-38	-0.28	0.06	1.440659e-05	8431288
1139	dalteparin sodium	0.71	0.58	0.87	0.0003913375	103	7075	177446	8679715	1139	dalteparin sodium	prophylaxis	0.34	0.07	1.01	0.05583117	3	704	1276	102847	1139	dalteparin sodium	prophylaxis	23.9	79.7	0	0	3.58	0.6299887	0	120	207	23540	1139	dalteparin sodium	prophylaxis	0	0	7.37	1	0	87	82	13641	1139	dalteparin sodium	prophylaxis	0	0	4.35	1	0	85	148	14327	1139	dalteparin sodium	prophylaxis	-12.83	2.67917941167673e-06	299.99	0.9658791	-0.01	0	0.02178174	-0.52	0.14	0.0001711804	8283708
1140	ferric ammonium citrate	1.69	0.04	10.18	0.45501	1	29	177548	8686761	1140	ferric ammonium citrate	hiv infection	0	0	127.28	1	0	5	500	58386	1140	ferric ammonium citrate	hiv infection	25	64	0	0	Inf	1	0	0	120	7641	1140	ferric ammonium citrate	hiv infection	0	0	Inf	1	0	0	96	5728	1140	ferric ammonium citrate	hiv infection	0	0	Inf	1	0	0	40	3439	1140	ferric ammonium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	carvedilol	1.58	1.52	1.65	1.101124e-87	2247	69846	175302	8616944	1141	carvedilol	hypertension	1.26	1.12	1.41	0.0001035578	321	11840	6574	305773	1141	carvedilol	hypertension	38	82.9	1.11	0.81	1.48	0.4825169	48	2775	933	59634	1141	carvedilol	hypertension	1.78	1.19	2.59	0.004912348	31	1681	310	29958	1141	carvedilol	hypertension	0.8	0.5	1.21	0.3349517	23	1503	739	38427	1141	carvedilol	hypertension	0.19	1.20924959765725	0.14	0.1738514	-0.02	0	5.653063e-37	-0.6	0.07	1.134656e-19	8726728
1142	allopurinol sodium	0.34	0.09	0.89	0.02345486	4	568	177545	8686222	1142	allopurinol sodium	hypertension	0.84	0.02	4.87	1	1	55	6894	317558	1142	allopurinol sodium	hypertension	38	82.9	15.92	0.32	161.23	0.07502226	1	4	980	62405	1142	allopurinol sodium	hypertension	0	0	489.56	1	0	2	341	31637	1142	allopurinol sodium	hypertension	26.22	0.44	502.82	0.05513402	1	2	761	39928	1142	allopurinol sodium	hypertension	2.99	19.8856824915647	1.12	0.007818616	-0.02	0	6.373913e-37	-0.59	0.07	1.66755e-19	8726728
1143	aprotinin	174.41	165.21	182.35	0	8051	2372	169498	8684418	1143	aprotinin	coronary artery bypass	243.05	165.18	374.99	0	2824	590	28	1424	1143	aprotinin	coronary artery bypass	69.7	83	0	0	Inf	1	0	0	1	116	1143	aprotinin	coronary artery bypass	0	0	Inf	1	0	0	1	192	1143	aprotinin	coronary artery bypass	0	0	Inf	1	0	0	3	35	1143	aprotinin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	fludeoxyglucose f-18	0	0	1852.91	1	0	1	177549	8686789	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	3432.53	1	0	1	1	92	1144	fludeoxyglucose f-18	positron emission tomogram	NA	NA	0	0	Inf	1	0	0	0	0	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	Inf	1	0	0	0	6	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	Inf	1	0	0	0	13	1144	fludeoxyglucose f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	moexipril	4.5	3.57	5.6	1.111567e-28	88	958	177461	8685832	1145	moexipril	hypertension	3.28	1.76	5.64	0.000195824	14	197	6881	317416	1145	moexipril	hypertension	38	82.9	0	0	13.65	1	0	19	981	62390	1145	moexipril	hypertension	0	0	79.01	1	0	6	341	31633	1145	moexipril	hypertension	0	0	14.63	1	0	15	762	39915	1145	moexipril	hypertension	-9.3	9.14242314781733e-05	116.18	0.936206	-0.02	0	8.568543e-37	-0.59	0.07	1.667086e-19	8726728
1146	indium in-111 pentetreotide kit	0	0	1.92	0.2706893	0	96	177549	8686694	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	35	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	NA	NA	0	0	Inf	1	0	0	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	1	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	0	0	0	1146	indium in-111 pentetreotide kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	levomethadyl acetate	0	0	19.5	1	0	11	177549	8686779	1147	levomethadyl acetate	drug dependence	0	0	45.28	1	0	3	565	10570	1147	levomethadyl acetate	drug dependence	21.2	63.9	0	0	748.02	1	0	1	91	1765	1147	levomethadyl acetate	drug dependence	0	0	Inf	1	0	0	59	1045	1147	levomethadyl acetate	drug dependence	0	0	800.02	1	0	1	44	913	1147	levomethadyl acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	ioxilan	7.93	2.74	18.97	0.0002083152	6	37	177543	8686753	1148	ioxilan	hypertension	Inf	8.65	Inf	0.0004513943	2	0	6893	317613	1148	ioxilan	hypertension	38	82.9	0	0	Inf	1	0	0	981	62409	1148	ioxilan	hypertension	0	0	Inf	1	0	0	341	31639	1148	ioxilan	hypertension	0	0	Inf	1	0	0	762	39930	1148	ioxilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	trimetrexate glucuronate	0	0	1852.91	1	0	1	177549	8686789	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	1389.36	1	0	1	586	21338	1149	trimetrexate glucuronate	neuropathy peripheral	40.9	83	0	0	Inf	1	0	0	178	6818	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	Inf	1	0	0	62	2926	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	Inf	1	0	0	137	4736	1149	trimetrexate glucuronate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	anagrelide	0.99	0.67	1.41	1	31	1538	177518	8685252	1150	anagrelide	essential thrombocythaemia	0.5	0.05	3.06	0.4720371	2	610	5	760	1150	anagrelide	essential thrombocythaemia	48	82.1	1.75	0.02	138.06	1	1	92	1	161	1150	anagrelide	essential thrombocythaemia	1.77	0.02	140.52	1	1	53	1	94	1150	anagrelide	essential thrombocythaemia	1.41	0.02	112.03	1	1	84	1	119	1150	anagrelide	essential thrombocythaemia	0.49	1.63231621995538	1.01	0.629823	-0.02	0.03	0.5796153	0.37	1.01	0.7147551	83548
1151	adapalene	4.01	3.34	4.78	1.051304e-38	137	1672	177412	8685118	1151	adapalene	acne	0.55	0.43	0.7	1.81663e-07	74	919	4302	29485	1151	adapalene	acne	14.8	44.4	0.5	0.2	1.07	0.07521827	7	220	166	2604	1151	adapalene	acne	0	0	2.16	0.4097993	0	71	28	1060	1151	adapalene	acne	0.7	0.34	1.32	0.326111	11	222	153	2172	1151	adapalene	acne	-0.49	0.612626394184416	0.32	0.1272672	0	0.01	0.5595173	-1.05	0.21	6.130059e-07	837178
1152	iodixanol	5.15	3.36	7.62	1.782967e-11	28	266	177521	8686524	1152	iodixanol	computerised tomogram	0	0	6.16	1	0	48	65	4876	1152	iodixanol	computerised tomogram	27.5	85	0	0	2779.36	1	0	6	1	446	1152	iodixanol	computerised tomogram	0	0	446.97	1	0	3	2	213	1152	iodixanol	computerised tomogram	0	0	3676.05	1	0	3	1	299	1152	iodixanol	computerised tomogram	-13.67	1.15662994617537e-06	2592.3	0.9957939	0.01	0.03	0.6579469	1.03	1.23	0.4035138	85218
1153	nisoldipine	3.33	2.65	4.15	2.289773e-20	87	1277	177462	8685513	1153	nisoldipine	hypertension	1.28	0.58	2.47	0.4416418	9	323	6886	317290	1153	nisoldipine	hypertension	38	82.9	2.65	0.06	16.29	0.3229364	1	24	980	62385	1153	nisoldipine	hypertension	7.75	0.18	52.66	0.13011	1	12	340	31627	1153	nisoldipine	hypertension	0	0	17.22	1	0	13	762	39917	1153	nisoldipine	hypertension	1	2.71828182845905	1.02	0.3271957	-0.02	0	7.963273e-37	-0.59	0.07	1.681342e-19	8726728
1154	metformin	0.96	0.93	0.99	0.00600301	4967	252601	172582	8434189	1154	metformin	diabetes mellitus	2.51	2.31	2.73	2.221443e-101	1064	60995	1263	181903	1154	metformin	diabetes mellitus	39.3	82	2.27	1.84	2.8	6.577699e-15	185	15636	192	36848	1154	metformin	diabetes mellitus	2.2	1.55	3.12	6.475065e-06	64	8226	76	21518	1154	metformin	diabetes mellitus	2.36	1.85	3.01	1.450874e-12	146	8853	135	19349	1154	metformin	diabetes mellitus	0.84	2.31636697678109	0.1	1.556267e-17	-0.01	0	0.0002833473	-0.72	0.1	5.488157e-12	8583678
1155	famciclovir	7.68	6.91	8.5	4.709393e-208	426	2721	177123	8684069	1155	famciclovir	herpes zoster	0.7	0.22	1.69	0.5579519	5	507	123	8730	1155	famciclovir	herpes zoster	45.7	81.5	3.88	0.94	12	0.03010196	4	55	22	1177	1155	famciclovir	herpes zoster	0	0	18.67	1	0	28	6	588	1155	famciclovir	herpes zoster	3.11	0.75	9.68	0.05790971	4	64	20	997	1155	famciclovir	herpes zoster	0.97	2.63794445935415	0.55	0.07746634	-0.02	0.01	0.1340491	-0.81	0.46	0.07991935	817078
1156	imiglucerase	0.49	0.35	0.68	1.079268e-06	39	3868	177510	8682922	1156	imiglucerase	gaucher s disease	1.08	0.5	2.7	1	38	3598	8	820	1156	imiglucerase	gaucher s disease	39.9	49.4	Inf	0.89	Inf	0.05633755	5	42	0	44	1156	imiglucerase	gaucher s disease	Inf	0.02	Inf	1	1	203	0	142	1156	imiglucerase	gaucher s disease	2.77	0.31	132.09	0.4299308	5	297	1	165	1156	imiglucerase	gaucher s disease	1.26	3.52542148736538	1.08	0.2454915	0.01	0.02	0.5707317	-1.46	1.08	0.1782726	88148
1157	technetium tc-99m tetrofosmin kit	2.1	0.9	4.23	0.06264659	8	186	177541	8686604	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	6.58	0.73	28.15	0.04416106	2	69	19	4315	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	43.1	71	30.98	2.64	233.12	0.004107677	2	17	4	1072	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	72.07	4.83	1051	0.001304971	2	11	2	825	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	145.14	1	0	13	4	1159	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	3.35	28.5027336437673	0.86	9.581479e-05	-0.01	0.02	0.7099779	0.29	0.72	0.6906811	820168
