results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1280	tolterodine tartrate	2.16	1.97	2.36	5.54482e-52	506	17080	119957	8726796	1280	tolterodine tartrate	multiple sclerosis	2.88	1.93	4.13	7.137221e-07	30	1862	2433	434377	1280	tolterodine tartrate	multiple sclerosis	31.7	69	1.06	0.13	3.89	0.7142779	2	306	352	57033	1280	tolterodine tartrate	multiple sclerosis	11.15	1.28	44.59	0.0158583	2	41	62	14179	1280	tolterodine tartrate	multiple sclerosis	0	0	1.88	0.2737202	0	313	332	52422	1280	tolterodine tartrate	multiple sclerosis	-0.16	0.852143788966211	0.71	0.8171627	0.01	0	0.000395099	-0.33	0.14	0.01515013	8673518	21	836	826
1151	adapalene	1.35	0.93	1.9	0.1025514	33	1776	120430	8742100	1151	adapalene	acne	0.2	0.09	0.37	2.534062e-11	10	983	1655	32132	1151	adapalene	acne	15.3	55.4	0	0	1.7	0.2687651	0	220	30	2842	1151	adapalene	acne	0	0	3.51	0.620878	0	71	18	1070	1151	adapalene	acne	0	0	2.59	0.3891502	0	233	16	2309	1151	adapalene	acne	-14.81	3.69912257989252e-07	610.27	0.980638	0.01	0.01	0.4027943	0.95	0.35	0.00734712	837178	20	856	846
1690	ampicillin/ampicillin trihydrate	29.6	20.16	42.83	5.709335e-43	42	103	120421	8743773	1690	ampicillin/ampicillin trihydrate	acne	33.33	10.96	111.75	3.784508e-10	10	6	1655	33109	1690	ampicillin/ampicillin trihydrate	acne	15.3	55.4	0	0	Inf	1	0	0	30	3062	1690	ampicillin/ampicillin trihydrate	acne	0	0	Inf	1	0	0	18	1141	1690	ampicillin/ampicillin trihydrate	acne	0	0	Inf	1	0	0	16	2542	1690	ampicillin/ampicillin trihydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	856	846
1643	benzoyl peroxide	2.87	2.31	3.52	2.386638e-18	96	2431	120367	8741445	1643	benzoyl peroxide	acne	1.28	1	1.61	0.04381909	81	1274	1584	31841	1643	benzoyl peroxide	acne	15.3	55.4	0.33	0.01	1.98	0.355991	1	293	29	2769	1643	benzoyl peroxide	acne	0	0	2.61	0.3893546	0	93	18	1048	1643	benzoyl peroxide	acne	0.51	0.01	3.34	1	1	294	15	2248	1643	benzoyl peroxide	acne	-1.24	0.289384217939051	1.02	0.2241994	0.01	0.01	0.3660053	0.96	0.35	0.006808579	837178	20	856	846
1072	cetyl alcohol	0	0	28.93	1	0	11	120463	8743865	1072	cetyl alcohol	acne	0	0	766.39	1	0	1	1665	33114	1072	cetyl alcohol	acne	15.3	55.4	0	0	Inf	1	0	0	30	3062	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	18	1141	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	16	2542	1072	cetyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	856	846
1835	clindamycin palmitate	12.96	11.48	14.59	1.901744e-223	325	1825	120138	8742051	1835	clindamycin palmitate	acne	7.62	5.52	10.37	3.47665e-28	59	159	1606	32956	1835	clindamycin palmitate	acne	15.3	55.4	8.75	0.2	62.88	0.1192625	1	12	29	3050	1835	clindamycin palmitate	acne	0	0	159.32	1	0	3	18	1138	1835	clindamycin palmitate	acne	15.27	0.33	117.85	0.07268063	1	11	15	2531	1835	clindamycin palmitate	acne	2.22	9.20733086588225	1.06	0.03592741	0.01	0.01	0.3107332	1.01	0.35	0.004387553	837178	20	856	846
1737	clindamycin phosphate	6.1	5.47	6.78	4.678543e-155	373	4450	120090	8739426	1737	clindamycin phosphate	acne	1.45	1.1	1.88	0.008208794	63	877	1602	32238	1737	clindamycin phosphate	acne	15.3	55.4	0.64	0.02	3.93	1	1	156	29	2906	1737	clindamycin phosphate	acne	0	0	5.62	1	0	46	18	1095	1737	clindamycin phosphate	acne	1.13	0.03	7.42	0.602759	1	142	15	2400	1737	clindamycin phosphate	acne	-0.55	0.576949810380487	1.02	0.5917905	0.01	0.01	0.2999662	0.99	0.35	0.00525101	837178	20	856	846
1686	doxycycline	3.51	3.3	3.74	1.251705e-243	1053	21881	119410	8721995	1686	doxycycline	acne	1.08	0.82	1.4	0.5391581	63	1160	1602	31955	1686	doxycycline	acne	15.3	55.4	0.94	0.11	3.76	1	2	217	28	2845	1686	doxycycline	acne	0	0	2.96	0.6334743	0	83	18	1058	1686	doxycycline	acne	1.9	0.21	8.36	0.3120633	2	178	14	2364	1686	doxycycline	acne	-0.26	0.771051585803566	0.73	0.7282172	0.01	0.01	0.3030794	0.99	0.35	0.004947203	837178	20	856	846
1687	doxycycline hyclate	3.59	3.37	3.82	1.623179e-255	1076	21911	119387	8721965	1687	doxycycline hyclate	acne	1.06	0.81	1.37	0.6416705	65	1224	1600	31891	1687	doxycycline hyclate	acne	15.3	55.4	0.9	0.1	3.61	1	2	225	28	2837	1687	doxycycline hyclate	acne	0	0	2.85	0.3904919	0	86	18	1055	1687	doxycycline hyclate	acne	1.9	0.21	8.36	0.3120633	2	178	14	2364	1687	doxycycline hyclate	acne	-0.26	0.771051585803566	0.73	0.7261738	0.01	0.01	0.307173	0.99	0.35	0.004949023	837178	20	856	846
1731	erythromycin	2.65	2.38	2.95	8.05919e-56	358	9814	120105	8734062	1731	erythromycin	acne	5.25	4.21	6.51	2.664441e-39	114	457	1551	32658	1731	erythromycin	acne	15.3	55.4	4.19	0.1	27.43	0.2247201	1	25	29	3037	1731	erythromycin	acne	0	0	30.41	1	0	10	18	1131	1731	erythromycin	acne	6.44	0.15	45	0.1565731	1	26	15	2516	1731	erythromycin	acne	1.16	3.18993327611618	1.03	0.2616025	0.01	0.01	0.3198572	0.99	0.35	0.004892136	837178	20	856	846
1710	erythromycin lactobionate	2.36	2.1	2.64	6.591094e-40	316	9740	120147	8734136	1710	erythromycin lactobionate	acne	5.63	4.38	7.17	4.176705e-33	89	329	1576	32786	1710	erythromycin lactobionate	acne	15.3	55.4	0	0	25.96	1	0	17	30	3045	1710	erythromycin lactobionate	acne	0	0	47.02	1	0	7	18	1134	1710	erythromycin lactobionate	acne	0	0	35.43	1	0	20	16	2522	1710	erythromycin lactobionate	acne	-12.83	2.67917941167673e-06	750.62	0.9863675	0.01	0.01	0.3131119	0.99	0.35	0.005107632	837178	20	856	846
836	isotretinoin	4.79	4.6	5	0	2445	37620	118018	8706256	836	isotretinoin	acne	22.21	17.41	28.78	0	1597	17021	68	16094	836	isotretinoin	acne	15.3	55.4	5.23	2.16	14.48	3.432542e-05	23	1181	7	1881	836	isotretinoin	acne	6.06	1.41	54.52	0.006736082	16	649	2	492	836	isotretinoin	acne	3.34	1.1	10.58	0.02107893	9	707	7	1835	836	isotretinoin	acne	1.6	4.95303242439511	0.42	0.0001500256	0.03	0.01	0.04391309	0.65	0.36	0.07330269	837178	20	856	846
1830	methacycline	0	0	175.18	1	0	3	120463	8743873	1830	methacycline	acne	0	0	106.06	1	0	2	1665	33113	1830	methacycline	acne	15.3	55.4	0	0	Inf	1	0	0	30	3062	1830	methacycline	acne	0	0	Inf	1	0	0	18	1141	1830	methacycline	acne	0	0	Inf	1	0	0	16	2542	1830	methacycline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	856	846
167	methscopolamine bromide	1.06	0.22	3.13	0.7636657	3	206	120460	8743670	167	methscopolamine bromide	acne	1.28	0.15	5.05	0.6711994	2	31	1663	33084	167	methscopolamine bromide	acne	15.3	55.4	0	0	3747.57	1	0	1	30	3061	167	methscopolamine bromide	acne	0	0	2380.26	1	0	1	18	1140	167	methscopolamine bromide	acne	0	0	Inf	1	0	0	16	2542	167	methscopolamine bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	856	846
1724	minocycline	3.04	2.75	3.36	4.935979e-80	415	9921	120048	8733955	1724	minocycline	acne	1.03	0.85	1.25	0.7273097	117	2256	1548	30859	1724	minocycline	acne	15.3	55.4	0.25	0.01	1.51	0.2516621	1	372	29	2690	1724	minocycline	acne	0.41	0.01	2.66	0.7153191	1	143	17	998	1724	minocycline	acne	1.04	0.11	4.54	1	2	308	14	2234	1724	minocycline	acne	-0.39	0.677056874498165	0.61	0.5235963	0.01	0.01	0.3064263	1	0.35	0.00490356	837178	20	856	846
152	procaine	3.28	2.23	4.68	2.015838e-08	32	708	120431	8743168	152	procaine	acne	134.15	39.72	702.99	5.526488e-24	20	3	1645	33112	152	procaine	acne	15.3	55.4	0	0	Inf	1	0	0	30	3062	152	procaine	acne	0	0	Inf	1	0	0	18	1141	152	procaine	acne	0	0	Inf	1	0	0	16	2542	152	procaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	856	846
36	sulfacetamide	3.85	2.51	5.67	1.137708e-08	27	509	120436	8743367	36	sulfacetamide	acne	1.28	0.34	3.46	0.5585809	4	62	1661	33053	36	sulfacetamide	acne	15.3	55.4	0	0	32.26	1	0	14	30	3048	36	sulfacetamide	acne	0	0	73.26	1	0	5	18	1136	36	sulfacetamide	acne	0	0	52.6	1	0	14	16	2528	36	sulfacetamide	acne	-12.82	2.70610561241254e-06	898.27	0.9886119	0.01	0.01	0.3151305	0.99	0.35	0.005103823	837178	20	856	846
47	sulfacetamide sodium	5.19	3.74	7.02	8.473097e-18	45	630	120418	8743246	47	sulfacetamide sodium	acne	2.34	0.82	5.47	0.05433881	6	51	1659	33064	47	sulfacetamide sodium	acne	15.3	55.4	0	0	29.85	1	0	15	30	3047	47	sulfacetamide sodium	acne	0	0	57.37	1	0	6	18	1135	47	sulfacetamide sodium	acne	0	0	62.49	1	0	12	16	2530	47	sulfacetamide sodium	acne	-12.92	2.44858561526798e-06	924.28	0.9888502	0.01	0.01	0.3133474	0.99	0.35	0.005025874	837178	20	856	846
12	sulfur	4.23	2.76	6.24	1.725668e-09	27	463	120436	8743413	12	sulfur	acne	14.57	7.88	26.51	2.994769e-15	21	29	1644	33086	12	sulfur	acne	15.3	55.4	0	0	73.71	1	0	7	30	3055	12	sulfur	acne	0	0	159.32	1	0	3	18	1138	12	sulfur	acne	0	0	145.48	1	0	6	16	2536	12	sulfur	acne	-11.89	6.85864951026277e-06	790.01	0.9879901	0.01	0.01	0.3151328	0.99	0.35	0.005034574	837178	20	856	846
1224	tazarotene	3.67	2.55	5.12	1.696165e-10	36	713	120427	8743163	1224	tazarotene	acne	0.47	0.17	1.04	0.076843	6	253	1659	32862	1224	tazarotene	acne	15.3	55.4	0	0	13.07	1	0	32	30	3030	1224	tazarotene	acne	0	0	20.61	1	0	14	18	1127	1224	tazarotene	acne	0	0	31.94	1	0	22	16	2520	1224	tazarotene	acne	-12.95	2.37621897384794e-06	650.34	0.9841166	0.01	0.01	0.3146508	0.99	0.35	0.004885585	837178	20	856	846
1718	tetracycline	4.07	3.5	4.71	1.157907e-54	191	3411	120272	8740465	1718	tetracycline	acne	2.6	1.77	3.72	2.20124e-06	35	271	1630	32844	1718	tetracycline	acne	15.3	55.4	0	0	24.37	1	0	18	30	3044	1718	tetracycline	acne	0	0	30.41	1	0	10	18	1131	1718	tetracycline	acne	0	0	31.94	1	0	22	16	2520	1718	tetracycline	acne	-12.85	2.6261281048763e-06	688.59	0.9851081	0.01	0.01	0.316936	0.99	0.35	0.005043377	837178	20	856	846
389	atropine	3.25	3.01	3.5	2.290896e-149	714	16024	119749	8727852	389	atropine	crohn s disease	2.2	1.53	3.05	2.421009e-05	37	1694	1448	145610	389	atropine	crohn s disease	15	70.1	2.31	0.84	5.16	0.05134398	6	338	260	33901	389	atropine	crohn s disease	3.08	0.62	9.47	0.07995151	3	138	98	13907	389	atropine	crohn s disease	1.9	0.51	5	0.1680559	4	258	194	23746	389	atropine	crohn s disease	0.8	2.22554092849247	0.39	0.03907541	0	0	0.5732246	-0.13	0.12	0.2871716	8383488	20	876	866
505	azathioprine	1.87	1.75	1.99	1.851005e-66	949	37066	119514	8706810	505	azathioprine	crohn s disease	2.14	1.87	2.44	1.324199e-25	278	14316	1207	132988	505	azathioprine	crohn s disease	15	70.1	2.53	1.81	3.48	1.699694e-07	48	2742	218	31497	505	azathioprine	crohn s disease	3.28	1.96	5.31	7.130133e-06	23	1157	78	12888	505	azathioprine	crohn s disease	2.75	1.86	3.97	6.46113e-07	37	1851	161	22153	505	azathioprine	crohn s disease	1.08	2.94467955106552	0.15	1.076937e-13	0	0	0.3080289	-0.14	0.12	0.2623102	8383488	20	876	866
601	azathioprine sodium	1.87	1.75	1.99	2.011956e-66	946	36908	119517	8706968	601	azathioprine sodium	crohn s disease	2.13	1.86	2.43	3.985491e-25	275	14218	1210	133086	601	azathioprine sodium	crohn s disease	15	70.1	2.42	1.72	3.35	6.722699e-07	46	2722	220	31517	601	azathioprine sodium	crohn s disease	3.13	1.85	5.1	2.016918e-05	22	1146	79	12899	601	azathioprine sodium	crohn s disease	2.68	1.8	3.87	1.440372e-06	36	1841	162	22163	601	azathioprine sodium	crohn s disease	1.05	2.85765111806316	0.15	1.220845e-12	0	0	0.3123979	-0.14	0.12	0.2658063	8383488	20	876	866
515	cholestyramine	3.58	3.13	4.07	5.929992e-60	246	5001	120217	8738875	515	cholestyramine	crohn s disease	1.62	0.92	2.66	0.07486339	16	981	1469	146323	515	cholestyramine	crohn s disease	15	70.1	0.69	0.02	3.91	1	1	187	265	34052	515	cholestyramine	crohn s disease	1.55	0.04	9.06	0.4801139	1	90	100	13955	515	cholestyramine	crohn s disease	0	0	3.48	0.6306946	0	131	198	23873	515	cholestyramine	crohn s disease	-0.58	0.559898366565402	1	0.5665399	0	0	0.462312	-0.13	0.12	0.2912962	8383488	20	876	866
243	clidinium bromide	1.46	1.05	1.98	0.01876351	42	2085	120421	8741791	243	clidinium bromide	crohn s disease	0.48	0.01	2.73	0.7280353	1	205	1484	147099	243	clidinium bromide	crohn s disease	15	70.1	0	0	9.15	1	0	54	266	34185	243	clidinium bromide	crohn s disease	0	0	97.75	1	0	7	101	14038	243	clidinium bromide	crohn s disease	0	0	9.35	1	0	50	198	23954	243	clidinium bromide	crohn s disease	-10.77	2.10207607804424e-05	192.73	0.9554448	0	0	0.4730294	-0.13	0.12	0.2829358	8383488	20	876	866
643	colestipol	1.93	1.43	2.55	2.906284e-05	50	1883	120413	8741993	643	colestipol	crohn s disease	0.94	0.26	2.44	1	4	421	1481	146883	643	colestipol	crohn s disease	15	70.1	2.31	0.27	8.62	0.2195287	2	112	264	34127	643	colestipol	crohn s disease	0	0	13.99	1	0	39	101	14006	643	colestipol	crohn s disease	3.09	0.37	11.69	0.1422632	2	79	196	23925	643	colestipol	crohn s disease	0.74	2.09593551449436	0.72	0.3006934	0	0	0.5031573	-0.13	0.12	0.2895965	8383488	20	876	866
111	dicyclomine	1.95	1.73	2.19	4.567726e-24	288	10727	120175	8733149	111	dicyclomine	crohn s disease	1.36	0.84	2.07	0.1668447	22	1616	1463	145688	111	dicyclomine	crohn s disease	15	70.1	1.27	0.34	3.31	0.563327	4	407	262	33832	111	dicyclomine	crohn s disease	4.54	0.9	14.07	0.03214387	3	94	98	13951	111	dicyclomine	crohn s disease	0.36	0.01	2.02	0.5333871	1	337	197	23667	111	dicyclomine	crohn s disease	0.14	1.15027379885723	0.51	0.7751325	0	0	0.4806693	-0.13	0.12	0.2928613	8383488	20	876	866
390	diphenoxylate	3.91	3.58	4.25	3.044284e-150	565	10538	119898	8733338	390	diphenoxylate	crohn s disease	2.16	1.51	3	3.133038e-05	37	1723	1448	145581	390	diphenoxylate	crohn s disease	15	70.1	2.24	0.81	4.99	0.05803524	6	349	260	33890	390	diphenoxylate	crohn s disease	3.02	0.6	9.27	0.08394056	3	141	98	13904	390	diphenoxylate	crohn s disease	1.84	0.49	4.84	0.2883465	4	266	194	23738	390	diphenoxylate	crohn s disease	0.77	2.15976625378492	0.39	0.04644316	0	0	0.5709754	-0.13	0.12	0.2876633	8383488	20	876	866
247	levallorphan tartrate	24.21	2.39	135.27	0.004896915	2	6	120461	8743870	247	levallorphan tartrate	crohn s disease	Inf	18.63	Inf	9.95455e-05	2	0	1483	147304	247	levallorphan tartrate	crohn s disease	15	70.1	Inf	3.3	Inf	0.007709028	1	0	265	34239	247	levallorphan tartrate	crohn s disease	0	0	Inf	1	0	0	101	14045	247	levallorphan tartrate	crohn s disease	Inf	3.11	Inf	0.008181142	1	0	197	24004	247	levallorphan tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
181	mercaptopurine	1.54	1.33	1.77	1.05586e-08	205	9666	120258	8734210	181	mercaptopurine	crohn s disease	1.26	0.93	1.66	0.1134589	52	4125	1433	143179	181	mercaptopurine	crohn s disease	15	70.1	0.7	0.14	2.07	0.8043002	3	552	263	33687	181	mercaptopurine	crohn s disease	1.02	0.12	3.83	0.7232766	2	272	99	13773	181	mercaptopurine	crohn s disease	0.94	0.19	2.82	1	3	385	195	23619	181	mercaptopurine	crohn s disease	-0.02	0.980198673306755	0.45	0.9624877	0	0	0.4791306	-0.13	0.12	0.2888438	8383488	20	876	866
988	mesalamine	1.61	1.49	1.73	8.734662e-32	720	32518	119743	8711358	988	mesalamine	crohn s disease	1.35	1.16	1.56	0.0001344849	209	15982	1276	131322	988	mesalamine	crohn s disease	15	70.1	1.48	0.95	2.21	0.071112	27	2434	239	31805	988	mesalamine	crohn s disease	1.66	0.82	3.06	0.1251248	12	1054	89	12991	988	mesalamine	crohn s disease	1.38	0.81	2.23	0.2100957	19	1713	179	22291	988	mesalamine	crohn s disease	0.38	1.46228458943422	0.19	0.04441062	0	0	0.5400154	-0.13	0.12	0.2791697	8383488	20	876	866
396	metronidazole	3.29	3.12	3.47	1.20483199999998e-310	1475	32836	118988	8711040	396	metronidazole	crohn s disease	2.22	1.68	2.88	7.535424e-08	60	2746	1425	144558	396	metronidazole	crohn s disease	15	70.1	1.97	0.78	4.15	0.09874391	7	463	259	33776	396	metronidazole	crohn s disease	1.31	0.15	4.9	0.6684103	2	214	99	13831	396	metronidazole	crohn s disease	2.38	0.86	5.34	0.04668153	6	311	192	23693	396	metronidazole	crohn s disease	0.69	1.99371553324308	0.36	0.05724876	0	0	0.4584916	-0.13	0.12	0.2820166	8383488	20	876	866
59	niacinamide	2.84	2.29	3.48	7.053273e-18	95	2433	120368	8741443	59	niacinamide	crohn s disease	3.49	1.78	6.19	0.0002865468	12	343	1473	146961	59	niacinamide	crohn s disease	15	70.1	0	0	26.22	1	0	20	266	34219	59	niacinamide	crohn s disease	0	0	71.36	1	0	9	101	14036	59	niacinamide	crohn s disease	0	0	43.95	1	0	12	198	23992	59	niacinamide	crohn s disease	-9.71	6.06737140890104e-05	192.55	0.9597744	0	0	0.4786133	-0.13	0.12	0.2891167	8383488	20	876	866
1006	olsalazine sodium	1.41	0.38	3.66	0.3763346	4	206	120459	8743670	1006	olsalazine sodium	crohn s disease	0	0	10.12	1	0	38	1485	147266	1006	olsalazine sodium	crohn s disease	15	70.1	0	0	195.95	1	0	4	266	34235	1006	olsalazine sodium	crohn s disease	0	0	4999.72	1	0	1	101	14044	1006	olsalazine sodium	crohn s disease	0	0	292.53	1	0	3	198	24001	1006	olsalazine sodium	crohn s disease	-8.76	0.000156884608586522	267.66	0.9738909	0	0	0.4779365	-0.13	0.12	0.2884532	8383488	20	876	866
1454	rifaximin	2.1	1.73	2.52	1.409174e-12	116	4016	120347	8739860	1454	rifaximin	crohn s disease	0.84	0.17	2.47	1	3	355	1482	146949	1454	rifaximin	crohn s disease	15	70.1	4.46	0.53	17.03	0.07831735	2	58	264	34181	1454	rifaximin	crohn s disease	0	0	20.66	1	0	27	101	14018	1454	rifaximin	crohn s disease	6.11	0.71	23.85	0.04630287	2	40	196	23964	1454	rifaximin	crohn s disease	1.33	3.78104338756878	0.72	0.06526114	0	0	0.4987241	-0.13	0.12	0.2855481	8383488	20	876	866
769	technetium tc-99m albumin colloid kit	0	0	13.25	1	0	22	120463	8743854	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	108.21	1	0	5	1485	147299	769	technetium tc-99m albumin colloid kit	crohn s disease	15	70.1	0	0	Inf	1	0	0	266	34239	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	101	14045	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	198	24004	769	technetium tc-99m albumin colloid kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
1051	technetium tc-99m teboroxime kit	10.37	0.23	80.62	0.1036842	1	7	120462	8743869	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	523.71	1	0	2	1485	147302	1051	technetium tc-99m teboroxime kit	crohn s disease	15	70.1	0	0	Inf	1	0	0	266	34239	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	101	14045	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	198	24004	1051	technetium tc-99m teboroxime kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	876	866
1506	tinidazole	0.28	0.01	1.58	0.2760904	1	259	120462	8743617	1506	tinidazole	crohn s disease	0	0	21.26	1	0	19	1485	147285	1506	tinidazole	crohn s disease	15	70.1	0	0	75.73	1	0	8	266	34231	1506	tinidazole	crohn s disease	0	0	Inf	1	0	0	101	14045	1506	tinidazole	crohn s disease	0	0	71.46	1	0	8	198	23996	1506	tinidazole	crohn s disease	-9.78	5.65717960473339e-05	312.06	0.9750049	0	0	0.4781099	-0.13	0.12	0.287403	8383488	20	876	866
144	tyrosine	2.7	2.17	3.33	5.373767e-16	91	2446	120372	8741430	144	tyrosine	crohn s disease	3.47	1.77	6.16	0.0003013916	12	345	1473	146959	144	tyrosine	crohn s disease	15	70.1	0	0	26.22	1	0	20	266	34219	144	tyrosine	crohn s disease	0	0	71.36	1	0	9	101	14036	144	tyrosine	crohn s disease	0	0	43.95	1	0	12	198	23992	144	tyrosine	crohn s disease	-9.71	6.06737140890104e-05	192.55	0.9597744	0	0	0.4786133	-0.13	0.12	0.2891167	8383488	20	876	866
1941	vedolizumab	0.53	0.37	0.74	3.921094e-05	35	4805	120428	8739071	1941	vedolizumab	crohn s disease	0.54	0.27	0.96	0.03250012	11	2023	1474	145281	1941	vedolizumab	crohn s disease	15	70.1	0.71	0.28	1.49	0.5089906	7	1252	259	32987	1941	vedolizumab	crohn s disease	0.85	0.17	2.56	1	3	490	98	13555	1941	vedolizumab	crohn s disease	0.7	0.23	1.68	0.5630949	5	853	193	23151	1941	vedolizumab	crohn s disease	-0.29	0.748263567578565	0.36	0.4207309	0	0	0.4721296	-0.13	0.12	0.288742	8383488	20	876	866
1463	conjugated estrogens/medroxyprogesterone acetate	0	0	2.19	0.4215687	0	124	120463	8743752	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	12.39	1	0	48	263	40494	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	32.1	77.2	0	0	Inf	1	0	0	16	3243	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	1463	conjugated estrogens/medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	12	2248	1463	conjugated estrogens/medroxyprogesterone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
65	dienestrol	0	0	26.13	1	0	12	120463	8743864	65	dienestrol	hormone replacement therapy	0	0	234.23	1	0	4	263	40538	65	dienestrol	hormone replacement therapy	32.1	77.2	0	0	Inf	1	0	0	16	3243	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	12	2248	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	896	886
914	estradiol	0.87	0.81	0.94	0.0001481227	714	59615	119749	8684261	914	estradiol	hormone replacement therapy	1.36	1.03	1.78	0.02658056	82	10136	181	30406	914	estradiol	hormone replacement therapy	32.1	77.2	0.53	0.1	1.93	0.419104	3	984	13	2259	914	estradiol	hormone replacement therapy	0	0	1451.23	1	0	2	5	1233	914	estradiol	hormone replacement therapy	0.4	0.07	1.61	0.2444979	3	1023	9	1225	914	estradiol	hormone replacement therapy	-0.92	0.398519041084514	0.67	0.1690264	0	0.02	0.9813903	-0.59	0.56	0.2892254	835008	20	896	886
719	estradiol cypionate	2.28	1.17	4.03	0.01314485	12	382	120451	8743494	719	estradiol cypionate	hormone replacement therapy	0	0	5.43	1	0	107	263	40435	719	estradiol cypionate	hormone replacement therapy	32.1	77.2	0	0	67.11	1	0	14	16	3229	719	estradiol cypionate	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	719	estradiol cypionate	hormone replacement therapy	0	0	55.23	1	0	16	12	2232	719	estradiol cypionate	hormone replacement therapy	-12.34	4.37326800985043e-06	989	0.990044	0	0.02	0.9242062	-0.28	0.53	0.5996769	835008	20	896	886
1458	estradiol hemihydrate	0.79	0.1	2.91	1	2	183	120461	8743693	1458	estradiol hemihydrate	hormone replacement therapy	0	0	16.73	1	0	36	263	40506	1458	estradiol hemihydrate	hormone replacement therapy	32.1	77.2	0	0	152.19	1	0	7	16	3236	1458	estradiol hemihydrate	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	1458	estradiol hemihydrate	hormone replacement therapy	0	0	144.71	1	0	7	12	2241	1458	estradiol hemihydrate	hormone replacement therapy	-11.33	1.20072490867864e-05	906.92	0.9900287	0	0.02	0.9254138	-0.28	0.53	0.6048691	835008	20	896	886
207	estradiol valerate	0.55	0.22	1.14	0.1189867	7	921	120456	8742955	207	estradiol valerate	hormone replacement therapy	0	0	6.95	1	0	84	263	40458	207	estradiol valerate	hormone replacement therapy	32.1	77.2	0	0	512.06	1	0	3	16	3240	207	estradiol valerate	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	207	estradiol valerate	hormone replacement therapy	0	0	480.74	1	0	3	12	2245	207	estradiol valerate	hormone replacement therapy	-10.32	3.29671152802416e-05	840.27	0.9902029	0	0.02	0.9270294	-0.27	0.53	0.6071366	835008	20	896	886
