results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1021	omeprazole	1.58	1.52	1.64	4.5e-96	2491	225698	59925	8576225	1021	omeprazole	hypertension	1.99	1.77	2.23	2.8e-28	355	23535	2262	298356	1021	omeprazole	hypertension	43.3	85	1.53	1.19	1.95	0.00079	80	5951	503	57311	1021	omeprazole	hypertension	1.08	0.6	1.81	0.79	16	2677	161	29126	1021	omeprazole	hypertension	1.72	1.32	2.22	6.3e-05	74	3905	399	36314	1021	omeprazole	hypertension	0.45	1.56831218549017	0.11	0	-0.01	0	0.01	-0.75	0.09	0
1022	fentanyl	1.18	1.09	1.27	2.3e-05	729	87578	61687	8714345	1022	fentanyl	pain	0.93	0.82	1.06	0.29	289	21734	2457	172473	1022	fentanyl	pain	33	80.8	0.92	0.65	1.27	0.69	41	2531	579	32911	1022	fentanyl	pain	0.82	0.43	1.43	0.6	13	1186	192	14290	1022	fentanyl	pain	1.12	0.77	1.58	0.52	35	1739	454	25219	1022	fentanyl	pain	0.02	1.02020134002676	0.15	0.91	0	0	0.76	-0.32	0.08	0
1023	midodrine	1.61	1.16	2.18	0.0042	42	3680	62374	8798243	1023	midodrine	nuclear magnetic resonance imaging	0	0	8.44	1	0	156	23	7490	1023	midodrine	nuclear magnetic resonance imaging	29.2	55.8	0	0	Inf	1	0	0	4	368	1023	midodrine	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1023	midodrine	nuclear magnetic resonance imaging	0	0	3415.06	1	0	1	6	554	1023	midodrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1024	pegademase bovine	0	0	4.26	1	0	124	62416	8801799	1024	pegademase bovine	combined immunodeficiency	0	0	Inf	1	0	82	0	253	1024	pegademase bovine	combined immunodeficiency	NA	NA	0	0	Inf	1	0	0	0	0	1024	pegademase bovine	combined immunodeficiency	0	0	Inf	1	0	4	0	24	1024	pegademase bovine	combined immunodeficiency	0	0	Inf	1	0	2	0	31	1024	pegademase bovine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1025	acitretin	0.24	0.08	0.57	8.7e-05	5	2906	62411	8799017	1025	acitretin	psoriasis	0.34	0.04	1.24	0.14	2	1560	606	160713	1025	acitretin	psoriasis	34.1	77	0	0	2.42	0.41	0	246	253	40292	1025	acitretin	psoriasis	0	0	4.79	1	0	170	99	21224	1025	acitretin	psoriasis	0	0	4.78	1	0	117	185	27315	1025	acitretin	psoriasis	-12.45	3.91772276602433e-06	231.97	0.96	0.02	0	0	-0.36	0.12	0
1026	oxiconazole nitrate	3	0.36	11.14	0.15	2	94	62414	8801829	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	4154.41	1	0	4	4	9462	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	63	63	0	0	Inf	1	0	0	0	0	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	0	1260	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	1	1036	1026	oxiconazole nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1027	technetium tc-99m exametazime kit	0	0	34.17	1	0	17	62416	8801906	1027	technetium tc-99m exametazime kit	diagnostic procedure	0	0	667.14	1	0	11	4	4390	1027	technetium tc-99m exametazime kit	diagnostic procedure	46.5	46.5	0	0	Inf	1	0	0	0	0	1027	technetium tc-99m exametazime kit	diagnostic procedure	0	0	Inf	1	0	4	0	836	1027	technetium tc-99m exametazime kit	diagnostic procedure	0	0	4.5036e+15	1	0	1	1	1174	1027	technetium tc-99m exametazime kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1028	felodipine	1.17	0.93	1.45	0.16	85	10242	62331	8791681	1028	felodipine	hypertension	0.85	0.5	1.34	0.58	18	2614	2599	319277	1028	felodipine	hypertension	43.3	85	0.3	0.01	1.69	0.39	1	360	582	62902	1028	felodipine	hypertension	0.83	0.02	4.76	1	1	215	176	31588	1028	felodipine	hypertension	0	0	1.67	0.18	0	190	473	40029	1028	felodipine	hypertension	-1.21	0.298197279429887	1	0.23	-0.01	0	0.02	-0.75	0.09	0
1029	cetirizine	1.43	1.31	1.55	4.2e-16	595	58970	61821	8742953	1029	cetirizine	hypersensitivity	2.02	1.59	2.55	1e-08	110	6929	224	28451	1029	cetirizine	hypersensitivity	24.8	78	1.32	0.77	2.19	0.28	22	1657	64	6380	1029	cetirizine	hypersensitivity	0.41	0.05	1.7	0.29	2	577	20	2371	1029	cetirizine	hypersensitivity	1.6	0.93	2.68	0.067	23	1543	52	5599	1029	cetirizine	hypersensitivity	0.28	1.32312981233744	0.23	0.24	0.01	0.01	0.22	-0.32	0.24	0.19
1030	histrelin acetate	0.38	0.05	1.37	0.19	2	744	62414	8801179	1030	histrelin acetate	precocious puberty	3.75	0.05	294.59	0.38	1	269	1	1011	1030	histrelin acetate	precocious puberty	10.7	10.7	0	0	Inf	1	0	0	0	0	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	14	0	42	1030	histrelin acetate	precocious puberty	Inf	0.07	Inf	0.27	1	68	0	188	1030	histrelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1031	sertraline	2	1.9	2.11	4.5e-128	1531	109100	60885	8692823	1031	sertraline	depression	0.93	0.84	1.02	0.12	486	27137	3404	176129	1031	sertraline	depression	26.8	78	1.15	0.93	1.4	0.2	115	4039	641	25787	1031	sertraline	depression	1.2	0.83	1.7	0.31	40	1602	193	9249	1031	sertraline	depression	0.96	0.76	1.22	0.82	86	3698	525	21746	1031	sertraline	depression	0.03	1.03045453395352	0.1	0.8	0	0	0.76	-0.11	0.08	0.15
1032	indium in-111 chloride	0	0	153.99	1	0	5	62416	8801918	1032	indium in-111 chloride	stem cell transplant	0	0	4.5036e+15	1	0	3	1	6079	1032	indium in-111 chloride	stem cell transplant	51	51	0	0	Inf	1	0	0	0	0	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	0	411	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	1	248	1032	indium in-111 chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1033	dapiprazole	0	0	339.07	1	0	3	62416	8801920	1033	dapiprazole	cystic fibrosis	0	0	9724.03	1	0	1	34	9995	1033	dapiprazole	cystic fibrosis	10.8	46.7	0	0	Inf	1	0	0	19	3595	1033	dapiprazole	cystic fibrosis	0	0	Inf	1	0	0	9	2060	1033	dapiprazole	cystic fibrosis	0	0	Inf	1	0	0	11	2427	1033	dapiprazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1034	benazepril	1.38	1.21	1.56	2e-06	244	24995	62172	8776928	1034	benazepril	hypertension	0.86	0.61	1.17	0.38	41	5850	2576	316041	1034	benazepril	hypertension	43.3	85	0.51	0.17	1.2	0.14	5	1052	578	62210	1034	benazepril	hypertension	0.34	0.01	1.91	0.38	1	528	176	31275	1034	benazepril	hypertension	0.56	0.15	1.46	0.34	4	601	469	39618	1034	benazepril	hypertension	-0.7	0.49658530379141	0.45	0.12	-0.01	0	0.02	-0.75	0.09	0
1035	penicillamine	2.74	1.36	4.93	0.0031	11	567	62405	8801356	1035	penicillamine	rheumatoid arthritis	9.01	4.26	16.91	3.5e-07	10	229	2236	461312	1035	penicillamine	rheumatoid arthritis	40.2	81	33.21	5.94	126.12	0.00018	3	11	952	115932	1035	penicillamine	rheumatoid arthritis	Inf	4.05	Inf	0.0063	1	0	160	25410	1035	penicillamine	rheumatoid arthritis	19.76	2.15	89.06	0.006	2	12	911	108050	1035	penicillamine	rheumatoid arthritis	3.21	24.7790862245877	0.65	0	0.02	0	0	-0.32	0.09	0
1036	sermorelin acetate	0	0	46.29	1	0	13	62416	8801910	1036	sermorelin acetate	sleep disorder	0	0	90.73	1	0	3	892	33386	1036	sermorelin acetate	sleep disorder	32	78.9	0	0	Inf	1	0	0	234	6360	1036	sermorelin acetate	sleep disorder	0	0	Inf	1	0	0	79	2655	1036	sermorelin acetate	sleep disorder	0	0	Inf	1	0	0	183	5178	1036	sermorelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1037	sotalol	0.97	0.77	1.21	0.87	81	11742	62335	8790181	1037	sotalol	atrial fibrillation	2.64	1.61	4.11	0.00012	21	2774	313	109109	1037	sotalol	atrial fibrillation	53.4	89.5	4.38	1.93	8.75	0.00041	9	836	87	35425	1037	sotalol	atrial fibrillation	2.93	0.58	9.14	0.091	3	461	48	21617	1037	sotalol	atrial fibrillation	5.81	2.21	13	4e-04	7	431	49	17540	1037	sotalol	atrial fibrillation	1.49	4.43709551900366	0.33	0	-0.01	0.01	0.35	-0.3	0.19	0.12
1038	eflornithine	0.75	0.09	2.74	1	2	374	62414	8801549	1038	eflornithine	hair growth abnormal	0	0	49.03	1	0	141	2	1294	1038	eflornithine	hair growth abnormal	NA	NA	0	0	Inf	1	0	0	0	0	1038	eflornithine	hair growth abnormal	0	0	Inf	1	0	1	0	186	1038	eflornithine	hair growth abnormal	0	0	Inf	1	0	29	0	533	1038	eflornithine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1039	carboplatin	0.36	0.29	0.43	8.8e-38	110	43140	62306	8758783	1039	carboplatin	non-small cell lung cancer	0.37	0.13	0.85	0.014	6	7817	55	26222	1039	carboplatin	non-small cell lung cancer	45.1	80.5	0	0	2.2	0.4	0	606	15	4773	1039	carboplatin	non-small cell lung cancer	0	0	5.83	1	0	431	6	2951	1039	carboplatin	non-small cell lung cancer	0	0	4.02	0.62	0	235	12	2608	1039	carboplatin	non-small cell lung cancer	-15.72	1.48898644607654e-07	1121.71	0.99	0.01	0.02	0.63	-0.83	0.5	0.1
1040	technetium tc-99m mertiatide kit	0	0	13.99	1	0	39	62416	8801884	1040	technetium tc-99m mertiatide kit	renal scan	0	0	Inf	1	0	21	0	26	1040	technetium tc-99m mertiatide kit	renal scan	NA	NA	0	0	Inf	1	0	0	0	0	1040	technetium tc-99m mertiatide kit	renal scan	0	0	Inf	1	0	0	0	2	1040	technetium tc-99m mertiatide kit	renal scan	0	0	Inf	1	0	0	0	2	1040	technetium tc-99m mertiatide kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041	quinapril	1.18	0.98	1.41	0.067	122	14555	62294	8787368	1041	quinapril	hypertension	1.27	0.87	1.79	0.17	33	3207	2584	318684	1041	quinapril	hypertension	43.3	85	0.52	0.06	1.88	0.6	2	420	581	62842	1041	quinapril	hypertension	0	0	3.43	0.63	0	196	177	31607	1041	quinapril	hypertension	0.62	0.07	2.29	0.78	2	272	471	39947	1041	quinapril	hypertension	-0.75	0.472366552741015	0.71	0.29	-0.01	0	0.02	-0.75	0.09	0
1042	nafarelin acetate	0.68	0.02	3.86	1	1	206	62415	8801717	1042	nafarelin acetate	in vitro fertilisation	0	0	113.41	1	0	51	2	1075	1042	nafarelin acetate	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1042	nafarelin acetate	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1042	nafarelin acetate	in vitro fertilisation	0	0	Inf	1	0	15	0	175	1042	nafarelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1043	pravastatin sodium	1.44	1.26	1.64	2.8e-07	226	22180	62190	8779743	1043	pravastatin sodium	hypertension	1.28	0.84	1.88	0.19	27	2592	2590	319299	1043	pravastatin sodium	hypertension	43.3	85	2.32	1.05	4.47	0.019	9	425	574	62837	1043	pravastatin sodium	hypertension	0.95	0.02	5.43	1	1	189	176	31614	1043	pravastatin sodium	hypertension	2.33	0.99	4.69	0.026	8	295	465	39924	1043	pravastatin sodium	hypertension	0.71	2.03399125864675	0.34	0.04	-0.01	0	0.01	-0.75	0.09	0
1044	ramipril	0.98	0.9	1.07	0.7	490	70395	61926	8731528	1044	ramipril	hypertension	0.86	0.71	1.04	0.13	114	16170	2503	305721	1044	ramipril	hypertension	43.3	85	0.69	0.42	1.07	0.11	21	3254	562	60008	1044	ramipril	hypertension	1.53	0.85	2.56	0.11	16	1942	161	29861	1044	ramipril	hypertension	0.55	0.28	0.98	0.043	12	1809	461	38410	1044	ramipril	hypertension	-0.14	0.869358235398806	0.19	0.48	-0.01	0	0.02	-0.75	0.09	0
1045	clomipramine	1.3	0.96	1.72	0.072	49	5315	62367	8796608	1045	clomipramine	depression	0.45	0.23	0.81	0.0049	11	1266	3879	202000	1045	clomipramine	depression	26.8	78	1.27	0.41	3.05	0.6	5	155	751	29671	1045	clomipramine	depression	0.83	0.02	4.87	1	1	56	232	10795	1045	clomipramine	depression	1.27	0.34	3.36	0.56	4	131	607	25313	1045	clomipramine	depression	0.14	1.15027379885723	0.45	0.76	0	0	0.75	-0.11	0.08	0.15
1046	metipranolol	0	0	9.97	1	0	54	62416	8801869	1046	metipranolol	glaucoma	0	0	40.92	1	0	14	140	18800	1046	metipranolol	glaucoma	45.1	87.3	0	0	3786.53	1	0	1	36	3714	1046	metipranolol	glaucoma	0	0	Inf	1	0	0	13	1445	1046	metipranolol	glaucoma	0	0	3537.13	1	0	1	29	2783	1046	metipranolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1047	zolpidem tartrate	2.49	2.35	2.64	1.6e-161	1194	68426	61222	8733497	1047	zolpidem tartrate	insomnia	1.58	1.37	1.83	1e-09	261	12214	773	57283	1047	zolpidem tartrate	insomnia	29	78	1.08	0.73	1.55	0.71	36	1846	180	9942	1047	zolpidem tartrate	insomnia	2.05	1.08	3.69	0.018	16	767	49	4817	1047	zolpidem tartrate	insomnia	0.96	0.6	1.46	0.92	26	1347	154	7642	1047	zolpidem tartrate	insomnia	0.18	1.19721736312181	0.17	0.31	-0.01	0	0	-0.52	0.15	0
1048	fosinopril sodium	1.3	0.96	1.71	0.078	51	5554	62365	8796369	1048	fosinopril sodium	hypertension	0.22	0.03	0.8	0.011	2	1117	2615	320774	1048	fosinopril sodium	hypertension	43.3	85	0	0	5.8	1	0	71	583	63191	1048	fosinopril sodium	hypertension	0	0	17.06	1	0	41	177	31762	1048	fosinopril sodium	hypertension	0	0	8.69	1	0	38	473	40181	1048	fosinopril sodium	hypertension	-10.78	2.0811600715958e-05	162.27	0.95	-0.01	0	0.02	-0.75	0.09	0
1049	fenoldopam mesylate	0	0	15.67	1	0	35	62416	8801888	1049	fenoldopam mesylate	coronary artery bypass	0	0	45.42	1	0	21	22	4823	1049	fenoldopam mesylate	coronary artery bypass	67	67	0	0	Inf	1	0	0	0	0	1049	fenoldopam mesylate	coronary artery bypass	0	0	Inf	1	0	0	1	192	1049	fenoldopam mesylate	coronary artery bypass	0	0	Inf	1	0	0	0	38	1049	fenoldopam mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1050	altretamine	0	0	18.45	1	0	30	62416	8801893	1050	altretamine	ovarian cancer	0	0	149.52	1	0	15	21	10432	1050	altretamine	ovarian cancer	57	86.7	0	0	Inf	1	0	0	8	1409	1050	altretamine	ovarian cancer	0	0	Inf	1	0	0	0	3	1050	altretamine	ovarian cancer	0	0	Inf	1	0	0	9	2220	1050	altretamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1051	technetium tc-99m teboroxime kit	0	0	82.5	1	0	8	62416	8801915	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	1921.4	1	0	2	421	148366	1051	technetium tc-99m teboroxime kit	crohn s disease	25	75.4	0	0	Inf	1	0	0	100	29700	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	31	14115	1051	technetium tc-99m teboroxime kit	crohn s disease	0	0	Inf	1	0	0	82	24120	1051	technetium tc-99m teboroxime kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1052	adenosine	0.53	0.2	1.17	0.13	6	1582	62410	8800341	1052	adenosine	supraventricular tachycardia	0	0	6.18	1	0	162	7	1430	1052	adenosine	supraventricular tachycardia	56.8	62.5	0	0	1111.38	1	0	1	1	28	1052	adenosine	supraventricular tachycardia	0	0	Inf	1	0	6	0	106	1052	adenosine	supraventricular tachycardia	0	0	33.35	1	0	15	3	195	1052	adenosine	supraventricular tachycardia	-16.81	5.00621802076705e-08	6065.67	1	0	0.03	0.88	-17.34	2737.28	0.99
1053	masoprocol	0	0	339.07	1	0	3	62416	8801920	1053	masoprocol	chronic obstructive pulmonary disease	0	0	693.32	1	0	2	631	82622	1053	masoprocol	chronic obstructive pulmonary disease	51	86.1	0	0	Inf	1	0	0	231	21071	1053	masoprocol	chronic obstructive pulmonary disease	0	0	Inf	1	0	0	79	9778	1053	masoprocol	chronic obstructive pulmonary disease	0	0	Inf	1	0	0	178	13544	1053	masoprocol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1054	doxacurium chloride	0	0	97.96	1	0	7	62416	8801916	1054	doxacurium chloride	gastric disorder	0	0	241.25	1	0	2	240	10846	1054	doxacurium chloride	gastric disorder	44.8	82.9	0	0	Inf	1	0	0	71	2176	1054	doxacurium chloride	gastric disorder	0	0	Inf	1	0	0	11	871	1054	doxacurium chloride	gastric disorder	0	0	Inf	1	0	0	71	1820	1054	doxacurium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1055	fluconazole	0.94	0.83	1.07	0.37	248	37120	62168	8764803	1055	fluconazole	prophylaxis	0.51	0.23	0.98	0.047	9	3787	466	100568	1055	fluconazole	prophylaxis	37.6	80.4	0.45	0.05	1.66	0.33	2	761	125	21307	1055	fluconazole	prophylaxis	0	0	1.6	0.17	0	544	58	13208	1055	fluconazole	prophylaxis	0.71	0.08	2.67	1	2	468	84	14006	1055	fluconazole	prophylaxis	-0.9	0.406569659740599	0.71	0.21	0.02	0.01	0	-0.38	0.17	0.03
1056	fluticasone propionate	1.27	1.19	1.35	6.7e-14	1102	123056	61314	8678867	1056	fluticasone propionate	asthma	1.23	1.05	1.45	0.011	227	28883	471	73837	1056	fluticasone propionate	asthma	24.2	80.2	1.39	1	1.91	0.042	60	4453	126	12998	1056	fluticasone propionate	asthma	1.5	0.73	2.92	0.21	14	1510	30	4851	1056	fluticasone propionate	asthma	1.39	0.98	1.95	0.057	52	3773	110	11085	1056	fluticasone propionate	asthma	0.34	1.40494759056359	0.15	0.02	0.01	0	0	-0.42	0.17	0.01
1057	gallium nitrate	0	0	34.17	1	0	17	62416	8801906	1057	gallium nitrate	non-hodgkin s lymphoma refractory	0	0	Inf	1	0	4	0	64	1057	gallium nitrate	non-hodgkin s lymphoma refractory	NA	NA	0	0	Inf	1	0	0	0	0	1057	gallium nitrate	non-hodgkin s lymphoma refractory	0	0	Inf	1	0	0	0	9	1057	gallium nitrate	non-hodgkin s lymphoma refractory	0	0	Inf	1	0	0	0	2	1057	gallium nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	metoprolol succinate	1.85	1.72	1.99	2.7e-50	724	55443	61692	8746480	1058	metoprolol succinate	hypertension	2.46	2.09	2.88	1.3e-23	171	8893	2446	312998	1058	metoprolol succinate	hypertension	43.3	85	2.89	1.6	4.85	4e-04	15	573	568	62689	1058	metoprolol succinate	hypertension	4.67	1.83	9.96	0.0011	7	278	170	31525	1058	metoprolol succinate	hypertension	2.14	0.96	4.14	0.043	9	362	464	39857	1058	metoprolol succinate	hypertension	1.04	2.82921701435156	0.26	0	-0.01	0	0.01	-0.75	0.09	0
1059	halobetasol propionate	0.98	0.2	2.87	1	3	433	62413	8801490	1059	halobetasol propionate	psoriasis	1.39	0.03	7.87	0.51	1	192	607	162081	1059	halobetasol propionate	psoriasis	34.1	77	0	0	14.43	1	0	43	253	40495	1059	halobetasol propionate	psoriasis	0	0	28.74	1	0	30	99	21364	1059	halobetasol propionate	psoriasis	0	0	21.89	1	0	27	185	27405	1059	halobetasol propionate	psoriasis	-10.49	2.78131952666168e-05	191.34	0.96	0.02	0	0	-0.37	0.12	0
1060	ticlopidine	0.07	0.01	0.26	7.3e-10	2	3927	62414	8797996	1060	ticlopidine	hypertension	0.17	0	0.96	0.036	1	719	2616	321172	1060	ticlopidine	hypertension	43.3	85	0	0	8.5	1	0	49	583	63213	1060	ticlopidine	hypertension	0	0	28.83	1	0	25	177	31778	1060	ticlopidine	hypertension	0	0	9.48	1	0	35	473	40184	1060	ticlopidine	hypertension	-10.79	2.06045218288883e-05	186.6	0.95	-0.01	0	0.02	-0.75	0.09	0
1061	technetium tc-99m red blood cell kit	0	0	6.74	1	0	79	62416	8801844	1061	technetium tc-99m red blood cell kit	radioisotope scan	0	0	Inf	1	0	48	0	80	1061	technetium tc-99m red blood cell kit	radioisotope scan	NA	NA	0	0	Inf	1	0	0	0	0	1061	technetium tc-99m red blood cell kit	radioisotope scan	0	0	Inf	1	0	0	0	2	1061	technetium tc-99m red blood cell kit	radioisotope scan	0	0	Inf	1	0	0	0	9	1061	technetium tc-99m red blood cell kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1062	bisoprolol fumarate	0.93	0.78	1.11	0.47	133	20065	62283	8781858	1062	bisoprolol fumarate	hypertension	0.38	0.21	0.63	3.6e-05	14	4524	2603	317367	1062	bisoprolol fumarate	hypertension	43.3	85	0	0	1.01	0.057	0	396	583	62866	1062	bisoprolol fumarate	hypertension	0	0	3.18	0.63	0	211	177	31592	1062	bisoprolol fumarate	hypertension	0	0	1.31	0.12	0	241	473	39978	1062	bisoprolol fumarate	hypertension	-12.8	2.7607725720372e-06	184.59	0.94	-0.01	0	0.02	-0.75	0.09	0
1063	nicotine	0.77	0.66	0.91	0.0012	154	28036	62262	8773887	1063	nicotine	smoking cessation therapy	0.41	0.32	0.53	1.9e-15	68	9527	970	56054	1063	nicotine	smoking cessation therapy	29	67.9	0.06	0.01	0.19	1.5e-11	3	2573	52	2809	1063	nicotine	smoking cessation therapy	0.09	0.01	0.36	1.5e-05	2	1229	24	1330	1063	nicotine	smoking cessation therapy	0.11	0.03	0.3	1e-07	4	2254	35	2114	1063	nicotine	smoking cessation therapy	-2.27	0.1033121800831	0.43	0	-0.02	0.01	0.04	0.03	0.26	0.9
1064	succimer	0	0	16.68	1	0	33	62416	8801890	1064	succimer	metal poisoning	0	0	Inf	1	0	11	0	16	1064	succimer	metal poisoning	NA	NA	0	0	Inf	1	0	0	0	0	1064	succimer	metal poisoning	0	0	Inf	1	0	2	0	0	1064	succimer	metal poisoning	0	0	Inf	1	0	1	0	0	1064	succimer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065	ondansetron	1.11	1.02	1.21	0.015	564	71712	61852	8730211	1065	ondansetron	nausea	0.71	0.54	0.94	0.012	79	11938	180	19435	1065	ondansetron	nausea	29.7	75.2	1.11	0.69	1.8	0.65	39	3427	37	3617	1065	ondansetron	nausea	0.97	0.42	2.23	1	13	1645	14	1719	1065	ondansetron	nausea	1	0.58	1.72	1	29	2822	30	2908	1065	ondansetron	nausea	-0.03	0.970445533548508	0.22	0.9	-0.01	0.01	0.12	-0.22	0.23	0.35
1066	lomefloxacin	0	0	5.64	1	0	94	62416	8801829	1066	lomefloxacin	sinusitis	0	0	166.75	1	0	4	137	14921	1066	lomefloxacin	sinusitis	31	73.2	0	0	152.51	1	0	3	32	1973	1066	lomefloxacin	sinusitis	0	0	Inf	1	0	0	4	750	1066	lomefloxacin	sinusitis	0	0	138.72	1	0	3	33	1851	1066	lomefloxacin	sinusitis	-11.53	9.83070408721951e-06	840.27	0.99	0	0.01	0.81	-1.2	0.53	0.02
1067	paroxetine	3.24	3.1	3.4	0	1931	85762	60485	8716161	1067	paroxetine	depression	1.52	1.39	1.66	1.3e-18	593	21538	3297	181728	1067	paroxetine	depression	26.8	78	2.18	1.69	2.78	6.6e-09	77	1474	679	28352	1067	paroxetine	depression	3.17	2.11	4.66	1e-07	33	536	200	10315	1067	paroxetine	depression	1.84	1.36	2.45	8.4e-05	54	1275	557	24169	1067	paroxetine	depression	0.78	2.1814722654982	0.12	0	0	0	0.71	-0.11	0.08	0.15
1068	beractant	0	0	1.72	0.29	0	305	62416	8801618	1068	beractant	acute respiratory distress syndrome	0	0	129.03	1	0	92	1	304	1068	beractant	acute respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	1	0	35	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	0	0	26	1068	beractant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	levamisole	1.43	0.17	5.24	0.41	2	197	62414	8801726	1069	levamisole	drug abuse	0	0	48.06	1	0	12	37	4744	1069	levamisole	drug abuse	17.4	34.3	0	0	Inf	1	0	0	6	462	1069	levamisole	drug abuse	0	0	Inf	1	0	0	5	599	1069	levamisole	drug abuse	0	0	Inf	1	0	0	3	680	1069	levamisole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	pamidronate disodium	2.32	2.04	2.62	4.4e-32	258	15746	62158	8786177	1070	pamidronate disodium	multiple myeloma	7.02	4.95	9.85	1.2e-23	54	4003	105	54618	1070	pamidronate disodium	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	fludarabine phosphate	0.41	0.28	0.57	3.3e-09	33	11405	62383	8790518	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0.11	0	0.63	0.0041	1	2596	68	19266	1071	fludarabine phosphate	chronic lymphocytic leukaemia	51.8	78.1	0	0	5.72	1	0	117	35	5931	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	8.64	1	0	99	25	5288	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	23.16	1	0	40	14	2955	1071	fludarabine phosphate	chronic lymphocytic leukaemia	-13.3	1.67449320943427e-06	550.94	0.98	-0.02	0.01	0.05	-0.02	0.33	0.94
1072	cetyl alcohol	0	0	56.19	1	0	11	62416	8801912	1072	cetyl alcohol	acne	0	0	7940.04	1	0	1	149	34630	1072	cetyl alcohol	acne	16	52	0	0	Inf	1	0	0	17	2759	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	4	1155	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	17	2541	1072	cetyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
